"FID"	"IID"	"Sigs160.Attractors_IFIT3"	"Sigs160.Attractors_LYM"	"Sigs160.Bindea_aDC"	"Sigs160.Bindea_B.cells"	"Sigs160.Bindea_CD8.T.cells"
"TCGA-XV-AAZV"	"TCGA-XV-AAZV"	9.98111988	9.815583959	0.081575442	-0.02520627	0.203959757
"TCGA-BF-AAP8"	"TCGA-BF-AAP8"	8.13214584	7.550824572	-0.030965039	-0.08437296	0.21472975
"TCGA-YD-A9TB"	"TCGA-YD-A9TB"	NA	NA	NA	NA	NA
"TCGA-BF-AAP6"	"TCGA-BF-AAP6"	8.001625826	6.859953638	0.053122438	-0.071834787	0.168707639
"TCGA-XV-AAZY"	"TCGA-XV-AAZY"	9.842835652	8.818027446	0.170432694	-0.039397045	0.207786305
"TCGA-VD-A8KG"	"TCGA-VD-A8KG"	8.634619505	7.199079193	0.08215521	-0.066422372	0.183299746
"TCGA-VD-A8KN"	"TCGA-VD-A8KN"	8.110423584	8.802333333	0.025490063	-0.059301872	0.215515528
"TCGA-V4-A9F2"	"TCGA-V4-A9F2"	9.67912782	7.712045866	0.062348878	-0.033686097	0.19956613
"TCGA-VD-AA8S"	"TCGA-VD-AA8S"	5.478405794	6.380579138	-0.087847825	-0.075845381	0.187963667
"TCGA-V4-A9E8"	"TCGA-V4-A9E8"	8.772746879	8.629133334	0.102831375	-0.060356001	0.203802029
"TCGA-VD-A8K8"	"TCGA-VD-A8K8"	8.372987327	8.698660081	0.019522633	-0.046330192	0.221412082
"TCGA-VD-A8KO"	"TCGA-VD-A8KO"	5.916173542	5.004438282	-0.045606501	-0.075868064	0.209785287
"TCGA-VD-A8KH"	"TCGA-VD-A8KH"	6.390412792	5.151176605	-0.100685039	-0.089179664	0.185487291
"TCGA-VD-A8K9"	"TCGA-VD-A8K9"	9.667418204	5.078448869	0.066764392	-0.102787047	0.194793832
"TCGA-VD-AA8R"	"TCGA-VD-AA8R"	7.051997426	4.817382734	-0.030785112	-0.093252115	0.20266341
"TCGA-V4-A9F3"	"TCGA-V4-A9F3"	9.219209817	9.255226445	0.040524729	-0.066530945	0.218833325
"TCGA-V4-A9EW"	"TCGA-V4-A9EW"	7.59200672	5.540052219	-0.002560961	-0.072748706	0.191346757
"TCGA-VD-A8KB"	"TCGA-VD-A8KB"	4.897149648	4.596246414	-0.057947873	-0.092244936	0.187389092
"TCGA-V4-A9EM"	"TCGA-V4-A9EM"	6.218240833	6.271485003	-0.109850232	-0.070887744	0.175713508
"TCGA-VD-A8KJ"	"TCGA-VD-A8KJ"	5.753510643	5.576942433	-0.08705711	-0.102492764	0.186843577
"TCGA-V4-A9EE"	"TCGA-V4-A9EE"	7.551172736	7.684259542	-0.041440812	-0.05788026	0.211852739
"TCGA-OR-A5KT"	"TCGA-OR-A5KT"	8.586987197	8.315951161	0.022624897	-0.050272393	0.199878135
"TCGA-OR-A5L3"	"TCGA-OR-A5L3"	8.102290395	5.845916507	-0.04189429	-0.114597821	0.18589462
"TCGA-OR-A5LB"	"TCGA-OR-A5LB"	10.31468144	4.56788451	0.021562299	-0.132374441	0.202636788
"TCGA-OR-A5LK"	"TCGA-OR-A5LK"	8.603125596	9.664586945	0.084442887	-0.048993739	0.219110788
"TCGA-OR-A5LS"	"TCGA-OR-A5LS"	11.37172545	5.150414341	0.066021263	-0.090019882	0.189843453
"TCGA-PK-A5H9"	"TCGA-PK-A5H9"	8.521180671	7.231789628	0.024743921	-0.111905943	0.193569697
"TCGA-OR-A5KU"	"TCGA-OR-A5KU"	10.41459906	5.029560087	0.057097759	-0.111475728	0.18462213
"TCGA-OR-A5L4"	"TCGA-OR-A5L4"	7.695772935	6.197387855	0.004425246	-0.118966269	0.195538457
"TCGA-OR-A5LC"	"TCGA-OR-A5LC"	10.24998818	5.97397193	0.094637878	-0.167182806	0.187216005
"TCGA-OR-A5LL"	"TCGA-OR-A5LL"	7.750351338	5.135252183	-0.050739438	-0.114773158	0.19784087
"TCGA-OR-A5LT"	"TCGA-OR-A5LT"	11.61019494	5.85198171	0.086547682	-0.132788087	0.172478932
"TCGA-PK-A5HA"	"TCGA-PK-A5HA"	7.751314118	8.665439182	0.082855648	-0.101014592	0.225804387
"TCGA-OR-A5KV"	"TCGA-OR-A5KV"	6.974755497	4.458827956	-0.076938825	-0.106772585	0.208704735
"TCGA-OR-A5L5"	"TCGA-OR-A5L5"	9.545387088	8.21363098	0.064752627	-0.069281046	0.195136209
"TCGA-OR-A5LD"	"TCGA-OR-A5LD"	6.470224399	5.088847994	-0.032186223	-0.065640389	0.188202747
"TCGA-OR-A5LM"	"TCGA-OR-A5LM"	10.74498055	6.104544797	0.086798247	-0.135692045	0.205937865
"TCGA-OU-A5PI"	"TCGA-OU-A5PI"	9.174399326	5.967467097	-0.010873818	-0.126109883	0.195503319
"TCGA-PK-A5HB"	"TCGA-PK-A5HB"	8.92573315	4.823705988	0.110223365	-0.106385829	0.185017294
"TCGA-OR-A5KW"	"TCGA-OR-A5KW"	10.02682954	5.194635499	0.048986478	-0.148323892	0.164104505
"TCGA-OR-A5L6"	"TCGA-OR-A5L6"	9.500080353	6.819187018	0.060965116	-0.136565604	0.178398686
"TCGA-OR-A5LE"	"TCGA-OR-A5LE"	8.642987978	3.560091307	0.099448533	-0.119834542	0.178105655
"TCGA-OR-A5LN"	"TCGA-OR-A5LN"	8.905858975	8.775192611	0.048792497	-0.078861306	0.215297294
"TCGA-P6-A5OF"	"TCGA-P6-A5OF"	7.958314855	6.335860393	0.010916737	-0.123845459	0.196097331
"TCGA-PK-A5H8"	"TCGA-PK-A5H8"	7.573241406	6.786912693	-0.008176087	-0.130423886	0.191169708
"TCGA-OR-A5KX"	"TCGA-OR-A5KX"	7.146783584	5.71241838	-0.02888211	-0.130241704	0.211481484
"TCGA-OR-A5L8"	"TCGA-OR-A5L8"	7.940356611	4.406197488	-0.08299764	-0.103378015	0.1916495
"TCGA-OR-A5LG"	"TCGA-OR-A5LG"	6.875754963	7.380181019	-0.013864665	-0.154992013	0.198164287
"TCGA-OR-A5LR"	"TCGA-OR-A5LR"	8.444206762	6.696249316	0.096897858	-0.135006707	0.197803325
"TCGA-OR-A5K9"	"TCGA-OR-A5K9"	8.05458929	4.689205466	0.002096891	-0.11795955	0.160784624
"TCGA-OR-A5KY"	"TCGA-OR-A5KY"	8.667950797	7.372050078	-0.00125908	-0.115953657	0.186507661
"TCGA-OR-A5L9"	"TCGA-OR-A5L9"	8.674677556	8.231590967	0.090445505	-0.093616455	0.21997854
"TCGA-OR-A5LP"	"TCGA-OR-A5LP"	10.06639805	8.563724801	0.184937759	-0.101914324	0.207325924
"TCGA-PA-A5YG"	"TCGA-PA-A5YG"	9.181576602	9.010000671	0.036512887	-0.095143215	0.217743162
"TCGA-OR-A5LJ"	"TCGA-OR-A5LJ"	8.758778778	7.014016473	0.127968437	-0.100230175	0.195486167
"TCGA-OR-A5KO"	"TCGA-OR-A5KO"	6.498967794	4.064744189	-0.090519112	-0.141627298	0.184499141
"TCGA-OR-A5KZ"	"TCGA-OR-A5KZ"	6.747405918	6.005703478	-0.009882533	-0.131597345	0.205506057
"TCGA-OR-A5LA"	"TCGA-OR-A5LA"	9.001366562	8.19390493	0.02931977	-0.086449846	0.203551801
"TCGA-DB-A64P"	"TCGA-DB-A64P"	8.542782771	7.559561918	-0.114136333	-0.044703951	0.221918805
"TCGA-DB-A64X"	"TCGA-DB-A64X"	9.203479648	7.157472631	-0.087812849	-0.032059097	0.224572021
"TCGA-HT-A617"	"TCGA-HT-A617"	8.975059981	8.841611231	-0.01364409	-0.022800394	0.218029195
"TCGA-QH-A65Z"	"TCGA-QH-A65Z"	8.355241939	6.846502217	-0.089660824	-0.030034847	0.217225957
"TCGA-FG-A60K"	"TCGA-FG-A60K"	8.787388179	7.549032377	-0.050096046	-0.017785937	0.221699675
"TCGA-DH-A66F"	"TCGA-DH-A66F"	8.82883112	6.635615801	-0.04972229	-0.047052843	0.21728752
"TCGA-DB-A64R"	"TCGA-DB-A64R"	8.429925597	6.623940234	-0.056561524	-0.018245268	0.225743226
"TCGA-HT-A61B"	"TCGA-HT-A61B"	11.84404099	10.12605999	0.1298102	-0.007566635	0.215952667
"TCGA-HT-A614"	"TCGA-HT-A614"	8.689664494	7.927986946	-0.102067183	-0.032465958	0.216637905
"TCGA-DB-A64U"	"TCGA-DB-A64U"	8.678819019	7.489240417	-0.071432754	-0.034518788	0.216863941
"TCGA-QH-A65S"	"TCGA-QH-A65S"	8.413962035	8.389375526	-0.064436046	-0.05083497	0.217395376
"TCGA-HT-A615"	"TCGA-HT-A615"	10.08889544	8.986784822	0.021329183	-0.010452543	0.219824472
"TCGA-DB-A64V"	"TCGA-DB-A64V"	9.223542875	8.825261238	-0.030426198	-0.040821049	0.236191717
"TCGA-DB-A64L"	"TCGA-DB-A64L"	9.023361751	7.615251397	-0.04471676	-0.023679353	0.225128521
"TCGA-HT-A61C"	"TCGA-HT-A61C"	10.39151872	8.770845087	0.056266164	-0.020622686	0.219405417
"TCGA-DB-A64O"	"TCGA-DB-A64O"	9.119285935	8.148055574	-0.03690895	-0.049209022	0.193097603
"TCGA-DB-A64W"	"TCGA-DB-A64W"	8.118493473	5.35165932	-0.118851365	-0.019242766	0.201777961
"TCGA-HT-A616"	"TCGA-HT-A616"	8.646863451	7.053001959	-0.130114458	-0.022257122	0.219050491
"TCGA-HC-A632"	"TCGA-HC-A632"	8.528415702	8.846575763	0.070837974	0.042345799	0.215725035
"TCGA-HC-8213"	"TCGA-HC-8213"	6.934408608	5.323171081	-0.075641381	-0.094281973	0.210164993
"TCGA-HC-8216"	"TCGA-HC-8216"	8.710276985	7.989924154	0.017482116	-0.083687719	0.211042795
"TCGA-EJ-A65G"	"TCGA-EJ-A65G"	8.00498775	5.946085897	-0.066263065	-0.079310466	0.210624359
"TCGA-KK-A59X"	"TCGA-KK-A59X"	9.993791522	6.831053729	0.022049876	-0.089460326	0.20201145
"TCGA-KK-A59V"	"TCGA-KK-A59V"	NA	NA	NA	NA	NA
"TCGA-EJ-A65E"	"TCGA-EJ-A65E"	7.69681551	6.73301313	-0.036390304	-0.085157775	0.207157568
"TCGA-EJ-A65M"	"TCGA-EJ-A65M"	NA	NA	NA	NA	NA
"TCGA-HC-A631"	"TCGA-HC-A631"	7.908438372	5.732721653	-0.011364606	-0.086587022	0.205427602
"TCGA-HC-7817"	"TCGA-HC-7817"	NA	NA	NA	NA	NA
"TCGA-FC-7961"	"TCGA-FC-7961"	7.827520479	7.276269054	0.030948777	-0.087958852	0.213621804
"TCGA-FC-A5OB"	"TCGA-FC-A5OB"	5.70252133	5.334136832	-0.053321105	-0.113626376	0.202205862
"TCGA-EE-A2MP"	"TCGA-EE-A2MP"	NA	NA	NA	NA	NA
"TCGA-EE-A2MQ"	"TCGA-EE-A2MQ"	NA	NA	NA	NA	NA
"TCGA-EE-A2MT"	"TCGA-EE-A2MT"	NA	NA	NA	NA	NA
"TCGA-EE-A2ML"	"TCGA-EE-A2ML"	NA	NA	NA	NA	NA
"TCGA-77-7140"	"TCGA-77-7140"	7.641844952	6.867135488	0.038033623	-0.086486515	0.182273215
"TCGA-EE-A2MN"	"TCGA-EE-A2MN"	NA	NA	NA	NA	NA
"TCGA-EE-A2MS"	"TCGA-EE-A2MS"	NA	NA	NA	NA	NA
"TCGA-D3-A3CC"	"TCGA-D3-A3CC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AC"	"TCGA-EE-A3AC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AD"	"TCGA-EE-A3AD"	NA	NA	NA	NA	NA
"TCGA-EE-A3AF"	"TCGA-EE-A3AF"	NA	NA	NA	NA	NA
"TCGA-60-2703"	"TCGA-60-2703"	8.486001375	7.782470306	0.083406183	-0.016160909	0.196203208
"TCGA-ER-A2NC"	"TCGA-ER-A2NC"	NA	NA	NA	NA	NA
"TCGA-D3-A3C3"	"TCGA-D3-A3C3"	NA	NA	NA	NA	NA
"TCGA-D3-A3BZ"	"TCGA-D3-A3BZ"	NA	NA	NA	NA	NA
"TCGA-D3-A3C1"	"TCGA-D3-A3C1"	NA	NA	NA	NA	NA
"TCGA-D3-A3C6"	"TCGA-D3-A3C6"	NA	NA	NA	NA	NA
"TCGA-D3-A3C7"	"TCGA-D3-A3C7"	NA	NA	NA	NA	NA
"TCGA-EE-A2MM"	"TCGA-EE-A2MM"	NA	NA	NA	NA	NA
"TCGA-EE-A2MR"	"TCGA-EE-A2MR"	NA	NA	NA	NA	NA
"TCGA-EE-A3AB"	"TCGA-EE-A3AB"	NA	NA	NA	NA	NA
"TCGA-EE-A3AE"	"TCGA-EE-A3AE"	NA	NA	NA	NA	NA
"TCGA-EE-A3AG"	"TCGA-EE-A3AG"	NA	NA	NA	NA	NA
"TCGA-EE-A3AH"	"TCGA-EE-A3AH"	NA	NA	NA	NA	NA
"TCGA-ER-A2ND"	"TCGA-ER-A2ND"	NA	NA	NA	NA	NA
"TCGA-51-6867"	"TCGA-51-6867"	10.101137	8.627346586	0.28600647	-0.063499166	0.204774581
"TCGA-77-7138"	"TCGA-77-7138"	9.811720385	7.413072363	0.227019694	-0.096763796	0.176337213
"TCGA-77-7139"	"TCGA-77-7139"	10.95646905	8.073546737	0.256495888	-0.00139127	0.203771971
"TCGA-77-7141"	"TCGA-77-7141"	10.89980777	8.083699668	0.172156891	-0.031036775	0.180940403
"TCGA-60-2704"	"TCGA-60-2704"	8.605132344	10.28610131	0.25277659	0.02237566	0.209593838
"TCGA-D3-A3CE"	"TCGA-D3-A3CE"	NA	NA	NA	NA	NA
"TCGA-D3-A3CF"	"TCGA-D3-A3CF"	NA	NA	NA	NA	NA
"TCGA-ER-A2NB"	"TCGA-ER-A2NB"	7.086681103	8.767431019	0.134914067	-0.048839056	0.209702876
"TCGA-ER-A2NE"	"TCGA-ER-A2NE"	NA	NA	NA	NA	NA
"TCGA-HR-A2OH"	"TCGA-HR-A2OH"	NA	NA	NA	NA	NA
"TCGA-HR-A2OG"	"TCGA-HR-A2OG"	NA	NA	NA	NA	NA
"TCGA-D3-A3CB"	"TCGA-D3-A3CB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MK"	"TCGA-EE-A2MK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MU"	"TCGA-EE-A2MU"	NA	NA	NA	NA	NA
"TCGA-ER-A2NG"	"TCGA-ER-A2NG"	NA	NA	NA	NA	NA
"TCGA-DJ-A3V8"	"TCGA-DJ-A3V8"	9.199386252	7.214746486	0.080366024	-0.078394832	0.213823537
"TCGA-DJ-A3V9"	"TCGA-DJ-A3V9"	8.093422383	7.704873454	-0.009311193	-0.068842982	0.207002248
"TCGA-DJ-A3VA"	"TCGA-DJ-A3VA"	8.796001602	7.541637714	0.046907919	-0.060466934	0.220590539
"TCGA-DJ-A3VD"	"TCGA-DJ-A3VD"	9.156739438	10.15060729	0.192626607	0.084213984	0.23168514
"TCGA-DJ-A3VB"	"TCGA-DJ-A3VB"	11.56536372	7.990451138	0.244385527	-0.071391991	0.211727764
"TCGA-DJ-A3VE"	"TCGA-DJ-A3VE"	8.710922044	7.112392585	0.011793892	-0.084316282	0.213016353
"TCGA-BT-A42B"	"TCGA-BT-A42B"	NA	NA	NA	NA	NA
"TCGA-BT-A42C"	"TCGA-BT-A42C"	8.955319654	5.725050769	0.124966621	-0.113600423	0.180394717
"TCGA-GV-A40E"	"TCGA-GV-A40E"	11.65838301	7.369625616	0.232869805	-0.121434936	0.17835225
"TCGA-DK-A3WW"	"TCGA-DK-A3WW"	11.94807392	9.351017228	0.254094998	-0.039903621	0.233499422
"TCGA-GV-A40G"	"TCGA-GV-A40G"	6.936954139	5.029760949	0.067679793	-0.114453884	0.20354858
"TCGA-FJ-A3ZE"	"TCGA-FJ-A3ZE"	8.446456507	4.433066133	0.136228897	-0.141246711	0.19408428
"TCGA-FJ-A3ZF"	"TCGA-FJ-A3ZF"	6.668871173	5.328357728	-0.011359692	-0.101801473	0.173745847
"TCGA-GC-A3YS"	"TCGA-GC-A3YS"	9.7147375	8.238004892	0.185617806	-0.116888261	0.184263128
"TCGA-BR-8676"	"TCGA-BR-8676"	NA	NA	NA	NA	NA
"TCGA-BR-8486"	"TCGA-BR-8486"	8.860105626	9.303635174	0.045366527	-0.105901044	0.145366887
"TCGA-BR-8678"	"TCGA-BR-8678"	9.968185545	7.743194107	0.100861878	-0.12653764	0.134192388
"TCGA-FP-8631"	"TCGA-FP-8631"	10.93388701	7.073722192	0.137532657	-0.187553352	0.146036841
"TCGA-BR-8588"	"TCGA-BR-8588"	9.656221444	9.453944413	0.092128331	-0.081252114	0.149934004
"TCGA-BR-8589"	"TCGA-BR-8589"	9.664337673	10.20495211	0.186401719	-0.115865059	0.171370397
"TCGA-BR-8680"	"TCGA-BR-8680"	6.667212987	5.96897851	-0.102956366	-0.168116687	0.120781792
"TCGA-HU-8604"	"TCGA-HU-8604"	8.932556399	10.13839341	0.117937721	-0.099159512	0.173930254
"TCGA-BR-8590"	"TCGA-BR-8590"	10.47232906	9.748300294	0.137747864	-0.081914952	0.145641812
"TCGA-BR-8682"	"TCGA-BR-8682"	8.049869932	9.285023114	-0.024324949	-0.083643224	0.136508295
"TCGA-HU-8608"	"TCGA-HU-8608"	10.70981081	10.82992517	0.243046979	-0.063727694	0.154529565
"TCGA-HU-8602"	"TCGA-HU-8602"	10.4949708	9.517318892	0.175265293	-0.133435998	0.1436786
"TCGA-BR-8591"	"TCGA-BR-8591"	9.894284101	8.866719433	0.133374024	-0.10644929	0.141251028
"TCGA-BR-8683"	"TCGA-BR-8683"	10.70671239	8.910407903	0.092564408	-0.107788369	0.137125636
"TCGA-HU-8610"	"TCGA-HU-8610"	10.50230307	10.00766886	0.181384716	-0.080470873	0.123231184
"TCGA-BR-8484"	"TCGA-BR-8484"	9.606620661	9.913559204	0.14297571	-0.086043894	0.15450534
"TCGA-BR-8592"	"TCGA-BR-8592"	8.783487709	9.479849673	-0.093621602	-0.052389311	0.15233006
"TCGA-BR-8686"	"TCGA-BR-8686"	9.354090795	9.959112116	0.13623321	-0.049113008	0.188010312
"TCGA-IN-8663"	"TCGA-IN-8663"	9.685975954	6.550805226	0.051005304	-0.187984312	0.107305066
"TCGA-AX-A05Z"	"TCGA-AX-A05Z"	10.48175274	9.529009014	0.070676942	-0.173321709	0.097508791
"TCGA-BK-A0C9"	"TCGA-BK-A0C9"	7.82815768	8.428008333	-0.097068838	-0.205065169	0.063906222
"TCGA-AP-A051"	"TCGA-AP-A051"	7.334030675	8.328075157	-0.054310725	-0.191372034	0.054513067
"TCGA-AP-A05D"	"TCGA-AP-A05D"	11.61114939	9.027694717	0.134681003	-0.146763123	0.057917539
"TCGA-AP-A05A"	"TCGA-AP-A05A"	8.263304159	5.481926855	-0.168196186	-0.186692528	0.078073593
"TCGA-BK-A0CC"	"TCGA-BK-A0CC"	7.097379139	6.793910475	-0.14276669	-0.230133066	0.062429526
"TCGA-AP-A05N"	"TCGA-AP-A05N"	8.687470648	6.604833067	-0.080862182	-0.223957768	0.098542567
"TCGA-AP-A05J"	"TCGA-AP-A05J"	9.20982081	5.813591644	-0.041097816	-0.194887834	0.063880859
"TCGA-AP-A056"	"TCGA-AP-A056"	7.876214772	8.279972541	-0.097216806	-0.216596795	0.076797214
"TCGA-AP-A052"	"TCGA-AP-A052"	12.08501097	7.584707398	0.147954445	-0.160300653	0.047820048
"TCGA-AP-A05H"	"TCGA-AP-A05H"	10.26569387	5.00546704	0.076387809	-0.198056815	0.058401401
"TCGA-CM-6677"	"TCGA-CM-6677"	7.077550691	8.010092251	0.059214097	-0.080494442	0.187272558
"TCGA-CM-6674"	"TCGA-CM-6674"	9.470974561	7.954810358	0.145722999	-0.078446875	0.212560341
"TCGA-CM-6675"	"TCGA-CM-6675"	10.2388655	6.713264119	0.197940681	-0.141685537	0.190447382
"TCGA-CM-6676"	"TCGA-CM-6676"	7.44356664	6.791887243	0.049998257	-0.092075665	0.196947618
"TCGA-CM-6678"	"TCGA-CM-6678"	6.631553886	6.166974604	0.098818566	-0.118266674	0.196835642
"TCGA-AZ-6605"	"TCGA-AZ-6605"	9.850579834	9.172346939	0.1401583	-0.037531362	0.212107667
"TCGA-A6-6654"	"TCGA-A6-6654"	10.03981249	10.0169805	0.184625881	-0.060880955	0.211875686
"TCGA-CM-6679"	"TCGA-CM-6679"	8.504099981	8.257020827	0.079313186	-0.049880348	0.214775796
"TCGA-CA-6716"	"TCGA-CA-6716"	6.797286503	6.071990071	-0.015975784	-0.103741481	0.217266096
"TCGA-CM-6680"	"TCGA-CM-6680"	8.218686778	8.673755809	0.105660825	-0.064849178	0.222333175
"TCGA-AZ-6607"	"TCGA-AZ-6607"	9.293069999	8.415107198	0.127987424	-0.086310132	0.230891356
"TCGA-F4-6805"	"TCGA-F4-6805"	9.870323174	9.01149717	0.14016618	-0.066497479	0.197887617
"TCGA-AA-3489"	"TCGA-AA-3489"	8.246076583	9.986044504	0.069186423	0.067610278	0.220568568
"TCGA-AA-3496"	"TCGA-AA-3496"	7.740690322	9.180785655	0.107693938	-0.040254614	0.198947592
"TCGA-A6-5656"	"TCGA-A6-5656"	6.294608357	6.557249935	0.020345135	-0.103979552	0.189172762
"TCGA-AZ-4616"	"TCGA-AZ-4616"	9.732164319	7.13566363	0.088755791	-0.080804692	0.228514565
"TCGA-F4-6807"	"TCGA-F4-6807"	9.550452675	9.431514932	0.154105018	-0.025413651	0.221830679
"TCGA-AA-3511"	"TCGA-AA-3511"	9.645125991	7.548191773	0.112209992	-0.086073072	0.189176714
"TCGA-A6-5664"	"TCGA-A6-5664"	7.308434688	8.878952491	0.136816394	-0.044314726	0.227038484
"TCGA-CA-5254"	"TCGA-CA-5254"	7.333914365	7.16474924	0.095973661	-0.097832802	0.190557555
"TCGA-F4-6808"	"TCGA-F4-6808"	6.550282896	6.088668308	0.097731362	-0.108252895	0.194334924
"TCGA-AZ-6603"	"TCGA-AZ-6603"	8.714606318	8.404149812	0.123625853	-0.082506438	0.188214987
"TCGA-A6-6651"	"TCGA-A6-6651"	8.847785955	9.752423871	0.135253968	-0.00086295	0.22020765
"TCGA-F4-6809"	"TCGA-F4-6809"	8.438193039	8.649215101	0.069649155	-0.021235677	0.228445091
"TCGA-CA-6715"	"TCGA-CA-6715"	6.33758753	5.434761707	0.136311606	-0.101574099	0.195890913
"TCGA-G4-6309"	"TCGA-G4-6309"	7.007049024	7.196055343	0.12403005	-0.105445567	0.193213692
"TCGA-AZ-6606"	"TCGA-AZ-6606"	10.15037791	6.478204204	0.125376814	-0.084587839	0.196650753
"TCGA-G4-6628"	"TCGA-G4-6628"	10.84515629	9.72467725	0.241940742	-0.044828366	0.21611053
"TCGA-CM-5863"	"TCGA-CM-5863"	7.772056476	7.724216622	0.049112114	-0.092899736	0.211126641
"TCGA-F4-6703"	"TCGA-F4-6703"	10.22150097	10.49510232	0.175651521	-0.037310337	0.216215737
"TCGA-AD-6548"	"TCGA-AD-6548"	9.03011357	8.705363904	0.139873757	-0.082127091	0.208017415
"TCGA-F4-6704"	"TCGA-F4-6704"	8.44182666	8.618706695	0.081070821	-0.095823041	0.210419113
"TCGA-AZ-4323"	"TCGA-AZ-4323"	8.276707732	10.37526476	0.154208816	0.13512094	0.223854772
"TCGA-F4-6806"	"TCGA-F4-6806"	7.322493364	7.583783142	0.02446399	-0.037691995	0.214309386
"TCGA-CK-6747"	"TCGA-CK-6747"	7.88152993	7.827410848	0.098538582	-0.091429939	0.196314474
"TCGA-CA-5255"	"TCGA-CA-5255"	8.42107305	5.957017595	0.134829578	-0.118093577	0.186280174
"TCGA-CK-6748"	"TCGA-CK-6748"	7.230714984	8.198122414	0.059598606	-0.107147674	0.208103734
"TCGA-CK-6751"	"TCGA-CK-6751"	6.732916613	7.33533067	0.076996946	-0.100672837	0.212595859
"TCGA-CA-6718"	"TCGA-CA-6718"	11.02951063	9.360907418	0.224310956	-0.00661263	0.210335868
"TCGA-A6-6780"	"TCGA-A6-6780"	9.090340955	9.821258858	0.138638662	-0.057246366	0.205662372
"TCGA-CM-4751"	"TCGA-CM-4751"	9.807815708	8.604955493	0.132810188	-0.04139261	0.202697265
"TCGA-A6-6782"	"TCGA-A6-6782"	8.490521722	8.838768481	0.112402518	-0.068351781	0.197099973
"TCGA-CA-6717"	"TCGA-CA-6717"	8.07761237	9.582271328	0.086413952	0.001925771	0.224333915
"TCGA-CA-6719"	"TCGA-CA-6719"	9.914188044	8.417228172	0.117360784	-0.081498404	0.205885306
"TCGA-CK-6746"	"TCGA-CK-6746"	11.02881312	8.911868768	0.239310601	-0.096341055	0.209489252
"TCGA-CN-5361"	"TCGA-CN-5361"	10.90319719	8.097152712	0.285641756	-0.098245145	0.190088329
"TCGA-BB-4224"	"TCGA-BB-4224"	9.969873614	7.197740507	0.194839104	-0.104425343	0.165648561
"TCGA-CN-4740"	"TCGA-CN-4740"	9.304530486	9.919981565	0.193163	-0.068608452	0.199693596
"TCGA-CN-4729"	"TCGA-CN-4729"	7.887103162	7.96119557	0.259108341	-0.068222046	0.172291384
"TCGA-BA-4076"	"TCGA-BA-4076"	6.606994817	6.462433493	0.12360856	-0.114328192	0.183768933
"TCGA-BB-4228"	"TCGA-BB-4228"	7.584762339	8.235507223	0.039005898	-0.067728924	0.206563136
"TCGA-CN-5355"	"TCGA-CN-5355"	6.846411309	7.970884635	0.089734237	-0.072579403	0.179310665
"TCGA-BA-4078"	"TCGA-BA-4078"	8.975234713	8.672792813	0.201783175	-0.070631585	0.199025284
"TCGA-CN-4723"	"TCGA-CN-4723"	10.77343601	8.782134576	0.260360986	-0.053909637	0.190791323
"TCGA-CN-4725"	"TCGA-CN-4725"	8.753100248	6.624517992	0.168805855	-0.082498226	0.14968097
"TCGA-CN-5360"	"TCGA-CN-5360"	10.16542699	10.10639891	0.258196111	-0.009484283	0.216814591
"TCGA-BA-5153"	"TCGA-BA-5153"	8.978824194	9.630622189	0.236957216	-0.000434144	0.209478648
"TCGA-CN-4736"	"TCGA-CN-4736"	12.36461104	9.874208403	0.300399548	-0.058112442	0.203453432
"TCGA-CN-5374"	"TCGA-CN-5374"	8.876537304	9.587794854	0.177719351	0.037313978	0.212393935
"TCGA-CN-5363"	"TCGA-CN-5363"	11.04193848	8.474375568	0.249063877	-0.029941688	0.212184025
"TCGA-BA-4074"	"TCGA-BA-4074"	10.52220421	6.910771183	0.218074077	-0.104877354	0.185090181
"TCGA-CN-4728"	"TCGA-CN-4728"	10.24537671	10.17248097	0.270345528	-0.06413734	0.204500822
"TCGA-CN-4741"	"TCGA-CN-4741"	9.136197182	8.161727616	0.232740675	-0.091887349	0.178604552
"TCGA-CN-5365"	"TCGA-CN-5365"	10.908187	8.606540533	0.296714596	-0.097117041	0.183606058
"TCGA-CN-5366"	"TCGA-CN-5366"	10.67597224	8.408437458	0.227624436	-0.079582842	0.192418965
"TCGA-CN-4731"	"TCGA-CN-4731"	9.634657487	6.596470075	0.214514028	-0.104223585	0.195960405
"TCGA-CN-5367"	"TCGA-CN-5367"	12.11113156	8.190904234	0.266872542	-0.060521106	0.17763268
"TCGA-CN-4734"	"TCGA-CN-4734"	11.56675496	9.25351803	0.288786112	-0.058086529	0.202230634
"TCGA-CN-5359"	"TCGA-CN-5359"	11.25604705	10.27867225	0.269796961	-0.052465333	0.194000459
"TCGA-CN-5373"	"TCGA-CN-5373"	13.11318864	9.534631052	0.317127864	-0.046878229	0.187708345
"TCGA-CN-4726"	"TCGA-CN-4726"	9.555426068	7.737164456	0.12988237	-0.09521932	0.181046028
"TCGA-BB-4223"	"TCGA-BB-4223"	9.313038341	9.618143055	0.206038703	0.01612926	0.229816186
