"FID"	"IID"	"Sigs160.Wolf_CD8.CD68.ratio"	"Sigs160.Wolf_CD8.PCA.16704732"	"Sigs160.Wolf_CD8A"	"Sigs160.Wolf_CHANG.CORE.SERUM.RESPONSE.UP"	"Sigs160.Wolf_Chemokine12.score"
"TCGA-W5-AA2X"	"TCGA-W5-AA2X"	-1.0868	-1.4522	-2.384	0.1095	-2.4344
"TCGA-W5-AA38"	"TCGA-W5-AA38"	-0.9306	-0.8411	-1.142	0.0405	-1.2015
"TCGA-ZH-A8Y2"	"TCGA-ZH-A8Y2"	-1.3066	-1.0184	-1.216	-0.2165	-0.7674
"TCGA-XK-AAJT"	"TCGA-XK-AAJT"	0.7466	-0.1876	-0.071	-0.183	0.0323
"TCGA-YL-A9WY"	"TCGA-YL-A9WY"	0.3046	0.6664	0.797	0.001	0.8318
"TCGA-V1-A9Z9"	"TCGA-V1-A9Z9"	0.4288	-0.6286	-0.671	-0.1095	-0.6985
"TCGA-ZG-A9L9"	"TCGA-ZG-A9L9"	NA	NA	NA	NA	NA
"TCGA-EJ-AB27"	"TCGA-EJ-AB27"	1.986	-0.0395	0.208	-0.1005	0.3775
"TCGA-XK-AAIR"	"TCGA-XK-AAIR"	1.3457	0.0234	0.351	-0.1945	-0.4158
"TCGA-ZG-A9KY"	"TCGA-ZG-A9KY"	1.5092	1.0928	1.906	-0.053	0.8594
"TCGA-ZG-A9L6"	"TCGA-ZG-A9L6"	0.0717	-0.1952	-0.432	-0.197	-0.0331
"TCGA-V1-A9ZG"	"TCGA-V1-A9ZG"	0.724	-0.5495	-0.561	-0.035	-0.8352
"TCGA-V1-A9OQ"	"TCGA-V1-A9OQ"	1.6857	0.0123	0.235	-0.033	-0.4349
"TCGA-V1-A9O5"	"TCGA-V1-A9O5"	0.4697	0.3967	0.527	0.017	0.4218
"TCGA-Y6-A9XI"	"TCGA-Y6-A9XI"	0.6562	-1.0126	-1.309	-0.1505	-1.0415
"TCGA-HC-A9TE"	"TCGA-HC-A9TE"	0.7767	0.4573	0.555	-0.25	0.6345
"TCGA-ZG-A9L1"	"TCGA-ZG-A9L1"	1.2866	-1.6407	-1.922	-0.2295	-0.9955
"TCGA-4L-AA1F"	"TCGA-4L-AA1F"	-0.3226	0.7213	0.387	-0.1195	1.2956
"TCGA-J4-AATV"	"TCGA-J4-AATV"	0.7327	-0.3731	-0.528	-0.1695	-0.4006
"TCGA-TP-A8TV"	"TCGA-TP-A8TV"	0.9522	-1.4841	-1.243	-0.1135	-1.7012
"TCGA-V1-A9O9"	"TCGA-V1-A9O9"	1.261	0.731	0.987	-0.1105	0.8958
"TCGA-V1-A9OL"	"TCGA-V1-A9OL"	0.8528	-0.0239	0.228	0.0165	-0.2708
"TCGA-V1-A9OX"	"TCGA-V1-A9OX"	1.3198	0.0966	0.404	-0.143	-0.0777
"TCGA-2A-AAYU"	"TCGA-2A-AAYU"	1.9866	-1.1658	-1.067	-0.0755	-1.1397
"TCGA-V1-A9ZK"	"TCGA-V1-A9ZK"	1.0962	-0.6081	-0.229	-0.1855	-0.9731
"TCGA-G9-A9S7"	"TCGA-G9-A9S7"	2.3656	-0.3448	-0.174	-0.0155	-0.1769
"TCGA-HC-A9TH"	"TCGA-HC-A9TH"	0.5842	-0.3402	-0.327	-0.03	0.4348
"TCGA-EJ-AB20"	"TCGA-EJ-AB20"	NA	NA	NA	NA	NA
"TCGA-XK-AAIW"	"TCGA-XK-AAIW"	1.434	0.4662	1.369	0.222	0.1261
"TCGA-V1-A9ZI"	"TCGA-V1-A9ZI"	-0.2225	-0.1539	-0.225	-0.0925	-0.4869
"TCGA-AC-A23G"	"TCGA-AC-A23G"	-0.4021	0.1509	0.236	-0.195	0.4373
"TCGA-E2-A3DX"	"TCGA-E2-A3DX"	0.776	1.1711	2.274	-0.2655	1.1269
"TCGA-BD-A2L6"	"TCGA-BD-A2L6"	0.2653	0.067	-0.215	0.005	-0.4301
"TCGA-DD-A1EK"	"TCGA-DD-A1EK"	-1.5604	-0.2098	-1.257	-0.2305	-0.6606
"TCGA-BC-A3KF"	"TCGA-BC-A3KF"	-0.8998	-0.8203	-1.345	-0.177	-1.2949
"TCGA-A7-A3J0"	"TCGA-A7-A3J0"	0.872	-0.0591	0.691	-0.131	0.5682
"TCGA-C8-A3M8"	"TCGA-C8-A3M8"	0.3314	-0.8054	-0.592	0.0355	-0.8939
"TCGA-A2-A3KD"	"TCGA-A2-A3KD"	0.1359	-0.4104	-0.376	-0.1705	-0.0829
"TCGA-DD-A3A2"	"TCGA-DD-A3A2"	-0.7534	-0.0853	-1.286	-0.276	-0.0622
"TCGA-G3-A3CJ"	"TCGA-G3-A3CJ"	-0.7185	-0.4739	-1.671	-0.2195	-0.4562
"TCGA-DD-A3A1"	"TCGA-DD-A3A1"	-0.3236	-0.0847	-0.582	-0.016	-0.8112
"TCGA-BC-A3KG"	"TCGA-BC-A3KG"	1.048	-1.0641	-0.928	0.084	-1.5858
"TCGA-DD-A3A0"	"TCGA-DD-A3A0"	NA	NA	NA	NA	NA
"TCGA-EP-A2KC"	"TCGA-EP-A2KC"	-0.1983	-0.5715	-0.95	-0.207	0.1717
"TCGA-CC-A3MB"	"TCGA-CC-A3MB"	-0.293	-0.5349	-0.539	0.0725	-1.0112
"TCGA-EP-A3JL"	"TCGA-EP-A3JL"	-0.2871	0.837	0.658	-0.004	1.6054
"TCGA-CC-A3M9"	"TCGA-CC-A3M9"	0.3275	1.9562	3.172	0.441	2.0257
"TCGA-DD-A39V"	"TCGA-DD-A39V"	0.3953	1.1625	1.31	0.0445	0.5032
"TCGA-CC-A3MA"	"TCGA-CC-A3MA"	0.9189	-0.6726	-0.615	0.0555	-1.0152
"TCGA-A2-A3KC"	"TCGA-A2-A3KC"	0.0992	-0.0614	0.303	-0.161	-0.2417
"TCGA-E9-A3HO"	"TCGA-E9-A3HO"	0.9892	0.4702	0.881	0.106	0.7453
"TCGA-A7-A3J1"	"TCGA-A7-A3J1"	0.6655	0.9242	1.534	-0.2405	0.8481
"TCGA-A7-A3IZ"	"TCGA-A7-A3IZ"	-0.0399	-1.15	-0.725	-0.1525	-1.7103
"TCGA-IR-A3LL"	"TCGA-IR-A3LL"	0.6214	2.2187	2.516	0.3585	2.1038
"TCGA-IR-A3LK"	"TCGA-IR-A3LK"	0.602	0.7465	0.763	0.37	1.5474
"TCGA-G3-A3CI"	"TCGA-G3-A3CI"	-0.3843	0.5416	0.068	-0.362	0.2546
"TCGA-DD-A1EG"	"TCGA-DD-A1EG"	-0.4214	0.4396	0.368	0.01	1.3655
"TCGA-DD-A39Z"	"TCGA-DD-A39Z"	-0.7349	-0.3916	-1.294	-0.118	-1.6146
"TCGA-DD-A39X"	"TCGA-DD-A39X"	-1.3616	-0.42	-0.826	-0.1395	-0.6488
"TCGA-DD-A39W"	"TCGA-DD-A39W"	-0.6727	-0.4518	-1.787	-0.365	-0.404
"TCGA-AC-A3HN"	"TCGA-AC-A3HN"	0.143	0.6445	0.887	-0.1245	0.7151
"TCGA-IR-A3LI"	"TCGA-IR-A3LI"	0.0802	-1.7693	-1.946	0.202	-2.2227
"TCGA-FV-A2QR"	"TCGA-FV-A2QR"	0.206	-0.5646	-0.912	-0.2765	0.1017
"TCGA-DD-A39Y"	"TCGA-DD-A39Y"	-0.4277	-0.8609	-1.538	0.2925	-1.6282
"TCGA-G3-A3CK"	"TCGA-G3-A3CK"	0.4588	0.5229	1.209	-0.2175	0.2201
"TCGA-CC-5259"	"TCGA-CC-5259"	-0.1177	0.023	-0.126	-0.0455	-0.7913
"TCGA-CV-6948"	"TCGA-CV-6948"	-0.0419	0.7341	0.159	0.386	1.1253
"TCGA-CV-6936"	"TCGA-CV-6936"	0.0275	0.7752	1.232	0.2755	0.7504
"TCGA-CV-6938"	"TCGA-CV-6938"	0.385	1.2571	1.856	0.1745	1.8088
"TCGA-CV-6939"	"TCGA-CV-6939"	0.941	0.9431	1.239	0.0995	1.4732
"TCGA-CV-6953"	"TCGA-CV-6953"	0.2051	0.4253	0.493	0.074	0.1886
"TCGA-CV-6934"	"TCGA-CV-6934"	0.0325	1.3081	1.736	0.0295	1.5354
"TCGA-CV-6961"	"TCGA-CV-6961"	-0.6098	0.3511	-0.002	0.2835	0.3141
"TCGA-CQ-6220"	"TCGA-CQ-6220"	0.0442	0.3137	0.473	0.2075	0.6437
"TCGA-CQ-6218"	"TCGA-CQ-6218"	-0.1809	0.6455	0.215	0.222	1.4985
"TCGA-CV-6935"	"TCGA-CV-6935"	-0.8903	-0.598	-0.744	0.1045	-0.0676
"TCGA-CV-6962"	"TCGA-CV-6962"	-0.4754	-0.8853	-1.481	0.2205	-0.9367
"TCGA-CQ-6225"	"TCGA-CQ-6225"	-0.8464	-1.3823	-2.09	0.266	-1.2162
"TCGA-D6-6824"	"TCGA-D6-6824"	0.105	1.0741	1.261	-0.0665	1.5372
"TCGA-CV-6952"	"TCGA-CV-6952"	-0.1008	0.6181	0.498	0.2	1.6333
"TCGA-CV-6940"	"TCGA-CV-6940"	-1.0147	-0.1122	-1.224	0.252	-0.5691
"TCGA-CV-6954"	"TCGA-CV-6954"	0.2371	-0.0086	-0.005	0.1065	1.0004
"TCGA-D6-6827"	"TCGA-D6-6827"	0.4228	-0.4653	-0.505	0.119	0.459
"TCGA-BA-6868"	"TCGA-BA-6868"	-0.4862	-0.4231	-1.119	0.225	-0.3429
"TCGA-CV-6943"	"TCGA-CV-6943"	0.6428	2.0807	2.918	-0.075	2.8444
"TCGA-CV-6945"	"TCGA-CV-6945"	-1.604	-0.7549	-1.209	0.3235	-1.0808
"TCGA-CQ-6228"	"TCGA-CQ-6228"	-0.9725	-0.5924	-1.578	0.2125	0.0974
"TCGA-CQ-6223"	"TCGA-CQ-6223"	-0.5115	0.3041	-0.046	0.072	1.1012
"TCGA-CQ-6229"	"TCGA-CQ-6229"	-0.112	0.7846	0.911	0.1565	1.6464
"TCGA-CQ-6227"	"TCGA-CQ-6227"	-0.7788	0.1109	-0.549	0.186	1.1612
"TCGA-CN-6989"	"TCGA-CN-6989"	-1.5577	0.1311	-0.967	0.2325	0.7972
"TCGA-CN-6992"	"TCGA-CN-6992"	-0.36	-0.437	-0.691	0.1605	-0.1191
"TCGA-CV-6950"	"TCGA-CV-6950"	0.105	0.3138	0.008	0.3095	0.6307
"TCGA-D6-6823"	"TCGA-D6-6823"	-0.4798	-0.323	-1.412	0.454	0.5792
"TCGA-CN-6996"	"TCGA-CN-6996"	-0.0369	1.1894	0.9	0.112	2.2159
"TCGA-D6-6825"	"TCGA-D6-6825"	0.2874	1.4011	1.797	0.1145	2.0528
"TCGA-CV-6959"	"TCGA-CV-6959"	0.0817	0.4995	0.276	0.2125	1.9121
"TCGA-CQ-6224"	"TCGA-CQ-6224"	-0.7096	0.4182	-0.497	0.13	1.1073
"TCGA-CQ-6222"	"TCGA-CQ-6222"	-0.0773	1.4113	1.698	0.0135	1.8091
"TCGA-CQ-6219"	"TCGA-CQ-6219"	0.2285	1.378	1.574	0.3355	1.9923
"TCGA-CV-6951"	"TCGA-CV-6951"	-1.5902	-0.4663	-1.168	0.011	-0.8833
"TCGA-D6-6826"	"TCGA-D6-6826"	-0.6071	0.6354	0.364	0.066	1.6783
"TCGA-CV-6941"	"TCGA-CV-6941"	-0.5438	0.1035	-0.275	0.1495	0.6922
"TCGA-CV-6933"	"TCGA-CV-6933"	-1.8303	-0.1923	-1	0.191	0.3313
"TCGA-CN-6988"	"TCGA-CN-6988"	-0.6455	-1.348	-1.548	0.034	-1.4061
"TCGA-CN-6994"	"TCGA-CN-6994"	-1.0606	-0.0259	-0.315	-0.008	-0.2807
"TCGA-BG-A0MC"	"TCGA-BG-A0MC"	0.0563	0.8406	-0.028	-0.233	-0.6026
"TCGA-A5-A0GE"	"TCGA-A5-A0GE"	1.7966	0.4449	0.091	0.237	-0.5571
"TCGA-B5-A0JZ"	"TCGA-B5-A0JZ"	0.9401	1.4074	1.862	0.226	1.6948
"TCGA-A5-A0GP"	"TCGA-A5-A0GP"	1.2785	-0.5375	-0.581	0.4	-0.1491
"TCGA-B5-A0K1"	"TCGA-B5-A0K1"	0.1813	-0.8633	-1.817	0.162	-1.7383
"TCGA-A5-A0GV"	"TCGA-A5-A0GV"	3.1029	-0.8682	-1.285	0.095	-1.5974
"TCGA-AX-A0J1"	"TCGA-AX-A0J1"	1.1488	0.5887	0.615	0.304	0.8497
"TCGA-A5-A0GN"	"TCGA-A5-A0GN"	0.7772	0.6881	0.132	-0.106	-0.672
"TCGA-AP-A0LV"	"TCGA-AP-A0LV"	0.586	0.1151	-0.684	0.226	-0.1644
"TCGA-B5-A0JR"	"TCGA-B5-A0JR"	1.5531	0.8813	1.427	0.239	0.7658
"TCGA-AP-A0LO"	"TCGA-AP-A0LO"	0.7778	-0.5125	-1.029	0.266	-0.8293
"TCGA-BG-A0MI"	"TCGA-BG-A0MI"	-0.5098	0.0332	-1.035	0.094	-1.3438
"TCGA-AP-A0LJ"	"TCGA-AP-A0LJ"	0.4266	0.2596	0.144	-0.088	-0.9233
"TCGA-A5-A0G5"	"TCGA-A5-A0G5"	0.4431	1.8678	2.687	0.032	1.6986
"TCGA-A5-A0GH"	"TCGA-A5-A0GH"	2.0861	-0.5168	-0.049	0.245	-0.4824
"TCGA-A5-A0GU"	"TCGA-A5-A0GU"	0.5959	0.2317	0.37	0.048	0.1096
"TCGA-BG-A0M7"	"TCGA-BG-A0M7"	0.109	0.0082	-0.105	-0.026	-0.4609
"TCGA-AP-A0L8"	"TCGA-AP-A0L8"	1.5833	-0.8551	0.379	0.27	-1.8785
"TCGA-A5-A0G3"	"TCGA-A5-A0G3"	0.5148	-1.5225	-0.707	-0.074	-1.8441
"TCGA-A5-A0GW"	"TCGA-A5-A0GW"	0.8336	1.1532	1.718	0.355	1.6902
"TCGA-B5-A0K0"	"TCGA-B5-A0K0"	1.2721	1.1268	1.413	-0.054	0.4011
"TCGA-BG-A0LW"	"TCGA-BG-A0LW"	0.6566	0.0483	-0.553	-0.104	-0.5721
"TCGA-A5-A0G9"	"TCGA-A5-A0G9"	-0.8916	-0.3433	-1.293	0.067	-0.8685
"TCGA-A5-A0GD"	"TCGA-A5-A0GD"	-0.2619	-0.1645	-0.832	0.266	-0.3193
"TCGA-B5-A0K4"	"TCGA-B5-A0K4"	0.2237	-1.2249	-1.501	-0.129	-1.77
"TCGA-A5-A0GX"	"TCGA-A5-A0GX"	0.2063	0.5933	0.314	-0.348	-0.1263
"TCGA-A5-A0G2"	"TCGA-A5-A0G2"	0.273	0.4247	0.585	0.188	0.6187
"TCGA-BG-A0MO"	"TCGA-BG-A0MO"	0.4891	0.1025	0.23	-0.011	0.552
"TCGA-AP-A0LN"	"TCGA-AP-A0LN"	0.5961	-0.1496	-0.16	-0.007	-1.0362
"TCGA-A5-A0GB"	"TCGA-A5-A0GB"	2.3847	-0.0137	0.529	0.428	-0.3368
"TCGA-A5-A0GM"	"TCGA-A5-A0GM"	0.5026	-0.575	-1.065	0.254	-1.4182
"TCGA-AP-A0LD"	"TCGA-AP-A0LD"	2.9333	-0.5192	-0.416	0.152	-0.3637
"TCGA-AP-A0LI"	"TCGA-AP-A0LI"	1.1683	1.7004	2.042	0.05	1.6028
"TCGA-AP-A0LG"	"TCGA-AP-A0LG"	1.1204	-1.0625	-1.448	0.185	-1.58
"TCGA-BG-A0LX"	"TCGA-BG-A0LX"	1.1295	0.4635	0.42	0.177	0.2924
"TCGA-AX-A0IW"	"TCGA-AX-A0IW"	0.1707	-0.6585	-1.147	0.208	0.2628
"TCGA-B5-A0K3"	"TCGA-B5-A0K3"	-0.8457	-0.5261	-0.813	0.239	-1.2879
"TCGA-AP-A0LT"	"TCGA-AP-A0LT"	1.623	-0.2914	-0.157	0.395	-0.2822
"TCGA-AP-A05P"	"TCGA-AP-A05P"	1.4397	0.5133	0.28	0.041	-0.2374
"TCGA-AP-A0L9"	"TCGA-AP-A0L9"	-0.1095	-1.0791	-1.645	0.301	-0.1848
"TCGA-A5-A0GA"	"TCGA-A5-A0GA"	1.3346	0.0356	0.482	0.362	-0.0543
"TCGA-A5-A0GJ"	"TCGA-A5-A0GJ"	0.6207	0.4513	0.173	-0.071	-0.185
"TCGA-AP-A054"	"TCGA-AP-A054"	2.3719	-0.1567	-0.145	0.344	-0.5536
"TCGA-B5-A0K6"	"TCGA-B5-A0K6"	0.151	0.4067	-0.418	-0.157	-0.6012
"TCGA-E9-A54X"	"TCGA-E9-A54X"	0.0032	-2.2781	-2.549	0.039	-2.2083
"TCGA-A2-A4RY"	"TCGA-A2-A4RY"	0.7053	0.2797	0.425	-0.2605	0.3168
"TCGA-E9-A54Y"	"TCGA-E9-A54Y"	0.1714	-1.0362	-1.385	0.0595	-0.5473
"TCGA-A7-A4SD"	"TCGA-A7-A4SD"	0.6334	0.8245	1.352	0.1525	0.922
"TCGA-A2-A4S0"	"TCGA-A2-A4S0"	-1.0087	-1.1362	-1.263	-0.4005	-1.5283
"TCGA-A7-A4SF"	"TCGA-A7-A4SF"	0.2347	-0.1057	-0.023	0.011	0.2973
"TCGA-LL-A50Y"	"TCGA-LL-A50Y"	0.2381	-0.1919	0.051	-0.0085	-0.0498
"TCGA-A2-A4S2"	"TCGA-A2-A4S2"	0.4625	0.8077	1.233	-0.27	0.7697
