"FID"	"IID"	"Sigs160.Bindea_NK.cells"	"Sigs160.Bindea_pDC"	"Sigs160.Bindea_T.cells"	"Sigs160.Bindea_T.helper.cells"	"Sigs160.Bindea_Tcm.cells"
"TCGA-NQ-A57I"	"TCGA-NQ-A57I"	NA	NA	NA	NA	NA
"TCGA-LK-A4NY"	"TCGA-LK-A4NY"	0.1434845	-0.12684061	-0.14810517	0.210573307	0.173190886
"TCGA-LK-A4O7"	"TCGA-LK-A4O7"	0.146054034	-0.140580862	-0.138887411	0.230871896	0.185724266
"TCGA-MQ-A4LV"	"TCGA-MQ-A4LV"	0.160204592	-0.061171011	0.053123256	0.235055753	0.145508336
"TCGA-QS-A744"	"TCGA-QS-A744"	0.134727997	-0.081365758	-0.18950498	0.239854449	0.155246385
"TCGA-BK-A6W3"	"TCGA-BK-A6W3"	0.12343718	-0.106792557	0.006463636	0.258641502	0.155180203
"TCGA-SJ-A6ZI"	"TCGA-SJ-A6ZI"	0.113842661	-0.043910127	0.034046506	0.247835068	0.193233551
"TCGA-A5-A7WJ"	"TCGA-A5-A7WJ"	0.129651714	-0.093639078	-0.132588783	0.247796502	0.153270105
"TCGA-SJ-A6ZJ"	"TCGA-SJ-A6ZJ"	0.119544616	-0.056623526	-0.080512861	0.224549488	0.124458057
"TCGA-A5-A7WK"	"TCGA-A5-A7WK"	0.132659577	-0.023226403	-0.100204216	0.239908597	0.15620161
"TCGA-AJ-A6NU"	"TCGA-AJ-A6NU"	0.122364393	-0.103614207	-0.024391032	0.250649805	0.173880249
"TCGA-PG-A7D5"	"TCGA-PG-A7D5"	0.157083619	-0.086255527	-0.102512036	0.225627474	0.109919474
"TCGA-EY-A72D"	"TCGA-EY-A72D"	0.102526965	0.056134549	-0.140827824	0.243218456	0.157785926
"TCGA-BK-A6W4"	"TCGA-BK-A6W4"	0.149305583	-0.050804701	-0.061022841	0.266197957	0.189529985
"TCGA-P3-A6T3"	"TCGA-P3-A6T3"	0.096981148	-0.112758075	-0.102329887	0.223214977	0.179898228
"TCGA-QK-A6VB"	"TCGA-QK-A6VB"	0.086781649	-0.085473164	-0.151453325	0.247752196	0.175760986
"TCGA-CN-A6V7"	"TCGA-CN-A6V7"	0.097422686	-0.171288612	-0.031056183	0.257919075	0.16978281
"TCGA-TN-A7HI"	"TCGA-TN-A7HI"	0.098748481	0.039215948	0.064297528	0.229161856	0.127586949
"TCGA-MT-A7BN"	"TCGA-MT-A7BN"	0.140688675	0.191189972	0.02996893	0.206517625	0.104536026
"TCGA-QK-A6VC"	"TCGA-QK-A6VC"	0.098254411	-0.039264846	0.017347261	0.261818395	0.181692008
"TCGA-P3-A6T4"	"TCGA-P3-A6T4"	0.089969475	-0.112758075	-0.092413934	0.244136988	0.16628594
"TCGA-MZ-A5BI"	"TCGA-MZ-A5BI"	0.13651214	0.026991525	0.086621142	0.241902058	0.137033837
"TCGA-T2-A6X2"	"TCGA-T2-A6X2"	0.114688229	-0.0698748	-0.009666441	0.233999627	0.180168848
"TCGA-CV-A6JO"	"TCGA-CV-A6JO"	0.102057284	-0.031001136	0.01484874	0.217352816	0.162540044
"TCGA-BB-A6UM"	"TCGA-BB-A6UM"	0.075299768	-0.099164517	0.011003114	0.260948741	0.171830988
"TCGA-P3-A6SW"	"TCGA-P3-A6SW"	0.112248116	-0.0402428	0.043042238	0.244595754	0.153411458
"TCGA-P3-A6T6"	"TCGA-P3-A6T6"	0.083086905	-0.044350206	-0.159773033	0.240995147	0.152158442
"TCGA-RS-A6TP"	"TCGA-RS-A6TP"	0.109458284	-0.139065033	-0.073915011	0.24804768	0.152174352
"TCGA-TN-A7HL"	"TCGA-TN-A7HL"	0.110127062	0.028556252	0.153953981	0.231633361	0.150823639
"TCGA-CN-A6UY"	"TCGA-CN-A6UY"	0.138614988	0.007530244	0.095650008	0.238587871	0.130036859
"TCGA-H7-A76A"	"TCGA-H7-A76A"	0.126945382	0.111682326	0.127688928	0.227889449	0.166368951
"TCGA-MZ-A7D7"	"TCGA-MZ-A7D7"	0.058072375	-0.168159159	-0.127183651	0.248053321	0.131632266
"TCGA-BH-A0BW"	"TCGA-BH-A0BW"	0.126241343	-0.083174972	0.008897384	0.267106439	0.212955931
"TCGA-BH-A0C7"	"TCGA-BH-A0C7"	0.150668038	-0.073444332	-0.068564055	0.264823509	0.20510367
"TCGA-BH-A0B7"	"TCGA-BH-A0B7"	0.156918065	0.04170973	0.091966494	0.253218251	0.205843014
"TCGA-BH-A0BL"	"TCGA-BH-A0BL"	0.157229948	-0.023226403	0.045503425	0.273745346	0.195716048
"TCGA-A2-A0ES"	"TCGA-A2-A0ES"	0.154104562	-0.009339459	-0.016769936	0.275639883	0.22011797
"TCGA-A2-A0EW"	"TCGA-A2-A0EW"	0.15954795	-0.034277281	-0.014391199	0.259571361	0.213760687
"TCGA-AO-A12F"	"TCGA-AO-A12F"	0.125390004	-0.057943764	-0.131637391	0.259991386	0.164579725
"TCGA-BH-A0DE"	"TCGA-BH-A0DE"	0.162861752	0.033446021	-0.018826832	0.243384497	0.171716472
"TCGA-BH-A0DL"	"TCGA-BH-A0DL"	0.116039293	-0.034717361	0.032032826	0.257014396	0.190884015
"TCGA-BH-A0BG"	"TCGA-BH-A0BG"	0.117419404	-0.086059936	0.067901671	0.264934775	0.192546052
"TCGA-A2-A0CS"	"TCGA-A2-A0CS"	0.141395495	-0.054374232	-0.093588287	0.235314848	0.172021802
"TCGA-B6-A0RQ"	"TCGA-B6-A0RQ"	0.173095537	-0.068505665	-0.083720567	0.274836647	0.198726971
"TCGA-BH-A0EA"	"TCGA-BH-A0EA"	0.172846731	-0.002053703	-0.068956968	0.244660997	0.183835791
"TCGA-AO-A12A"	"TCGA-AO-A12A"	0.163533711	-0.040096107	-0.029923843	0.27719586	0.19142713
"TCGA-A7-A0DA"	"TCGA-A7-A0DA"	0.142459963	-0.12874762	-0.108969998	0.211676057	0.181760659
"TCGA-BH-A0AV"	"TCGA-BH-A0AV"	0.13114094	-0.06733212	-0.085460432	0.239637166	0.180331635
"TCGA-BH-A0H5"	"TCGA-BH-A0H5"	0.144204615	0.011050878	0.266235574	0.294163147	0.246355962
"TCGA-AO-A12H"	"TCGA-AO-A12H"	0.137861678	-0.027089321	-0.132521411	0.254957758	0.172579196
"TCGA-B6-A0IH"	"TCGA-B6-A0IH"	0.159909947	0.055009902	0.026980091	0.275066541	0.203009245
"TCGA-A2-A0CL"	"TCGA-A2-A0CL"	0.139126698	0.125667066	0.204369085	0.297603197	0.240096978
"TCGA-BH-A0E9"	"TCGA-BH-A0E9"	0.16565981	-0.023959869	-0.032449534	0.259354128	0.212334652
"TCGA-B6-A0X0"	"TCGA-B6-A0X0"	0.142793532	-0.082881586	-0.071429686	0.269492656	0.150035661
"TCGA-BH-A0BQ"	"TCGA-BH-A0BQ"	0.166419221	0.032761453	-0.018452637	0.233657184	0.16877573
"TCGA-A2-A04N"	"TCGA-A2-A04N"	0.139967309	-0.076964966	-0.11834384	0.260840263	0.189995666
"TCGA-A2-A0CW"	"TCGA-A2-A0CW"	0.142363155	-0.055743368	-0.069849753	0.265067562	0.17860196
"TCGA-BH-A0EI"	"TCGA-BH-A0EI"	0.130435197	-0.119505957	-0.147394216	0.247993819	0.210873676
"TCGA-A2-A04U"	"TCGA-A2-A04U"	0.134723732	-0.065033929	-0.095274777	0.229220511	0.095545351
"TCGA-AR-A0TS"	"TCGA-AR-A0TS"	0.149843096	-0.000782363	0.170220786	0.276732123	0.234401765
"TCGA-A2-A04W"	"TCGA-A2-A04W"	0.134209577	-0.070119289	-0.120951431	0.20473707	0.14327211
"TCGA-AR-A0TY"	"TCGA-AR-A0TY"	0.145058889	-0.047137374	-0.119884196	0.246644175	0.156318082
"TCGA-BH-A0B0"	"TCGA-BH-A0B0"	0.151544193	0.047724146	0.041894093	0.254620417	0.17943843
"TCGA-BH-A0DX"	"TCGA-BH-A0DX"	0.167239353	-0.006503393	-0.062513071	0.250290406	0.191344082
"TCGA-B6-A0RH"	"TCGA-B6-A0RH"	0.132599398	-0.068310074	-0.090527029	0.246584361	0.147191557
"TCGA-B6-A0WS"	"TCGA-B6-A0WS"	0.149355508	-0.005134258	0.06647731	0.246223265	0.185224258
"TCGA-AO-A03V"	"TCGA-AO-A03V"	0.151196596	-0.057259196	-0.08722672	0.258107063	0.192485246
"TCGA-A1-A0SD"	"TCGA-A1-A0SD"	0.158316756	-0.018287736	-0.055886122	0.254124362	0.190650259
"TCGA-BH-A0BP"	"TCGA-BH-A0BP"	0.164786416	-0.007285756	-0.091848867	0.235641667	0.193421499
"TCGA-A2-A0T3"	"TCGA-A2-A0T3"	0.135364999	0.039704925	-0.055857815	0.259815369	0.173570114
"TCGA-A2-A0D3"	"TCGA-A2-A0D3"	0.139286079	-0.076524886	-0.024830291	0.267414602	0.187871159
"TCGA-BH-A0BR"	"TCGA-BH-A0BR"	0.137996812	-0.027382707	-0.042006867	0.239187634	0.198205958
"TCGA-AR-A0U1"	"TCGA-AR-A0U1"	NA	NA	NA	NA	NA
"TCGA-DY-A0XA"	"TCGA-DY-A0XA"	0.09092058	-0.04151414	-0.091494925	0.247692176	0.158018945
"TCGA-DM-A0X9"	"TCGA-DM-A0X9"	0.092110821	-0.079067566	-0.026782531	0.247335031	0.133792301
"TCGA-DM-A0XF"	"TCGA-DM-A0XF"	0.090382495	-0.132414947	-0.075520287	0.242603642	0.139226621
"TCGA-DY-A1DE"	"TCGA-DY-A1DE"	0.107397517	-0.040976265	-0.083058805	0.244908274	0.135869801
"TCGA-E9-A22A"	"TCGA-E9-A22A"	0.140918895	-0.028751842	0.059525536	0.240498402	0.161369052
"TCGA-BH-A204"	"TCGA-BH-A204"	0.116732466	-0.069923698	-0.116306827	0.258244749	0.213482418
"TCGA-E9-A22D"	"TCGA-E9-A22D"	0.125706735	-0.01652742	0.196582034	0.281293269	0.183934514
"TCGA-D8-A1Y2"	"TCGA-D8-A1Y2"	0.13608401	-0.044105717	0.059930417	0.245860032	0.171687158
"TCGA-E9-A1NC"	"TCGA-E9-A1NC"	0.142636849	-0.011099776	0.036234723	0.216070827	0.135334229
"TCGA-E9-A228"	"TCGA-E9-A228"	0.120329565	-0.069777005	-0.156821695	0.264049384	0.180654754
"TCGA-E9-A1RB"	"TCGA-E9-A1RB"	0.127511016	-0.115740835	-0.122436515	0.239580157	0.170964423
"TCGA-DM-A0XD"	"TCGA-DM-A0XD"	0.095288293	-0.062491249	-0.107946373	0.233698223	0.128030341
"TCGA-DM-A1D0"	"TCGA-DM-A1D0"	0.079282109	-0.084544108	-0.154855422	0.250913191	0.133039392
"TCGA-DM-A1HA"	"TCGA-DM-A1HA"	0.080723267	-0.096621837	-0.044631337	0.242049458	0.138108861
"TCGA-DM-A1D7"	"TCGA-DM-A1D7"	0.096147194	0.003862918	-0.067255295	0.246068093	0.127244585
"TCGA-DY-A1DC"	"TCGA-DY-A1DC"	0.092031145	-0.085228675	-0.057247096	0.23779022	0.129495975
"TCGA-E9-A1RD"	"TCGA-E9-A1RD"	0.136097157	-0.043274457	-0.114371508	0.263092885	0.20981626
"TCGA-AC-A23E"	"TCGA-AC-A23E"	0.146666623	-0.036673268	-0.109262083	0.254049104	0.194717057
"TCGA-E9-A1RF"	"TCGA-E9-A1RF"	0.142386736	-0.041122958	0.002316768	0.241781645	0.178371416
"TCGA-D8-A1Y3"	"TCGA-D8-A1Y3"	0.097840017	-0.022933017	-0.03179658	0.227832436	0.134416118
"TCGA-E9-A22G"	"TCGA-E9-A22G"	0.104868799	-0.083028279	-0.082028522	0.267399252	0.151605481
"TCGA-E9-A227"	"TCGA-E9-A227"	0.138541116	-0.011588753	0.067414804	0.28503566	0.17561904
"TCGA-DM-A1D9"	"TCGA-DM-A1D9"	0.091120655	-0.100680346	-0.105054899	0.261523109	0.140985891
"TCGA-DM-A1DA"	"TCGA-DM-A1DA"	0.095181758	-0.133295106	-0.082452564	0.265276954	0.106331051
"TCGA-DM-A1DB"	"TCGA-DM-A1DB"	0.066802084	-0.074471183	-0.051197094	0.261045014	0.155411299
"TCGA-DM-A1D4"	"TCGA-DM-A1D4"	0.07165992	-0.093247897	-0.043122187	0.251759935	0.155654688
"TCGA-DY-A1DF"	"TCGA-DY-A1DF"	0.110534578	0.085228675	-0.137762597	0.244733717	0.147838058
"TCGA-DY-A1DG"	"TCGA-DY-A1DG"	0.08900409	-0.030805545	-0.106765627	0.244559548	0.114939364
"TCGA-DY-A1H8"	"TCGA-DY-A1H8"	0.069216188	-0.104054286	-0.061664812	0.236536241	0.13448169
"TCGA-E9-A1RC"	"TCGA-E9-A1RC"	0.142450452	-0.132023766	-0.197592687	0.25981939	0.203591759
"TCGA-E9-A22B"	"TCGA-E9-A22B"	0.128848778	0.019021202	-0.076651788	0.243489845	0.179476703
"TCGA-E9-A1RE"	"TCGA-E9-A1RE"	0.128787123	-0.113638234	-0.101333041	0.270823731	0.203033162
"TCGA-D8-A1X9"	"TCGA-D8-A1X9"	0.122967269	-0.087575765	-0.071030396	0.249534349	0.207014459
"TCGA-E9-A22E"	"TCGA-E9-A22E"	0.141103279	-0.005916621	-0.000410179	0.237980741	0.164967259
"TCGA-BH-A209"	"TCGA-BH-A209"	0.108468436	0.02435105	0.164585545	0.307537224	0.215979453
"TCGA-E9-A229"	"TCGA-E9-A229"	0.144683247	-0.104103184	-0.060800612	0.250944568	0.220377044
"TCGA-DM-A1D8"	"TCGA-DM-A1D8"	0.106119578	-0.09994688	-0.096188281	0.254441831	0.155809748
"TCGA-DM-A1D6"	"TCGA-DM-A1D6"	0.070137664	-0.118723594	-0.14676071	0.257176424	0.178347185
"TCGA-DY-A1DD"	"TCGA-DY-A1DD"	0.091950926	-0.062197863	-0.121723026	0.248880031	0.140586342
"TCGA-BH-A208"	"TCGA-BH-A208"	0.161513921	0.009388357	-0.024911856	0.252050269	0.194131077
"TCGA-E9-A226"	"TCGA-E9-A226"	0.141973418	-0.155347964	-0.127471642	0.268688533	0.206778626
"TCGA-E9-A1N3"	"TCGA-E9-A1N3"	0.108985103	-0.112366894	-0.106554791	0.255326836	0.199860246
"TCGA-E9-A22H"	"TCGA-E9-A22H"	0.122647732	-0.044936978	-0.044664937	0.272515293	0.202162145
"TCGA-E2-A1LI"	"TCGA-E2-A1LI"	0.112304446	-0.028556252	0.003787558	0.265873145	0.169564556
"TCGA-AG-3584"	"TCGA-AG-3584"	-0.001487515	-0.115936425	-0.212015693	0.080749347	0.028766839
"TCGA-AA-3544"	"TCGA-AA-3544"	-0.002868769	-0.096475144	-0.140919454	0.070079879	0.005991855
"TCGA-AG-3575"	"TCGA-AG-3575"	-0.006146528	-0.195492969	-0.207432313	0.100938047	0.043379548
"TCGA-AG-3593"	"TCGA-AG-3593"	-0.009810617	-0.179210037	-0.178112276	0.123647358	0.054892761
"TCGA-AG-3594"	"TCGA-AG-3594"	-0.017181688	-0.172657747	-0.105131674	0.0973706	0.064292608
"TCGA-AA-3519"	"TCGA-AA-3519"	-0.021847821	-0.148991264	-0.234856301	0.098297303	0.040293966
"TCGA-AG-3581"	"TCGA-AG-3581"	-0.009607905	-0.162535925	-0.222110399	0.082069632	0.03451411
"TCGA-AA-3555"	"TCGA-AA-3555"	-0.005112791	-0.213193933	-0.252584552	0.123514386	0.068101266
"TCGA-AF-2692"	"TCGA-AF-2692"	0.005230747	-0.202680929	-0.207281328	0.114558034	0.059836239
"TCGA-A6-2677"	"TCGA-A6-2677"	-0.020189125	-0.256761775	-0.239848083	0.12096055	0.068653989
"TCGA-AF-3400"	"TCGA-AF-3400"	-0.005215821	-0.034717361	-0.219478323	0.07288653	0.029541801
"TCGA-A6-2678"	"TCGA-A6-2678"	-0.003279876	-0.122244227	-0.179199623	0.109547517	0.069155644
"TCGA-AA-3558"	"TCGA-AA-3558"	NA	NA	NA	NA	NA
"TCGA-AG-3574"	"TCGA-AG-3574"	-0.018584871	-0.170457351	-0.22415414	0.086682541	0.033359041
"TCGA-AG-3586"	"TCGA-AG-3586"	-0.013221578	-0.247862396	-0.215010622	0.104206366	0.035483162
"TCGA-AA-3514"	"TCGA-AA-3514"	0.033780781	-0.200529431	-0.229929657	0.031460577	-0.019922268
"TCGA-AA-3548"	"TCGA-AA-3548"	-0.015103794	-0.159504268	-0.147211012	0.062517945	0.011784563
"TCGA-AA-3517"	"TCGA-AA-3517"	-0.014920351	-0.222582289	-0.221502869	0.128936463	0.066640261
"TCGA-AA-3549"	"TCGA-AA-3549"	-0.006939757	-0.153489852	-0.196731682	0.106025303	0.051279856
"TCGA-AA-3531"	"TCGA-AA-3531"	-0.015241701	-0.237838369	-0.262193105	0.088776341	0.034938113
"TCGA-AF-2689"	"TCGA-AF-2689"	NA	NA	NA	NA	NA
"TCGA-AA-3520"	"TCGA-AA-3520"	0.003680312	-0.170310658	-0.225400804	0.100632914	0.033026697
"TCGA-AA-3553"	"TCGA-AA-3553"	-0.016766573	-0.202827622	-0.18528165	0.100347386	0.048461776
"TCGA-AF-2691"	"TCGA-AF-2691"	-0.000974771	-0.221017563	-0.157042221	0.102084573	0.049828921
"TCGA-A6-2674"	"TCGA-A6-2674"	-0.003634895	-0.101804993	-0.189676521	0.1155675	0.073912995
"TCGA-AA-3521"	"TCGA-AA-3521"	0.001043129	-0.186006817	-0.230395946	0.107100753	0.050132162
"TCGA-AA-3522"	"TCGA-AA-3522"	-0.01851934	-0.173146724	-0.177824493	0.12200714	0.05494581
"TCGA-AA-3538"	"TCGA-AA-3538"	-0.01085172	-0.153685443	-0.247473302	0.105970957	0.052836356
"TCGA-AA-3542"	"TCGA-AA-3542"	-0.03477604	-0.13828267	-0.249996445	0.066675427	-0.00941773
"TCGA-AA-3526"	"TCGA-AA-3526"	0.095941419	-0.065033929	-0.038242104	0.25237521	0.131431478
"TCGA-AA-3560"	"TCGA-AA-3560"	-0.031184834	-0.171288612	-0.150731886	0.115881455	0.055001224
"TCGA-AG-3587"	"TCGA-AG-3587"	-0.007848002	-0.221017563	-0.212454898	0.078402017	0.020425309
"TCGA-AA-3561"	"TCGA-AA-3561"	-0.028792969	-0.050364622	-0.216517847	0.130864894	0.031114711
"TCGA-AG-3580"	"TCGA-AG-3580"	-0.015865488	-0.208108573	-0.186948762	0.108973073	0.045730638
"TCGA-AA-3552"	"TCGA-AA-3552"	-0.012932285	-0.162535925	-0.185670632	0.098229696	0.033763533
"TCGA-AA-3532"	"TCGA-AA-3532"	-0.006414328	-0.143465825	-0.154314641	0.111108081	0.062644515
"TCGA-AA-3534"	"TCGA-AA-3534"	-0.007929845	-0.244635148	-0.21907173	0.123398807	0.064864646
"TCGA-AA-3524"	"TCGA-AA-3524"	-0.021967666	-0.246444363	-0.208519087	0.108707186	0.025867502
"TCGA-A6-2683"	"TCGA-A6-2683"	0.004168732	-0.120337218	-0.253042909	0.02747007	0.012339263
"TCGA-AA-3527"	"TCGA-AA-3527"	0.021505019	-0.184197602	-0.218349128	0.027845056	0.001627294
"TCGA-AG-3578"	"TCGA-AG-3578"	-0.014902182	-0.230699306	-0.184121156	0.107226352	0.08568789
"TCGA-AA-3529"	"TCGA-AA-3529"	-0.01212505	-0.233877656	-0.259327131	0.087084356	0.032601045
"TCGA-AG-3582"	"TCGA-AG-3582"	-0.005154215	-0.152365205	-0.209373591	0.104695634	0.033616483
"TCGA-DB-A4XD"	"TCGA-DB-A4XD"	0.10001539	-0.087331276	-0.162723042	0.242091084	0.172077541
"TCGA-HW-A5KL"	"TCGA-HW-A5KL"	0.099789046	-0.058286048	-0.135594394	0.251655118	0.172550356
"TCGA-P5-A5EZ"	"TCGA-P5-A5EZ"	0.099004049	-0.091243091	-0.050252462	0.247580157	0.182597558
"TCGA-BF-A5EP"	"TCGA-BF-A5EP"	0.124492626	-0.108063897	-0.152240788	0.206242138	0.141307974
"TCGA-D3-A5GR"	"TCGA-D3-A5GR"	NA	NA	NA	NA	NA
"TCGA-EB-A553"	"TCGA-EB-A553"	0.116860279	0.166252149	-0.03959763	0.21749814	0.156442544
"TCGA-BF-A5EO"	"TCGA-BF-A5EO"	0.129357264	-0.021514984	-0.027737298	0.162214721	0.139744492
"TCGA-D3-A5GO"	"TCGA-D3-A5GO"	NA	NA	NA	NA	NA
"TCGA-EB-A551"	"TCGA-EB-A551"	0.136512579	-0.094714827	0.110533433	0.251203012	0.189884245
"TCGA-DB-A4XE"	"TCGA-DB-A4XE"	0.083659957	-0.137304716	-0.161208424	0.22780263	0.160547444
"TCGA-HW-A5KM"	"TCGA-HW-A5KM"	0.087125278	-0.055449982	-0.109958298	0.236252674	0.171356036
"TCGA-22-A5C4"	"TCGA-22-A5C4"	0.094040229	-0.120435013	-0.093534819	0.26050953	0.175552756
"TCGA-BF-A5EQ"	"TCGA-BF-A5EQ"	0.127922113	-0.009094971	0.008284752	0.225716889	0.153797868
"TCGA-D3-A5GS"	"TCGA-D3-A5GS"	NA	NA	NA	NA	NA
"TCGA-EB-A5FP"	"TCGA-EB-A5FP"	0.077479902	-0.100142471	-0.153339855	0.233226666	0.191735658
"TCGA-DB-A4XF"	"TCGA-DB-A4XF"	0.110879197	-0.154516704	-0.12226783	0.24636366	0.179502482
"TCGA-P5-A5ET"	"TCGA-P5-A5ET"	0.086833918	-0.09720861	-0.131309839	0.235606021	0.150610833
"TCGA-33-A5GW"	"TCGA-33-A5GW"	0.106456611	-0.080583395	-0.139807777	0.24029457	0.166182681
"TCGA-BF-A5ER"	"TCGA-BF-A5ER"	0.100549748	0.006503393	-0.140972203	0.14225147	0.121697121
"TCGA-D3-A5GU"	"TCGA-D3-A5GU"	NA	NA	NA	NA	NA
"TCGA-EB-A5KH"	"TCGA-EB-A5KH"	NA	NA	NA	NA	NA
"TCGA-HW-A5KK"	"TCGA-HW-A5KK"	0.128097189	-0.078676385	-0.098487671	0.219320094	0.159701813
"TCGA-P5-A5EY"	"TCGA-P5-A5EY"	0.099041654	-0.11075327	-0.086875258	0.21799196	0.180081169
"TCGA-HW-A5KJ"	"TCGA-HW-A5KJ"	0.10644059	-0.029925387	-0.084089224	0.24429764	0.154293294
"TCGA-DB-A4XG"	"TCGA-DB-A4XG"	0.088937835	-0.14463937	-0.17046063	0.243058997	0.181346496
"TCGA-P5-A5EU"	"TCGA-P5-A5EU"	0.084069113	-0.134908729	-0.122391791	0.24545541	0.152108425
"TCGA-34-A5IX"	"TCGA-34-A5IX"	0.127059928	-0.072613071	-0.070038196	0.23993073	0.169069597
"TCGA-BF-A5ES"	"TCGA-BF-A5ES"	0.103086656	-0.053885255	-0.039157119	0.198090744	0.122318018
"TCGA-EB-A4XL"	"TCGA-EB-A4XL"	0.129873887	-0.096083963	-0.030321989	0.235432749	0.180810216
"TCGA-FW-A5DX"	"TCGA-FW-A5DX"	0.112532578	-0.096328451	-0.139764434	0.224048861	0.168055514
"TCGA-P5-A5EW"	"TCGA-P5-A5EW"	0.103177622	-0.078725282	-0.129738131	0.232229016	0.165572176
"TCGA-DB-A4XH"	"TCGA-DB-A4XH"	0.10089276	-0.105472319	-0.136054542	0.245677309	0.16173663
"TCGA-P5-A5EV"	"TCGA-P5-A5EV"	0.089903039	-0.040291697	-0.106288419	0.235067831	0.143401901
"TCGA-D3-A5GL"	"TCGA-D3-A5GL"	NA	NA	NA	NA	NA
"TCGA-EB-A51B"	"TCGA-EB-A51B"	0.07313046	-0.11838131	-0.107633723	0.225760586	0.177504143
"TCGA-HR-A5NC"	"TCGA-HR-A5NC"	0.107462159	-0.081170167	-0.148054877	0.213586007	0.177552148
"TCGA-D3-A5GN"	"TCGA-D3-A5GN"	NA	NA	NA	NA	NA
"TCGA-EB-A550"	"TCGA-EB-A550"	0.140357174	-0.167376796	-0.103898321	0.226251369	0.169092707
"TCGA-DX-A23Z"	"TCGA-DX-A23Z"	0.149728831	0.057014708	-0.006355952	0.228213215	0.159718395
"TCGA-PC-A5DN"	"TCGA-PC-A5DN"	0.18262871	0.052173836	-0.049294107	0.251295459	0.172352581
"TCGA-DX-A240"	"TCGA-DX-A240"	0.144971476	0.011197571	-0.159218601	0.228668765	0.16453195
"TCGA-DX-A23Y"	"TCGA-DX-A23Y"	0.14511637	-0.025866879	0.142539064	0.257464298	0.199516037
"TCGA-DX-A3LY"	"TCGA-DX-A3LY"	0.150226119	-0.008214812	-0.064999136	0.252309207	0.176426991
"TCGA-KD-A5QS"	"TCGA-KD-A5QS"	0.161879457	-0.00444969	-0.054193421	0.24422966	0.14843324
"TCGA-KD-A5QT"	"TCGA-KD-A5QT"	0.189010435	-0.044350206	-0.112616021	0.254405438	0.173641438
"TCGA-KD-A5QU"	"TCGA-KD-A5QU"	0.14474283	-0.091047501	-0.123675169	0.227732731	0.131220369
"TCGA-PC-A5DK"	"TCGA-PC-A5DK"	0.200471567	0.032027988	0.036733585	0.263654735	0.214239678
"TCGA-QQ-A8VF"	"TCGA-QQ-A8VF"	0.135890116	-0.095986167	0.013125409	0.27172316	0.19572306
"TCGA-WK-A8XX"	"TCGA-WK-A8XX"	0.167162072	0.104934445	-0.083786318	0.252605956	0.16840656
"TCGA-3R-A8YX"	"TCGA-3R-A8YX"	0.133077467	0.034423974	-0.051004284	0.242062284	0.14810364
"TCGA-WK-A8XT"	"TCGA-WK-A8XT"	0.164424245	-0.114176108	-0.180053832	0.273981111	0.211568619
"TCGA-QQ-A8VB"	"TCGA-QQ-A8VB"	0.132569695	-0.156521509	-0.090850104	0.253748946	0.171877172
"TCGA-DX-A8BT"	"TCGA-DX-A8BT"	0.15275161	0.125520373	-0.042439293	0.226426582	0.130406746
"TCGA-WK-A8XY"	"TCGA-WK-A8XY"	0.168506881	-0.026404753	-0.153378511	0.233346631	0.15766022
"TCGA-X2-A95T"	"TCGA-X2-A95T"	0.185400552	-0.079654339	-0.13514191	0.252660858	0.19426001
"TCGA-Z4-A8JB"	"TCGA-Z4-A8JB"	NA	NA	NA	NA	NA
"TCGA-DX-A8BK"	"TCGA-DX-A8BK"	0.138220991	0.279450304	0.043515798	0.212442586	0.118389174
"TCGA-Z4-A9VC"	"TCGA-Z4-A9VC"	NA	NA	NA	NA	NA
"TCGA-QQ-A8VG"	"TCGA-QQ-A8VG"	NA	NA	NA	NA	NA
"TCGA-DX-A8BV"	"TCGA-DX-A8BV"	0.16219909	0.279694792	-0.043822234	0.250039461	0.170225025
"TCGA-WP-A9GB"	"TCGA-WP-A9GB"	0.185819705	-0.075791421	-0.202313935	0.23226938	0.132425133
"TCGA-QQ-A8VH"	"TCGA-QQ-A8VH"	0.137998936	-0.097942075	-0.120003147	0.23620027	0.187814643
"TCGA-DX-A8BX"	"TCGA-DX-A8BX"	0.125849936	0.03833579	-0.077784967	0.21263834	0.175821955
"TCGA-DX-A8BN"	"TCGA-DX-A8BN"	0.126325635	-0.006063314	-0.057755037	0.225680948	0.10292561
"TCGA-DX-A8BP"	"TCGA-DX-A8BP"	NA	NA	NA	NA	NA
"TCGA-DX-A8BZ"	"TCGA-DX-A8BZ"	0.13835709	0.222728982	-0.080428128	0.194199319	0.093898513
"TCGA-WK-A8XO"	"TCGA-WK-A8XO"	0.137781513	0.093198999	0.011765122	0.212506143	0.140094612
"TCGA-WK-A8XZ"	"TCGA-WK-A8XZ"	0.16817396	0.023421994	-0.102918795	0.258125717	0.179580922
"TCGA-CC-A9FW"	"TCGA-CC-A9FW"	0.071119435	-0.106548069	-0.075938781	0.203301773	0.134032947
"TCGA-ZS-A9CG"	"TCGA-ZS-A9CG"	0.096191345	0.035646417	-0.107875138	0.180285984	0.145583059
"TCGA-2V-A95S"	"TCGA-2V-A95S"	0.068172378	0.023568687	0.147257583	0.228376953	0.167001474
"TCGA-LG-A9QC"	"TCGA-LG-A9QC"	0.107628227	0.000440079	-0.127089668	0.200830737	0.13473237
