"FID"	"IID"	"Sigs160.Wolf_Module4.TcellBcell.score"	"Sigs160.Wolf_Module5.TcellBcell.score"	"Sigs160.Wolf_NHI.5gene.score"	"Sigs160.Wolf_PD1.data"	"Sigs160.Wolf_PD1.PDL1.score"
"TCGA-02-0010"	"TCGA-02-0010"	NA	NA	NA	NA	NA
"TCGA-02-0011"	"TCGA-02-0011"	NA	NA	NA	NA	NA
"TCGA-02-0014"	"TCGA-02-0014"	NA	NA	NA	NA	NA
"TCGA-02-0021"	"TCGA-02-0021"	NA	NA	NA	NA	NA
"TCGA-02-0024"	"TCGA-02-0024"	NA	NA	NA	NA	NA
"TCGA-02-0027"	"TCGA-02-0027"	NA	NA	NA	NA	NA
"TCGA-02-0028"	"TCGA-02-0028"	NA	NA	NA	NA	NA
"TCGA-02-0033"	"TCGA-02-0033"	NA	NA	NA	NA	NA
"TCGA-02-0034"	"TCGA-02-0034"	NA	NA	NA	NA	NA
"TCGA-02-0037"	"TCGA-02-0037"	NA	NA	NA	NA	NA
"TCGA-02-0038"	"TCGA-02-0038"	NA	NA	NA	NA	NA
"TCGA-02-0043"	"TCGA-02-0043"	NA	NA	NA	NA	NA
"TCGA-02-0046"	"TCGA-02-0046"	NA	NA	NA	NA	NA
"TCGA-02-0047"	"TCGA-02-0047"	-0.9745	-0.9967	-0.166	-1.07	-0.739
"TCGA-02-0052"	"TCGA-02-0052"	NA	NA	NA	NA	NA
"TCGA-02-0054"	"TCGA-02-0054"	NA	NA	NA	NA	NA
"TCGA-02-0055"	"TCGA-02-0055"	-0.2021	0.1633	0.468	-0.091	1.4825
"TCGA-02-0057"	"TCGA-02-0057"	NA	NA	NA	NA	NA
"TCGA-02-0058"	"TCGA-02-0058"	NA	NA	NA	NA	NA
"TCGA-02-0060"	"TCGA-02-0060"	NA	NA	NA	NA	NA
"TCGA-02-0069"	"TCGA-02-0069"	NA	NA	NA	NA	NA
"TCGA-02-0071"	"TCGA-02-0071"	NA	NA	NA	NA	NA
"TCGA-02-0074"	"TCGA-02-0074"	NA	NA	NA	NA	NA
"TCGA-02-0107"	"TCGA-02-0107"	NA	NA	NA	NA	NA
"TCGA-02-0080"	"TCGA-02-0080"	NA	NA	NA	NA	NA
"TCGA-02-0075"	"TCGA-02-0075"	NA	NA	NA	NA	NA
"TCGA-02-0099"	"TCGA-02-0099"	NA	NA	NA	NA	NA
"TCGA-02-0085"	"TCGA-02-0085"	NA	NA	NA	NA	NA
"TCGA-02-0083"	"TCGA-02-0083"	NA	NA	NA	NA	NA
"TCGA-02-0102"	"TCGA-02-0102"	NA	NA	NA	NA	NA
"TCGA-02-0064"	"TCGA-02-0064"	NA	NA	NA	NA	NA
"TCGA-02-0116"	"TCGA-02-0116"	NA	NA	NA	NA	NA
"TCGA-02-0086"	"TCGA-02-0086"	NA	NA	NA	NA	NA
"TCGA-02-0115"	"TCGA-02-0115"	NA	NA	NA	NA	NA
"TCGA-02-0089"	"TCGA-02-0089"	NA	NA	NA	NA	NA
"TCGA-02-0114"	"TCGA-02-0114"	NA	NA	NA	NA	NA
"TCGA-02-0113"	"TCGA-02-0113"	NA	NA	NA	NA	NA
"TCGA-IN-A6RN"	"TCGA-IN-A6RN"	-0.4166	-0.4475	-0.809	-0.755	-0.23
"TCGA-E1-A7YU"	"TCGA-E1-A7YU"	-1.6715	-2.0023	-1.5835	-3.196	-2.2005
"TCGA-S9-A7QZ"	"TCGA-S9-A7QZ"	-1.6461	-2.1094	-2.027	-2.864	-2.088
"TCGA-DU-A7TJ"	"TCGA-DU-A7TJ"	-1.3388	-1.4594	-0.0475	-1.75	-0.9115
"TCGA-E1-A7Z6"	"TCGA-E1-A7Z6"	-1.7145	-1.9615	-0.5815	-2.809	-1.306
"TCGA-S9-A7J3"	"TCGA-S9-A7J3"	-1.5492	-1.5923	-0.345	-0.792	-0.7415
"TCGA-DU-A7TG"	"TCGA-DU-A7TG"	-1.4144	-1.777	-0.8605	-2.227	-1.182
"TCGA-E1-A7Z2"	"TCGA-E1-A7Z2"	-2.0594	-2.3172	-1.381	-1.954	-1.4655
"TCGA-E1-A7Z4"	"TCGA-E1-A7Z4"	-1.505	-1.5264	-0.9505	-1.726	-1.342
"TCGA-S9-A7R1"	"TCGA-S9-A7R1"	-1.7954	-1.9279	-1.585	-0.966	-0.6545
"TCGA-FG-A70Y"	"TCGA-FG-A70Y"	-1.5653	-1.841	-1.751	-2.212	-1.945
"TCGA-E1-A7YV"	"TCGA-E1-A7YV"	-1.4062	-1.8382	-1.553	-2.337	-1.337
"TCGA-E1-A7YW"	"TCGA-E1-A7YW"	-1.6811	-1.8744	-0.9755	-2.329	-1.7235
"TCGA-DU-A7T8"	"TCGA-DU-A7T8"	-0.8657	-1.0014	-0.1495	-1.091	-0.5985
"TCGA-S9-A7R4"	"TCGA-S9-A7R4"	-1.5759	-1.6194	-0.743	-0.776	-0.4965
"TCGA-S9-A6TV"	"TCGA-S9-A6TV"	-0.6857	-0.4012	1.671	-1.895	-0.2025
"TCGA-DU-A7TC"	"TCGA-DU-A7TC"	-1.7683	-2.1618	-1.7685	-2.618	-2.175
"TCGA-E1-A7YY"	"TCGA-E1-A7YY"	-1.6603	-2.0249	-1.23	-2.269	-1.087
"TCGA-S9-A7J1"	"TCGA-S9-A7J1"	-1.4661	-1.541	-1.0105	-2.083	-1.35
"TCGA-S9-A7R7"	"TCGA-S9-A7R7"	-0.6837	-0.9689	0.245	-2.024	-1.1215
"TCGA-DH-A7UV"	"TCGA-DH-A7UV"	-1.6989	-1.8715	-1.5905	-1.412	-1.249
"TCGA-E1-A7YK"	"TCGA-E1-A7YK"	-0.4913	-0.7793	0.0685	-0.55	-0.7865
"TCGA-TQ-A7RH"	"TCGA-TQ-A7RH"	-1.169	-1.2253	-1.081	-0.739	-0.54
"TCGA-S9-A6WP"	"TCGA-S9-A6WP"	-1.1244	-1.2617	-1.186	-1.12	-1.081
"TCGA-E1-A7YL"	"TCGA-E1-A7YL"	-0.2621	-0.3273	-0.091	0.579	0.226
"TCGA-DU-A7TD"	"TCGA-DU-A7TD"	-0.6901	-0.372	1.8395	0.049	0.428
"TCGA-S9-A6WO"	"TCGA-S9-A6WO"	-1.5086	-1.6462	-1.2015	-1.86	-1.2285
"TCGA-TQ-A7RP"	"TCGA-TQ-A7RP"	-1.125	-1.4398	-0.5485	-0.494	-0.7265
"TCGA-S9-A7IZ"	"TCGA-S9-A7IZ"	-1.3049	-1.6484	-1.0445	-2.189	-1.3085
"TCGA-E1-A7YN"	"TCGA-E1-A7YN"	0.6555	0.6764	1.477	1.304	0.834
"TCGA-S9-A7IY"	"TCGA-S9-A7IY"	-1.1146	-1.2536	-1.015	-1.546	-1.0535
"TCGA-S9-A7J2"	"TCGA-S9-A7J2"	-1.9489	-2.2468	-1.5755	-2.63	-1.983
"TCGA-TQ-A7RU"	"TCGA-TQ-A7RU"	-1.5706	-1.9672	-1.703	-2.583	-2.417
"TCGA-E1-A7YM"	"TCGA-E1-A7YM"	-1.5786	-1.7759	-0.725	-1.702	-1.352
"TCGA-E1-A7YD"	"TCGA-E1-A7YD"	-1.1885	-1.1612	-0.2435	-1.272	-1.1055
"TCGA-TQ-A7RR"	"TCGA-TQ-A7RR"	-1.3586	-1.6581	-1.2105	-2.199	-1.438
"TCGA-44-6775"	"TCGA-44-6775"	1.0245	1.0761	0.433	0.478	0.799
"TCGA-A4-8515"	"TCGA-A4-8515"	-1.407	-1.3975	-0.534	-1.624	-1.401
"TCGA-A4-8516"	"TCGA-A4-8516"	-0.5938	-0.5362	-0.6865	-0.652	-0.3565
"TCGA-J7-8537"	"TCGA-J7-8537"	1.455	1.3602	1.6665	3.713	2.6975
"TCGA-A4-8517"	"TCGA-A4-8517"	-0.8455	-0.7605	-0.5345	-1.638	-0.268
"TCGA-IZ-8196"	"TCGA-IZ-8196"	-1.5474	-1.7208	-0.3905	-0.983	-0.581
"TCGA-A4-8518"	"TCGA-A4-8518"	-0.3554	-0.5745	-0.8415	-1.135	-0.6525
"TCGA-A4-8098"	"TCGA-A4-8098"	0.096	0.0322	0.1985	1.968	1.5795
"TCGA-A4-8630"	"TCGA-A4-8630"	-1.1438	-1.1952	-1.017	-0.534	-0.528
"TCGA-A4-8310"	"TCGA-A4-8310"	-1.2338	-1.0795	-0.25	0.26	0.238
"TCGA-B3-8121"	"TCGA-B3-8121"	0.978	1.053	0.71	1.003	0.9845
"TCGA-A4-8311"	"TCGA-A4-8311"	-0.8191	-1.0544	-1.053	-0.74	-0.7625
"TCGA-GL-8500"	"TCGA-GL-8500"	-1.1519	-1.1545	-1.218	-1.011	-0.7545
"TCGA-IZ-8195"	"TCGA-IZ-8195"	-1.7461	-1.5291	-1.1515	-2.173	-0.662
"TCGA-HZ-8636"	"TCGA-HZ-8636"	0.7134	0.6856	0.026	0.619	0.7655
"TCGA-HZ-8637"	"TCGA-HZ-8637"	2.1637	2.2139	1.4575	2.314	2.226
"TCGA-HZ-8638"	"TCGA-HZ-8638"	NA	NA	NA	NA	NA
"TCGA-IB-8126"	"TCGA-IB-8126"	1.691	1.165	0.1755	1.372	1.005
"TCGA-H6-8124"	"TCGA-H6-8124"	-0.682	-0.6654	-0.615	-0.603	0.21
"TCGA-IB-8127"	"TCGA-IB-8127"	0.8284	0.8055	0.3845	1.003	0.9625
"TCGA-HZ-8317"	"TCGA-HZ-8317"	0.0791	0.0405	-0.358	-0.437	-0.24
"TCGA-HZ-8519"	"TCGA-HZ-8519"	1.0314	0.6938	-0.229	1.252	0.898
"TCGA-EJ-8468"	"TCGA-EJ-8468"	0.1003	-0.0819	-0.2815	-0.207	-0.2845
"TCGA-EJ-8469"	"TCGA-EJ-8469"	-0.6505	-0.7379	-0.696	0.029	-0.3205
"TCGA-EJ-8470"	"TCGA-EJ-8470"	1.1274	1.0654	0.923	1.292	0.9675
"TCGA-EJ-8472"	"TCGA-EJ-8472"	-1.2577	-1.0556	-0.961	-1.573	-1.563
"TCGA-EJ-8474"	"TCGA-EJ-8474"	-0.4846	-0.6799	-0.932	-0.837	-0.9745
"TCGA-HC-8264"	"TCGA-HC-8264"	-0.8755	-1.0478	-0.627	-0.962	-0.5
"TCGA-HQ-A2OE"	"TCGA-HQ-A2OE"	-0.6822	-0.7391	-0.2495	-0.743	0.0665
"TCGA-E5-A2PC"	"TCGA-E5-A2PC"	-0.5662	-0.1402	1.253	0.679	0.0985
"TCGA-FD-A3B3"	"TCGA-FD-A3B3"	1.4233	1.756	2.4205	1.965	2.1695
"TCGA-CV-7423"	"TCGA-CV-7423"	-1.3407	-0.787	0.418	-2.204	-0.856
"TCGA-CV-7416"	"TCGA-CV-7416"	-0.7769	-0.2193	0.361	-0.983	-0.04
"TCGA-CV-7418"	"TCGA-CV-7418"	0.4294	0.7104	1.5195	1.051	0.8525
"TCGA-IQ-7632"	"TCGA-IQ-7632"	-0.4865	-0.1432	0.7885	-0.811	-0.281
"TCGA-DQ-7592"	"TCGA-DQ-7592"	0.045	0.5925	1.7585	0.944	0.753
"TCGA-CV-7424"	"TCGA-CV-7424"	0.5923	0.8042	0.6185	1.138	1.394
"TCGA-HD-7753"	"TCGA-HD-7753"	0.2214	0.5144	0.939	0.644	1.1485
"TCGA-IQ-7630"	"TCGA-IQ-7630"	-0.2396	0.2602	1.6	0.433	0.853
"TCGA-CV-7421"	"TCGA-CV-7421"	-0.6209	-0.2106	-0.0615	-0.97	-0.133
"TCGA-DQ-7591"	"TCGA-DQ-7591"	1.6027	1.4617	0.585	2.021	1.3065
"TCGA-CV-7422"	"TCGA-CV-7422"	0.3553	0.6413	1.134	0.624	1.8685
"TCGA-DQ-7588"	"TCGA-DQ-7588"	-2.0714	-1.6597	-0.7095	-0.745	-0.537
"TCGA-FT-A3EE"	"TCGA-FT-A3EE"	-0.7387	-0.8782	-1.096	-1.146	0.3105
"TCGA-FD-A3B4"	"TCGA-FD-A3B4"	NA	NA	NA	NA	NA
"TCGA-CV-7414"	"TCGA-CV-7414"	-0.2519	-0.1387	0.1475	-0.727	0.1935
"TCGA-HD-7754"	"TCGA-HD-7754"	-0.1495	-0.246	-0.73	-0.8	-0.4325
"TCGA-CV-7427"	"TCGA-CV-7427"	0.845	1.3729	2.6555	1.279	2.4305
"TCGA-H7-7774"	"TCGA-H7-7774"	0.4526	0.6742	2.0235	1.072	1.211
"TCGA-CV-7425"	"TCGA-CV-7425"	0.4267	0.6454	1.7205	1.441	2.2375
"TCGA-CV-7415"	"TCGA-CV-7415"	0.3382	1.0771	1.912	1.973	2.382
"TCGA-LK-A4O5"	"TCGA-LK-A4O5"	0.6849	0.8992	0.775	0.88	-0.109
"TCGA-SH-A7BD"	"TCGA-SH-A7BD"	-0.1763	0.1444	0.5595	0.195	-0.2225
"TCGA-TS-A7PB"	"TCGA-TS-A7PB"	0.6615	1.0564	1.0765	2.125	1.4435
"TCGA-NQ-A638"	"TCGA-NQ-A638"	0.4179	0.4624	0.516	1.074	0.0135
"TCGA-MQ-A4LP"	"TCGA-MQ-A4LP"	-0.7405	-0.6496	-0.5725	0.7	-0.736
"TCGA-LK-A4O6"	"TCGA-LK-A4O6"	0.8736	0.4147	-0.6745	1.836	0.506
"TCGA-LK-A4NW"	"TCGA-LK-A4NW"	0.1989	0.0879	0.123	1.604	1.252
"TCGA-TS-A7P8"	"TCGA-TS-A7P8"	1.8748	1.4261	-0.0345	2.005	1.5145
"TCGA-SH-A7BC"	"TCGA-SH-A7BC"	0.7328	0.7473	0.694	-0.027	-0.1905
"TCGA-NQ-A57I"	"TCGA-NQ-A57I"	NA	NA	NA	NA	NA
"TCGA-LK-A4NY"	"TCGA-LK-A4NY"	-0.5171	-0.6402	-0.8225	0.2	-1.3125
"TCGA-LK-A4O7"	"TCGA-LK-A4O7"	-0.5473	-0.5624	-0.096	0.88	1.0245
"TCGA-MQ-A4LV"	"TCGA-MQ-A4LV"	0.8326	1.1335	1.532	2.636	2.1385
"TCGA-QS-A744"	"TCGA-QS-A744"	-1.9604	-1.764	-0.798	-2.396	-1.614
"TCGA-BK-A6W3"	"TCGA-BK-A6W3"	0.5348	0.758	1.207	1.59	1.098
"TCGA-SJ-A6ZI"	"TCGA-SJ-A6ZI"	1.0215	1.0482	0.703	1.231	0.8225
"TCGA-A5-A7WJ"	"TCGA-A5-A7WJ"	-1.5232	-1.254	-0.5695	-1.328	-1.6065
"TCGA-SJ-A6ZJ"	"TCGA-SJ-A6ZJ"	-0.7511	-0.6681	-1.468	-0.542	-1.5755
"TCGA-A5-A7WK"	"TCGA-A5-A7WK"	-1.1594	-0.7158	0.771	-1.128	-1.044
"TCGA-AJ-A6NU"	"TCGA-AJ-A6NU"	0.5895	0.6894	0.76	0.087	0.1775
"TCGA-PG-A7D5"	"TCGA-PG-A7D5"	-0.5492	-0.3578	0.4945	0.014	-0.4635
"TCGA-EY-A72D"	"TCGA-EY-A72D"	-1.6134	-1.463	-0.806	-1.674	-1.781
"TCGA-BK-A6W4"	"TCGA-BK-A6W4"	-0.525	-0.6546	-0.5615	-1.176	-0.8415
"TCGA-P3-A6T3"	"TCGA-P3-A6T3"	-1.5408	-0.8309	0.5515	-0.938	0.0195
"TCGA-QK-A6VB"	"TCGA-QK-A6VB"	-1.5198	-0.9961	-0.307	-1.58	-1.1785
"TCGA-CN-A6V7"	"TCGA-CN-A6V7"	-0.0919	0.1381	0.5785	1.106	0.7735
"TCGA-TN-A7HI"	"TCGA-TN-A7HI"	1.2682	1.3173	0.2225	1.752	0.6885
"TCGA-MT-A7BN"	"TCGA-MT-A7BN"	0.7355	0.9705	0.0215	1.618	0.5925
"TCGA-QK-A6VC"	"TCGA-QK-A6VC"	1.1788	1.4391	1.2625	0.989	1.2955
"TCGA-P3-A6T4"	"TCGA-P3-A6T4"	-0.3363	-0.0705	0.9475	-0.264	0.432
"TCGA-MZ-A5BI"	"TCGA-MZ-A5BI"	1.692	1.8394	0.744	2.188	2.185
"TCGA-T2-A6X2"	"TCGA-T2-A6X2"	0.1756	0.7564	2.2615	0.995	1.2005
"TCGA-CV-A6JO"	"TCGA-CV-A6JO"	0.4002	1.0455	1.9345	1.699	2.415
"TCGA-BB-A6UM"	"TCGA-BB-A6UM"	0.403	0.946	1.819	1.784	1.8845
"TCGA-P3-A6SW"	"TCGA-P3-A6SW"	1.1071	1.289	0.3595	1.7	2.2015
"TCGA-P3-A6T6"	"TCGA-P3-A6T6"	-1.0074	-0.7205	-0.4125	-0.498	-0.72
"TCGA-RS-A6TP"	"TCGA-RS-A6TP"	-0.588	0.2671	1.5245	0.381	1.107
"TCGA-TN-A7HL"	"TCGA-TN-A7HL"	1.9556	2.1777	1.3875	2.846	2.5815
"TCGA-CN-A6UY"	"TCGA-CN-A6UY"	1.1769	1.3935	0.178	2.585	1.776
"TCGA-H7-A76A"	"TCGA-H7-A76A"	2.055	1.91	0.848	2.632	1.5605
"TCGA-MZ-A7D7"	"TCGA-MZ-A7D7"	-1.0098	-0.61	-0.385	-1.611	-0.3385
"TCGA-BH-A0BW"	"TCGA-BH-A0BW"	1.1501	1.7212	1.9555	1.628	1.6975
"TCGA-BH-A0C7"	"TCGA-BH-A0C7"	-0.0402	-0.1264	0.559	-0.784	-0.398
"TCGA-BH-A0B7"	"TCGA-BH-A0B7"	1.4256	0.9531	0.418	1.181	0.5495
"TCGA-BH-A0BL"	"TCGA-BH-A0BL"	1.2597	1.2847	1.67	1.221	1.1505
"TCGA-A2-A0ES"	"TCGA-A2-A0ES"	0.3172	0.1056	0.251	-0.203	-0.225
"TCGA-A2-A0EW"	"TCGA-A2-A0EW"	0.6976	0.2017	-0.216	-0.046	0.098
"TCGA-AO-A12F"	"TCGA-AO-A12F"	-0.8994	-1.0992	-0.7725	-1.639	-1.1605
"TCGA-BH-A0DE"	"TCGA-BH-A0DE"	0.2344	0.169	0.114	-0.232	-0.0465
"TCGA-BH-A0DL"	"TCGA-BH-A0DL"	1.1108	1.4554	2.1205	1.21	1.559
"TCGA-BH-A0BG"	"TCGA-BH-A0BG"	1.2488	1.3985	2.153	1.228	1.158
"TCGA-A2-A0CS"	"TCGA-A2-A0CS"	-0.8933	-0.7579	-0.4685	-1.47	-1.265
"TCGA-B6-A0RQ"	"TCGA-B6-A0RQ"	-1.0502	-1.1178	-0.598	-1.312	-0.9565
"TCGA-BH-A0EA"	"TCGA-BH-A0EA"	-0.0076	-0.2265	-0.5705	-0.404	-0.426
"TCGA-AO-A12A"	"TCGA-AO-A12A"	0.3708	0.1291	0.234	0.018	0.281
"TCGA-A7-A0DA"	"TCGA-A7-A0DA"	-0.9821	-0.6553	0.591	-2.345	-1.415
"TCGA-BH-A0AV"	"TCGA-BH-A0AV"	-0.3947	-0.2303	0.2425	-0.886	-0.605
"TCGA-BH-A0H5"	"TCGA-BH-A0H5"	2.7296	2.303	1.98	2.54	2.081
"TCGA-AO-A12H"	"TCGA-AO-A12H"	-1.3129	-1.0952	-0.648	-2	-1.932
"TCGA-B6-A0IH"	"TCGA-B6-A0IH"	0.8638	0.4627	0.238	0.216	0.0945
"TCGA-A2-A0CL"	"TCGA-A2-A0CL"	2.3642	2.0017	1.8585	1.974	1.7775
"TCGA-BH-A0E9"	"TCGA-BH-A0E9"	0.505	-0.0236	-0.3325	0.146	0.2405
"TCGA-B6-A0X0"	"TCGA-B6-A0X0"	-0.8638	-0.9435	-0.921	-1.244	-1.311
"TCGA-BH-A0BQ"	"TCGA-BH-A0BQ"	0.6098	0.4027	0.621	0.51	0.0615
"TCGA-A2-A04N"	"TCGA-A2-A04N"	-0.1163	-0.4783	-0.489	-1.006	-0.8935
"TCGA-A2-A0CW"	"TCGA-A2-A0CW"	-0.0455	0.1609	1.013	0.106	0.197
"TCGA-BH-A0EI"	"TCGA-BH-A0EI"	-1.2613	-1.2962	-0.562	-2.624	-1.5435
"TCGA-A2-A04U"	"TCGA-A2-A04U"	-1.2723	-1.0091	-0.5495	-1.371	-1.6655
"TCGA-AR-A0TS"	"TCGA-AR-A0TS"	2.0571	1.3935	0.398	0.882	0.545
"TCGA-A2-A04W"	"TCGA-A2-A04W"	-0.6538	-0.5995	-0.326	-0.64	-0.899
"TCGA-AR-A0TY"	"TCGA-AR-A0TY"	-0.5235	-0.8333	-0.918	-1.232	-1.0085
"TCGA-BH-A0B0"	"TCGA-BH-A0B0"	0.8568	0.6691	1.393	0.256	0.608
"TCGA-BH-A0DX"	"TCGA-BH-A0DX"	0.2461	0.2032	-0.0625	-0.385	-0.222
"TCGA-B6-A0RH"	"TCGA-B6-A0RH"	-0.4479	0.1075	1.842	-1.176	-0.64
"TCGA-B6-A0WS"	"TCGA-B6-A0WS"	1.1985	0.8977	0.7385	1.782	1.0945
"TCGA-AO-A03V"	"TCGA-AO-A03V"	-0.2337	-0.5237	-0.092	-0.745	-0.974
"TCGA-A1-A0SD"	"TCGA-A1-A0SD"	0.0694	0.0888	0.499	-0.473	-0.194
"TCGA-BH-A0BP"	"TCGA-BH-A0BP"	-0.4467	-0.4841	-0.1885	-0.148	-0.5415
"TCGA-A2-A0T3"	"TCGA-A2-A0T3"	-0.489	-0.7317	-0.406	-0.95	-0.855
"TCGA-A2-A0D3"	"TCGA-A2-A0D3"	0.3716	0.0154	0.192	0.534	0.26
"TCGA-BH-A0BR"	"TCGA-BH-A0BR"	0.1432	0.2152	0.4315	0.007	0.184
"TCGA-AR-A0U1"	"TCGA-AR-A0U1"	NA	NA	NA	NA	NA
"TCGA-DY-A0XA"	"TCGA-DY-A0XA"	-0.6562	-0.5196	-1.1605	-1.482	-1.3165
"TCGA-DM-A0X9"	"TCGA-DM-A0X9"	-0.1389	0.0335	0.021	0.89	0.1505
"TCGA-DM-A0XF"	"TCGA-DM-A0XF"	-0.7004	-0.2254	0.041	-0.39	-0.879
"TCGA-DY-A1DE"	"TCGA-DY-A1DE"	-0.3011	0.1415	0.539	0.099	0.0395
"TCGA-E9-A22A"	"TCGA-E9-A22A"	0.8521	0.9738	1.3685	0.279	0.367
"TCGA-BH-A204"	"TCGA-BH-A204"	-1.8214	-1.6821	-0.412	-2.676	-1.512
"TCGA-E9-A22D"	"TCGA-E9-A22D"	2.0374	2.1092	1.7915	2.406	2.445
"TCGA-D8-A1Y2"	"TCGA-D8-A1Y2"	1.2021	1.1144	0.578	0.822	0.5555
"TCGA-E9-A1NC"	"TCGA-E9-A1NC"	1.2001	1.4461	1.4105	1.351	0.8065
"TCGA-E9-A228"	"TCGA-E9-A228"	-1.0868	-1.0779	-0.2925	-1.373	-1.066
"TCGA-E9-A1RB"	"TCGA-E9-A1RB"	-0.7939	-0.5039	0.036	-1.458	-1.219
"TCGA-DM-A0XD"	"TCGA-DM-A0XD"	-1.1539	-0.5458	-0.417	-0.906	-1.0045
"TCGA-DM-A1D0"	"TCGA-DM-A1D0"	-2.1839	-1.8205	-1.2195	-2.349	-2.2455
"TCGA-DM-A1HA"	"TCGA-DM-A1HA"	-1.1237	-0.5586	0.196	0.466	0.378
"TCGA-DM-A1D7"	"TCGA-DM-A1D7"	-0.5461	-0.3903	-0.658	-0.588	-1.028
"TCGA-DY-A1DC"	"TCGA-DY-A1DC"	-0.4362	-0.2072	-0.452	-0.566	-0.782
"TCGA-E9-A1RD"	"TCGA-E9-A1RD"	-0.8368	-0.5896	0.171	-2.077	-1.166
"TCGA-AC-A23E"	"TCGA-AC-A23E"	-0.8148	-0.6901	-0.083	-2.051	-1.0775
"TCGA-E9-A1RF"	"TCGA-E9-A1RF"	0.6247	0.8493	0.9945	0.525	0.636
"TCGA-D8-A1Y3"	"TCGA-D8-A1Y3"	-0.038	0.4832	0.3655	0.185	-0.435
"TCGA-E9-A22G"	"TCGA-E9-A22G"	-0.3772	0.1842	0.0695	-0.775	-0.3575
"TCGA-E9-A227"	"TCGA-E9-A227"	0.9762	0.702	-0.037	0.31	0.095
"TCGA-DM-A1D9"	"TCGA-DM-A1D9"	-1.1918	-0.7649	-0.339	-1.256	-1.134
"TCGA-DM-A1DA"	"TCGA-DM-A1DA"	-1.1995	-0.6384	-1.045	-0.509	-0.8985
"TCGA-DM-A1DB"	"TCGA-DM-A1DB"	-0.2993	-0.1839	-0.106	-0.162	-0.9555
"TCGA-DM-A1D4"	"TCGA-DM-A1D4"	-0.7501	-0.6166	-0.973	-0.938	-1.238
"TCGA-DY-A1DF"	"TCGA-DY-A1DF"	-1.4944	-1.3393	-0.838	-2.393	-2.1955
"TCGA-DY-A1DG"	"TCGA-DY-A1DG"	-1.2657	-0.8243	-0.4215	-1.601	-1.7345
"TCGA-DY-A1H8"	"TCGA-DY-A1H8"	-1.1855	-0.9547	-0.9445	-0.534	-0.2275
"TCGA-E9-A1RC"	"TCGA-E9-A1RC"	-1.8722	-1.6802	-0.623	-2.506	-1.689
"TCGA-E9-A22B"	"TCGA-E9-A22B"	-0.3934	-0.1187	0.685	-0.898	-0.4295
"TCGA-E9-A1RE"	"TCGA-E9-A1RE"	-0.4077	-0.7247	-0.745	-1.08	-1.2925
"TCGA-D8-A1X9"	"TCGA-D8-A1X9"	-0.0328	0.3053	1.336	-0.412	0.143
"TCGA-E9-A22E"	"TCGA-E9-A22E"	0.436	0.4559	0.9235	0.095	0.1675
"TCGA-BH-A209"	"TCGA-BH-A209"	2.0456	1.9477	2.0625	1.261	1.2785
"TCGA-E9-A229"	"TCGA-E9-A229"	0.3356	0.3411	0.8805	-0.026	0.122
"TCGA-DM-A1D8"	"TCGA-DM-A1D8"	-1.1209	-0.8654	-0.851	-0.143	-0.561
"TCGA-DM-A1D6"	"TCGA-DM-A1D6"	-2.0681	-1.6639	-1.386	-2.439	-2.012
"TCGA-DY-A1DD"	"TCGA-DY-A1DD"	-1.2324	-1.0646	-1.235	-0.668	-1.327
"TCGA-BH-A208"	"TCGA-BH-A208"	0.071	0.0134	0.141	-1.119	-0.842
"TCGA-E9-A226"	"TCGA-E9-A226"	-1.2558	-0.9964	0.4425	-1.75	-0.8075
"TCGA-E9-A1N3"	"TCGA-E9-A1N3"	-1.1332	-1.1315	-0.574	-2.441	-1.3745
"TCGA-E9-A22H"	"TCGA-E9-A22H"	0.0597	0.092	1.134	-1.047	0.1095
"TCGA-E2-A1LI"	"TCGA-E2-A1LI"	0.5824	0.8773	1.073	-0.09	-0.154
"TCGA-AG-3584"	"TCGA-AG-3584"	0.035	0.1163	-0.3105	0.704	0.0375
"TCGA-AA-3544"	"TCGA-AA-3544"	0.7097	1.0382	0.2425	1.338	0.819
"TCGA-AG-3575"	"TCGA-AG-3575"	0.0015	0.7416	1.518	0.696	1.188
"TCGA-AG-3593"	"TCGA-AG-3593"	0.3734	0.3824	0.156	0.614	0.508
"TCGA-AG-3594"	"TCGA-AG-3594"	0.7808	1.1313	1.1715	1.569	1.5875
"TCGA-AA-3519"	"TCGA-AA-3519"	-0.2898	0.0282	-0.0075	-0.614	-0.5615
"TCGA-AG-3581"	"TCGA-AG-3581"	0.1531	0.1162	-0.4685	0.143	-0.1665
"TCGA-AA-3555"	"TCGA-AA-3555"	-0.6382	-0.0422	0.287	-0.707	-0.3205
"TCGA-AF-2692"	"TCGA-AF-2692"	-0.1567	-0.1915	-0.5495	-0.76	-0.402
"TCGA-A6-2677"	"TCGA-A6-2677"	-0.7381	-0.6033	-0.6995	-1.504	-1.3005
"TCGA-AF-3400"	"TCGA-AF-3400"	0.5327	0.9681	0.3565	0.158	0.8505
"TCGA-A6-2678"	"TCGA-A6-2678"	-0.0316	0.4887	0.6115	-0.127	0.127
"TCGA-AA-3558"	"TCGA-AA-3558"	NA	NA	NA	NA	NA
"TCGA-AG-3574"	"TCGA-AG-3574"	-0.3705	-0.24	-0.495	0.062	-0.2685
"TCGA-AG-3586"	"TCGA-AG-3586"	-0.2021	0.0793	-0.0135	-0.414	-0.145
