"FID"	"IID"	"Sigs160.Wolf_TGFB.PCA.17349583"	"Sigs160.Wolf_TGFB.score.21050467"	"Sigs160.Wolf_TREM1.data"	"Sigs160.Wolf_Troester.WoundSig.19887484"	"Core56.Adaptive.Receptor_BCR.Richness.Log10"
"TCGA-HQ-A2OE"	"TCGA-HQ-A2OE"	-1.1128	-0.5409	1.19	-0.2219	0.903089987
"TCGA-E5-A2PC"	"TCGA-E5-A2PC"	-0.6387	-0.1957	0.365	-0.3584	NA
"TCGA-FD-A3B3"	"TCGA-FD-A3B3"	1.5452	0.7329	2.151	1.083	2.195899652
"TCGA-CV-7423"	"TCGA-CV-7423"	1.2239	0.6002	1.311	0.8507	NA
"TCGA-CV-7416"	"TCGA-CV-7416"	1.3494	0.7656	2.099	0.8993	NA
"TCGA-CV-7418"	"TCGA-CV-7418"	0.0764	0.2809	0.889	0.9559	1.255272505
"TCGA-IQ-7632"	"TCGA-IQ-7632"	0.0551	0.156	1.079	0.739	1.505149978
"TCGA-DQ-7592"	"TCGA-DQ-7592"	1.1426	0.6959	0.927	0.8632	0.602059991
"TCGA-CV-7424"	"TCGA-CV-7424"	1.2741	0.7259	1.036	0.7997	2.133538908
"TCGA-HD-7753"	"TCGA-HD-7753"	1.2853	0.9099	2.371	1.1019	1.681241237
"TCGA-IQ-7630"	"TCGA-IQ-7630"	1.2594	0.5586	1.238	0.7714	0.301029996
"TCGA-CV-7421"	"TCGA-CV-7421"	1.4586	0.8918	1.317	1.2153	NA
"TCGA-DQ-7591"	"TCGA-DQ-7591"	-0.4869	-0.1558	-0.823	0.5786	2.021189299
"TCGA-CV-7422"	"TCGA-CV-7422"	0.5603	0.4626	0.171	0.7234	1.176091259
"TCGA-DQ-7588"	"TCGA-DQ-7588"	0.0534	-0.0209	0.312	0.3136	NA
"TCGA-FT-A3EE"	"TCGA-FT-A3EE"	0.1937	0.2819	2.623	0.3478	1.255272505
"TCGA-FD-A3B4"	"TCGA-FD-A3B4"	NA	NA	NA	NA	1.361727836
"TCGA-CV-7414"	"TCGA-CV-7414"	0.8845	0.6228	0.687	0.7704	NA
"TCGA-HD-7754"	"TCGA-HD-7754"	1.0565	0.6292	1.38	0.7042	1.86332286
"TCGA-CV-7427"	"TCGA-CV-7427"	0.1119	0.1193	2.438	0.7154	NA
"TCGA-H7-7774"	"TCGA-H7-7774"	-0.8668	-0.2356	0.801	0.4608	1.079181246
"TCGA-CV-7425"	"TCGA-CV-7425"	0.0998	0.1747	0.169	0.6824	1.176091259
"TCGA-CV-7415"	"TCGA-CV-7415"	1.3567	0.7859	0.394	0.9054	1.819543936
"TCGA-LK-A4O5"	"TCGA-LK-A4O5"	0.9605	0.4663	2.736	0.2892	1.301029996
"TCGA-SH-A7BD"	"TCGA-SH-A7BD"	0.3365	0.166	2.277	0.0446	NA
"TCGA-TS-A7PB"	"TCGA-TS-A7PB"	1.1008	0.5547	2.186	0.62	0.698970004
"TCGA-NQ-A638"	"TCGA-NQ-A638"	0.4849	0.2944	1.754	0.1501	0.477121255
"TCGA-MQ-A4LP"	"TCGA-MQ-A4LP"	1.567	0.8009	1.803	0.4914	NA
"TCGA-LK-A4O6"	"TCGA-LK-A4O6"	1.8922	0.7977	1.578	0.8823	NA
"TCGA-LK-A4NW"	"TCGA-LK-A4NW"	1.0637	0.6175	-0.515	0.3765	NA
"TCGA-TS-A7P8"	"TCGA-TS-A7P8"	1.4299	0.6516	2.288	0.7608	1.301029996
"TCGA-SH-A7BC"	"TCGA-SH-A7BC"	1.1422	0.5979	1.1	0.4702	NA
"TCGA-NQ-A57I"	"TCGA-NQ-A57I"	NA	NA	NA	NA	NA
"TCGA-LK-A4NY"	"TCGA-LK-A4NY"	0.7379	0.3824	-0.35	0.2603	0.301029996
"TCGA-LK-A4O7"	"TCGA-LK-A4O7"	0.7483	0.7172	1.894	0.6191	1.380211242
"TCGA-MQ-A4LV"	"TCGA-MQ-A4LV"	1.3581	0.6299	2.366	0.2848	0.301029996
"TCGA-QS-A744"	"TCGA-QS-A744"	0.0073	0.3003	0.179	0.3761	NA
"TCGA-BK-A6W3"	"TCGA-BK-A6W3"	-0.1821	0.1947	-0.037	0.5373	1.681241237
"TCGA-SJ-A6ZI"	"TCGA-SJ-A6ZI"	-0.2314	0.1792	1.562	0.4598	1.740362689
"TCGA-A5-A7WJ"	"TCGA-A5-A7WJ"	-0.9342	-0.5944	-1.829	-0.1244	NA
"TCGA-SJ-A6ZJ"	"TCGA-SJ-A6ZJ"	-0.3637	-0.1964	-0.472	0.2335	NA
"TCGA-A5-A7WK"	"TCGA-A5-A7WK"	-0.5019	0.0753	0.02	-0.0495	NA
"TCGA-AJ-A6NU"	"TCGA-AJ-A6NU"	-0.4146	0.079	0.723	0.6667	0.301029996
"TCGA-PG-A7D5"	"TCGA-PG-A7D5"	-0.4514	0.0914	-0.781	0.4044	1.414973348
"TCGA-EY-A72D"	"TCGA-EY-A72D"	-0.4702	-0.0591	-0.461	-0.1751	0.77815125
"TCGA-BK-A6W4"	"TCGA-BK-A6W4"	-0.3429	-0.0358	0.55	0.8538	NA
"TCGA-P3-A6T3"	"TCGA-P3-A6T3"	0.9468	0.4854	3.055	0.5477	NA
"TCGA-QK-A6VB"	"TCGA-QK-A6VB"	0.2952	0.1628	1.329	0.4018	NA
"TCGA-CN-A6V7"	"TCGA-CN-A6V7"	-1.5212	-0.5704	-1.005	0.3165	NA
"TCGA-TN-A7HI"	"TCGA-TN-A7HI"	0.2956	0.034	0.785	0.5769	1.544068044
"TCGA-MT-A7BN"	"TCGA-MT-A7BN"	1.1779	0.4614	2.734	0.5933	1.414973348
"TCGA-QK-A6VC"	"TCGA-QK-A6VC"	0.3402	0.348	0.933	0.8308	1.397940009
"TCGA-P3-A6T4"	"TCGA-P3-A6T4"	0.4166	0.1828	3.533	0.8969	0.698970004
"TCGA-MZ-A5BI"	"TCGA-MZ-A5BI"	0.4172	0.0883	1.151	0.967	2.432969291
"TCGA-T2-A6X2"	"TCGA-T2-A6X2"	0.8326	0.4814	1.669	0.6274	NA
"TCGA-CV-A6JO"	"TCGA-CV-A6JO"	0.4304	0.2325	1.117	0.5725	NA
"TCGA-BB-A6UM"	"TCGA-BB-A6UM"	-1.1211	-0.4336	-1.449	0.2397	NA
"TCGA-P3-A6SW"	"TCGA-P3-A6SW"	-0.0401	-0.0622	-0.218	0.4514	1.949390007
"TCGA-P3-A6T6"	"TCGA-P3-A6T6"	-0.6507	-0.3396	-1.874	0.3279	0.301029996
"TCGA-RS-A6TP"	"TCGA-RS-A6TP"	-0.7635	-0.5019	0.399	0.0827	0.301029996
"TCGA-TN-A7HL"	"TCGA-TN-A7HL"	-0.1406	-0.0055	0.658	0.5388	1.826074803
"TCGA-CN-A6UY"	"TCGA-CN-A6UY"	-0.4278	-0.3264	0.238	0.3148	1.544068044
"TCGA-H7-A76A"	"TCGA-H7-A76A"	1.3889	0.523	1.247	0.8442	2.068185862
"TCGA-MZ-A7D7"	"TCGA-MZ-A7D7"	-0.5232	-0.1965	2.865	0.7201	NA
"TCGA-BH-A0BW"	"TCGA-BH-A0BW"	0.4687	0.1119	0.79	0.4979	1.568201724
"TCGA-BH-A0C7"	"TCGA-BH-A0C7"	0.9052	0.2497	-1.786	0.4243	0.77815125
"TCGA-BH-A0B7"	"TCGA-BH-A0B7"	1.2828	0.6041	-0.05	0.7788	1.681241237
"TCGA-BH-A0BL"	"TCGA-BH-A0BL"	1.4295	0.7723	1.112	0.9235	1.414973348
"TCGA-A2-A0ES"	"TCGA-A2-A0ES"	0.8784	0.4534	-0.329	1.0372	NA
"TCGA-A2-A0EW"	"TCGA-A2-A0EW"	1.1268	0.5716	0.127	0.8487	1
"TCGA-AO-A12F"	"TCGA-AO-A12F"	0.9258	0.4513	0.918	0.2662	0.954242509
"TCGA-BH-A0DE"	"TCGA-BH-A0DE"	1.0245	0.515	0.001	0.7937	NA
"TCGA-BH-A0DL"	"TCGA-BH-A0DL"	0.266	0.146	1.567	0.6269	1.903089987
"TCGA-BH-A0BG"	"TCGA-BH-A0BG"	0.4862	0.1816	0.628	0.2613	0.84509804
"TCGA-A2-A0CS"	"TCGA-A2-A0CS"	0.8891	0.4442	0.127	-0.0341	NA
"TCGA-B6-A0RQ"	"TCGA-B6-A0RQ"	-0.1397	0.0528	-2.387	0.4378	NA
"TCGA-BH-A0EA"	"TCGA-BH-A0EA"	1.3344	0.526	-1.11	0.8368	0.77815125
"TCGA-AO-A12A"	"TCGA-AO-A12A"	0.7069	0.425	-0.844	0.6941	0.301029996
"TCGA-A7-A0DA"	"TCGA-A7-A0DA"	1.3509	0.5184	1.534	0.277	NA
"TCGA-BH-A0AV"	"TCGA-BH-A0AV"	1.9172	0.8207	2.236	0.4607	1.447158031
"TCGA-BH-A0H5"	"TCGA-BH-A0H5"	0.7486	0.1181	-1.428	0.5256	2.292256071
"TCGA-AO-A12H"	"TCGA-AO-A12H"	0.2359	-0.0596	0.337	-0.1538	NA
"TCGA-B6-A0IH"	"TCGA-B6-A0IH"	0.8869	0.5103	-2.228	0.6461	1.414973348
"TCGA-A2-A0CL"	"TCGA-A2-A0CL"	1.159	0.4319	0.064	0.5195	1.897627091
"TCGA-BH-A0E9"	"TCGA-BH-A0E9"	0.3932	0.3126	-1.664	0.8387	0.77815125
"TCGA-B6-A0X0"	"TCGA-B6-A0X0"	0.0279	-0.0092	-1.559	-0.068	NA
"TCGA-BH-A0BQ"	"TCGA-BH-A0BQ"	1.4381	0.7444	0.653	0.7232	0.602059991
"TCGA-A2-A04N"	"TCGA-A2-A04N"	1.1633	0.4959	0.153	0.2866	0.77815125
"TCGA-A2-A0CW"	"TCGA-A2-A0CW"	0.2674	-0.2099	-0.972	-0.1227	0.477121255
"TCGA-BH-A0EI"	"TCGA-BH-A0EI"	1.3351	0.7014	0.377	0.3041	0.301029996
"TCGA-A2-A04U"	"TCGA-A2-A04U"	0.5291	0.0542	0.511	-0.038	0.954242509
"TCGA-AR-A0TS"	"TCGA-AR-A0TS"	0.9199	0.3221	-0.12	0.5893	1.612783857
"TCGA-A2-A04W"	"TCGA-A2-A04W"	1.5137	0.667	1.105	0.3377	0.301029996
"TCGA-AR-A0TY"	"TCGA-AR-A0TY"	0.4184	-0.1379	-0.601	-0.0765	0.77815125
"TCGA-BH-A0B0"	"TCGA-BH-A0B0"	1.3723	0.5869	-0.025	0.4903	0.477121255
"TCGA-BH-A0DX"	"TCGA-BH-A0DX"	1.5677	0.6705	0.029	0.6254	0.698970004
"TCGA-B6-A0RH"	"TCGA-B6-A0RH"	1.1942	0.5748	0.195	0.3739	0.903089987
"TCGA-B6-A0WS"	"TCGA-B6-A0WS"	0.9334	0.3684	-1.353	0.367	1.342422681
"TCGA-AO-A03V"	"TCGA-AO-A03V"	0.724	0.1791	-1.017	0.1584	NA
"TCGA-A1-A0SD"	"TCGA-A1-A0SD"	1.0953	0.5223	-0.35	0.7832	1.079181246
"TCGA-BH-A0BP"	"TCGA-BH-A0BP"	1.2962	0.6687	-0.299	0.7216	0.301029996
"TCGA-A2-A0T3"	"TCGA-A2-A0T3"	0.8959	0.1988	-0.308	0.2656	NA
"TCGA-A2-A0D3"	"TCGA-A2-A0D3"	0.0989	-0.0378	-1.272	0.2367	1.079181246
"TCGA-BH-A0BR"	"TCGA-BH-A0BR"	1.6737	0.8023	1.289	0.6147	0.301029996
"TCGA-AR-A0U1"	"TCGA-AR-A0U1"	NA	NA	NA	NA	NA
"TCGA-DY-A0XA"	"TCGA-DY-A0XA"	0.1888	-0.232	-0.176	-0.2124	1.397940009
"TCGA-DM-A0X9"	"TCGA-DM-A0X9"	-0.5534	-0.2204	-1.884	0.0853	0.954242509
"TCGA-DM-A0XF"	"TCGA-DM-A0XF"	-0.04	-0.0425	-0.735	-0.0333	NA
"TCGA-DY-A1DE"	"TCGA-DY-A1DE"	0.382	-0.159	0.125	0.0221	0.602059991
"TCGA-E9-A22A"	"TCGA-E9-A22A"	1.8827	0.686	1.313	0.5002	1.556302501
"TCGA-BH-A204"	"TCGA-BH-A204"	0.5555	-0.2571	0.168	-0.2738	0.602059991
"TCGA-E9-A22D"	"TCGA-E9-A22D"	0.4631	-0.0366	-0.943	0.0749	1.785329835
"TCGA-D8-A1Y2"	"TCGA-D8-A1Y2"	1.6651	0.6044	2.833	0.175	1.903089987
"TCGA-E9-A1NC"	"TCGA-E9-A1NC"	1.3657	0.597	1.756	0.633	2.155336037
"TCGA-E9-A228"	"TCGA-E9-A228"	0.5194	-0.018	0.156	-0.0922	NA
"TCGA-E9-A1RB"	"TCGA-E9-A1RB"	0.8072	0.2334	1.579	0.2315	0.301029996
"TCGA-DM-A0XD"	"TCGA-DM-A0XD"	0.0241	0.0659	0.503	0.1535	0.698970004
"TCGA-DM-A1D0"	"TCGA-DM-A1D0"	-0.6845	-0.5473	-2.224	-0.4482	NA
"TCGA-DM-A1HA"	"TCGA-DM-A1HA"	-1.1058	-0.71	-1.126	-0.7112	NA
"TCGA-DM-A1D7"	"TCGA-DM-A1D7"	-0.4561	-0.2322	-1.203	-0.0269	1.278753601
"TCGA-DY-A1DC"	"TCGA-DY-A1DC"	0.357	0.1232	0.07	0.0677	0.84509804
"TCGA-E9-A1RD"	"TCGA-E9-A1RD"	0.4492	0.1436	-0.656	0.1369	1.113943352
"TCGA-AC-A23E"	"TCGA-AC-A23E"	2.0775	0.756	2.037	0.5457	0.301029996
"TCGA-E9-A1RF"	"TCGA-E9-A1RF"	1.1712	0.4595	1.791	0.3618	1.146128036
"TCGA-D8-A1Y3"	"TCGA-D8-A1Y3"	0.1242	-0.3635	-0.031	-0.4584	0.954242509
"TCGA-E9-A22G"	"TCGA-E9-A22G"	-0.3426	-0.3523	-0.497	-0.0283	NA
"TCGA-E9-A227"	"TCGA-E9-A227"	0.7731	0.3349	0.193	0.4219	0.954242509
"TCGA-DM-A1D9"	"TCGA-DM-A1D9"	-0.3517	-0.2176	-1.208	-0.1733	0.477121255
"TCGA-DM-A1DA"	"TCGA-DM-A1DA"	-0.4797	-0.5275	-0.775	-0.493	0.477121255
"TCGA-DM-A1DB"	"TCGA-DM-A1DB"	-0.6849	-0.6115	-2.558	-0.5207	NA
"TCGA-DM-A1D4"	"TCGA-DM-A1D4"	-1.1732	-0.6721	-2.355	-0.5062	NA
"TCGA-DY-A1DF"	"TCGA-DY-A1DF"	-0.089	-0.1619	-0.563	-0.1906	NA
"TCGA-DY-A1DG"	"TCGA-DY-A1DG"	-1.0331	-0.5328	-1.95	-0.4166	NA
"TCGA-DY-A1H8"	"TCGA-DY-A1H8"	-1.2187	-0.7973	-1.518	-0.5498	NA
"TCGA-E9-A1RC"	"TCGA-E9-A1RC"	0.9505	0.2599	2.241	0.0502	NA
"TCGA-E9-A22B"	"TCGA-E9-A22B"	1.1223	0.4243	0.846	0.5155	NA
"TCGA-E9-A1RE"	"TCGA-E9-A1RE"	0.6614	-0.0955	-1.696	-0.2266	1.477121255
"TCGA-D8-A1X9"	"TCGA-D8-A1X9"	1.1201	0.4077	1.62	0.1593	0.84509804
"TCGA-E9-A22E"	"TCGA-E9-A22E"	2.2469	0.8824	0.606	0.3882	1.041392685
"TCGA-BH-A209"	"TCGA-BH-A209"	0.4621	0.064	-0.661	-0.0144	2.489958479
"TCGA-E9-A229"	"TCGA-E9-A229"	1.1542	0.6443	1.166	0.6516	0.954242509
"TCGA-DM-A1D8"	"TCGA-DM-A1D8"	-0.473	-0.3455	-3.037	-0.3711	NA
"TCGA-DM-A1D6"	"TCGA-DM-A1D6"	-0.9472	-0.3753	-1.471	-0.3628	NA
"TCGA-DY-A1DD"	"TCGA-DY-A1DD"	0.0406	-0.1613	-0.969	-0.2229	0.477121255
"TCGA-BH-A208"	"TCGA-BH-A208"	2.0694	0.9998	0.128	0.8193	1.505149978
"TCGA-E9-A226"	"TCGA-E9-A226"	1.2307	0.4113	0.9	0.3055	NA
"TCGA-E9-A1N3"	"TCGA-E9-A1N3"	-0.3614	-0.348	-0.276	-0.035	0.84509804
"TCGA-E9-A22H"	"TCGA-E9-A22H"	0.0107	-0.1372	-1.012	0.1477	0.954242509
"TCGA-E2-A1LI"	"TCGA-E2-A1LI"	0.1646	-0.1478	-0.257	0.1493	1.544068044
"TCGA-AG-3584"	"TCGA-AG-3584"	-0.0303	0.0564	-0.798	0.1068	NA
"TCGA-AA-3544"	"TCGA-AA-3544"	0.1221	-0.0309	0.188	0.1751	NA
"TCGA-AG-3575"	"TCGA-AG-3575"	0.7595	0.2787	1.84	0.6044	NA
"TCGA-AG-3593"	"TCGA-AG-3593"	-0.3134	-0.1155	0.093	-0.0328	NA
"TCGA-AG-3594"	"TCGA-AG-3594"	-0.5077	-0.126	1.09	0.1722	NA
"TCGA-AA-3519"	"TCGA-AA-3519"	-0.3177	-0.0587	0.086	0.1504	NA
"TCGA-AG-3581"	"TCGA-AG-3581"	-0.0864	0.0698	0.651	0.2185	NA
"TCGA-AA-3555"	"TCGA-AA-3555"	0.2368	0.1609	1.973	0.2109	NA
"TCGA-AF-2692"	"TCGA-AF-2692"	0.3832	0.2925	-0.011	0.4913	1.414973348
"TCGA-A6-2677"	"TCGA-A6-2677"	-0.6226	-0.5209	-1.74	-0.2475	NA
"TCGA-AF-3400"	"TCGA-AF-3400"	1.6956	0.6955	4.485	0.6712	0.698970004
"TCGA-A6-2678"	"TCGA-A6-2678"	0.0278	-0.0352	0.25	0.0369	1.763427994
"TCGA-AA-3558"	"TCGA-AA-3558"	NA	NA	NA	NA	NA
"TCGA-AG-3574"	"TCGA-AG-3574"	-0.315	-0.1569	-0.296	0.1264	NA
"TCGA-AG-3586"	"TCGA-AG-3586"	-0.396	-0.1204	-0.098	0.0387	NA
"TCGA-AA-3514"	"TCGA-AA-3514"	1.0896	0.3792	-0.283	-0.0484	1.51851394
"TCGA-AA-3548"	"TCGA-AA-3548"	-0.0156	-0.0578	-1.064	-0.0813	NA
"TCGA-AA-3517"	"TCGA-AA-3517"	0.0988	0.1115	-0.512	0.2825	2.08278537
"TCGA-AA-3549"	"TCGA-AA-3549"	0.3381	0.1639	1.237	0.3441	NA
"TCGA-AA-3531"	"TCGA-AA-3531"	-0.1277	-0.0902	-1.395	-0.302	0.477121255
"TCGA-AF-2689"	"TCGA-AF-2689"	NA	NA	NA	NA	1.505149978
"TCGA-AA-3520"	"TCGA-AA-3520"	0.318	0.2508	0.302	0.2986	1.84509804
"TCGA-AA-3553"	"TCGA-AA-3553"	-0.0484	0.0137	0.691	0.2421	NA
"TCGA-AF-2691"	"TCGA-AF-2691"	0.3017	-0.0484	0.102	0.4119	1.612783857
"TCGA-A6-2674"	"TCGA-A6-2674"	1.5799	0.5433	3.288	0.7492	NA
"TCGA-AA-3521"	"TCGA-AA-3521"	0.0707	0.1049	0.057	0.1502	NA
"TCGA-AA-3522"	"TCGA-AA-3522"	-0.789	-0.4271	-1.965	0.0178	1.740362689
"TCGA-AA-3538"	"TCGA-AA-3538"	0.082	0.031	0.759	0.0931	NA
"TCGA-AA-3542"	"TCGA-AA-3542"	-0.5788	-0.4129	-0.073	-0.2797	NA
"TCGA-AA-3526"	"TCGA-AA-3526"	0.2643	0.0057	1.612	0.3619	0.301029996
"TCGA-AA-3560"	"TCGA-AA-3560"	-0.404	-0.1074	0.732	0.0341	NA
"TCGA-AG-3587"	"TCGA-AG-3587"	0.1229	0.0718	-0.756	0.0564	NA
"TCGA-AA-3561"	"TCGA-AA-3561"	-0.4719	-0.4432	-1.076	-0.1203	NA
"TCGA-AG-3580"	"TCGA-AG-3580"	-0.1976	-0.139	0.366	0.1229	NA
"TCGA-AA-3552"	"TCGA-AA-3552"	-0.3129	-0.1396	-1.374	0.2245	NA
"TCGA-AA-3532"	"TCGA-AA-3532"	0.3633	0.1895	0.921	0.347	NA
"TCGA-AA-3534"	"TCGA-AA-3534"	0.0333	0.0745	-0.791	0.1959	1.982271233
"TCGA-AA-3524"	"TCGA-AA-3524"	-0.3611	-0.2364	0.377	-0.1999	NA
"TCGA-A6-2683"	"TCGA-A6-2683"	-0.3417	-0.1281	-2.797	-0.2975	1.544068044
"TCGA-AA-3527"	"TCGA-AA-3527"	0.7487	0.3986	-0.068	0.0912	1.792391689
"TCGA-AG-3578"	"TCGA-AG-3578"	-0.0822	-0.0509	1.05	0.1748	NA
"TCGA-AA-3529"	"TCGA-AA-3529"	-0.1875	-0.0647	-0.246	0.2321	NA
"TCGA-AG-3582"	"TCGA-AG-3582"	0.1156	0.0982	0.299	0.1223	NA
"TCGA-DB-A4XD"	"TCGA-DB-A4XD"	-1.9546	-1.1073	-2.651	-0.5176	NA
"TCGA-HW-A5KL"	"TCGA-HW-A5KL"	-2.3097	-1.0545	-2.117	-0.4152	NA
"TCGA-P5-A5EZ"	"TCGA-P5-A5EZ"	-1.7855	-0.8606	-1.573	-0.3313	NA
"TCGA-BF-A5EP"	"TCGA-BF-A5EP"	0.0579	0.2649	-0.736	-0.704	NA
"TCGA-D3-A5GR"	"TCGA-D3-A5GR"	NA	NA	NA	NA	2.06069784
"TCGA-EB-A553"	"TCGA-EB-A553"	-0.0987	-0.2023	-0.037	-0.3603	NA
"TCGA-BF-A5EO"	"TCGA-BF-A5EO"	0.5096	0.514	1.584	0.2016	1.397940009
"TCGA-D3-A5GO"	"TCGA-D3-A5GO"	NA	NA	NA	NA	0.301029996
"TCGA-EB-A551"	"TCGA-EB-A551"	-0.0358	-0.0995	-1.017	-0.2756	1.748188027
"TCGA-DB-A4XE"	"TCGA-DB-A4XE"	-2.1692	-1.0255	-1.783	-0.4717	NA
"TCGA-HW-A5KM"	"TCGA-HW-A5KM"	-1.6838	-0.78	0.22	-0.2268	NA
"TCGA-22-A5C4"	"TCGA-22-A5C4"	-0.335	0.3048	2.112	0.7078	1.792391689
"TCGA-BF-A5EQ"	"TCGA-BF-A5EQ"	0.2945	0.2906	-0.53	-0.1341	1.913813852
"TCGA-D3-A5GS"	"TCGA-D3-A5GS"	NA	NA	NA	NA	0.301029996
"TCGA-EB-A5FP"	"TCGA-EB-A5FP"	-0.616	-0.1928	-1.204	-0.2838	NA
"TCGA-DB-A4XF"	"TCGA-DB-A4XF"	-1.5368	-0.8335	0.388	-0.2014	NA
"TCGA-P5-A5ET"	"TCGA-P5-A5ET"	-2.4319	-1.1775	-2.54	-0.4807	NA
"TCGA-33-A5GW"	"TCGA-33-A5GW"	-0.7652	-0.0019	-0.036	0.6463	NA
"TCGA-BF-A5ER"	"TCGA-BF-A5ER"	-0.0806	0.0166	-0.946	-0.557	0.301029996
"TCGA-D3-A5GU"	"TCGA-D3-A5GU"	NA	NA	NA	NA	0.477121255
"TCGA-EB-A5KH"	"TCGA-EB-A5KH"	NA	NA	NA	NA	0.301029996
"TCGA-HW-A5KK"	"TCGA-HW-A5KK"	-1.557	-0.5987	-0.045	0.0821	NA
"TCGA-P5-A5EY"	"TCGA-P5-A5EY"	-2.5789	-0.841	-3.322	-0.2845	NA
"TCGA-HW-A5KJ"	"TCGA-HW-A5KJ"	-2.2455	-1.0419	-2.409	-0.3953	NA
"TCGA-DB-A4XG"	"TCGA-DB-A4XG"	-2.4923	-1.2204	-3.322	-0.5443	NA
"TCGA-P5-A5EU"	"TCGA-P5-A5EU"	-0.5067	-0.34	2.101	-0.1172	NA
"TCGA-34-A5IX"	"TCGA-34-A5IX"	0.3739	0.2241	3.03	0.5776	0.301029996
"TCGA-BF-A5ES"	"TCGA-BF-A5ES"	0.1079	0.0201	0.236	-0.7554	NA
"TCGA-EB-A4XL"	"TCGA-EB-A4XL"	2e-04	0.3281	0.189	0.3734	1
"TCGA-FW-A5DX"	"TCGA-FW-A5DX"	-0.6868	-0.3055	-2.048	-0.6963	1.380211242
"TCGA-P5-A5EW"	"TCGA-P5-A5EW"	-2.7312	-1.1402	-1.607	-0.5041	NA
"TCGA-DB-A4XH"	"TCGA-DB-A4XH"	-2.4451	-1.1586	-3.322	-0.2281	NA
"TCGA-P5-A5EV"	"TCGA-P5-A5EV"	-2.3363	-1.088	-2.53	-0.5514	NA
"TCGA-D3-A5GL"	"TCGA-D3-A5GL"	NA	NA	NA	NA	NA
"TCGA-EB-A51B"	"TCGA-EB-A51B"	-0.9192	-0.2353	-1.819	-0.4462	NA
"TCGA-HR-A5NC"	"TCGA-HR-A5NC"	-0.2507	0.2269	-1.511	0.2784	NA
"TCGA-D3-A5GN"	"TCGA-D3-A5GN"	NA	NA	NA	NA	1.491361694
"TCGA-EB-A550"	"TCGA-EB-A550"	-0.025	0.4844	0.68	0.6746	0.698970004
"TCGA-DX-A23Z"	"TCGA-DX-A23Z"	1.2995	0.7467	-2.101	0.285	0.77815125
"TCGA-PC-A5DN"	"TCGA-PC-A5DN"	1.7678	0.7469	0.513	0.5837	NA
"TCGA-DX-A240"	"TCGA-DX-A240"	2.1031	0.8337	-1.729	-0.0904	NA
"TCGA-DX-A23Y"	"TCGA-DX-A23Y"	1.2031	0.4457	-2.159	-0.1133	1.176091259
"TCGA-DX-A3LY"	"TCGA-DX-A3LY"	1.2964	0.5057	1.541	0.0419	NA
"TCGA-KD-A5QS"	"TCGA-KD-A5QS"	0.922	0.3189	-0.54	-0.2427	NA
"TCGA-KD-A5QT"	"TCGA-KD-A5QT"	0.4889	-0.2603	-2.996	-0.2791	NA
"TCGA-KD-A5QU"	"TCGA-KD-A5QU"	0.9726	0.5413	-1.591	0.0821	NA
"TCGA-PC-A5DK"	"TCGA-PC-A5DK"	0.6258	0.0458	-1.978	-0.0302	1.041392685
"TCGA-QQ-A8VF"	"TCGA-QQ-A8VF"	0.7943	0.0148	0.154	-0.2977	1.322219295
"TCGA-WK-A8XX"	"TCGA-WK-A8XX"	1.0704	0.2756	0.804	0.0317	NA
"TCGA-3R-A8YX"	"TCGA-3R-A8YX"	0.9741	0.5049	-0.401	-0.3394	NA
"TCGA-WK-A8XT"	"TCGA-WK-A8XT"	0.1257	-0.2714	-3.021	-0.3606	NA
"TCGA-QQ-A8VB"	"TCGA-QQ-A8VB"	1.0001	0.4022	-2.946	0.7084	NA
"TCGA-DX-A8BT"	"TCGA-DX-A8BT"	1.655	0.6558	-0.583	0.0504	0.602059991
"TCGA-WK-A8XY"	"TCGA-WK-A8XY"	-0.0093	-0.2613	-3.322	-0.3836	NA
"TCGA-X2-A95T"	"TCGA-X2-A95T"	1.2513	0.5245	-1.728	0.0149	NA
"TCGA-Z4-A8JB"	"TCGA-Z4-A8JB"	NA	NA	NA	NA	0.602059991
"TCGA-DX-A8BK"	"TCGA-DX-A8BK"	0.9163	0.4324	0.953	-0.0675	NA
"TCGA-Z4-A9VC"	"TCGA-Z4-A9VC"	NA	NA	NA	NA	0.301029996
"TCGA-QQ-A8VG"	"TCGA-QQ-A8VG"	NA	NA	NA	NA	NA
"TCGA-DX-A8BV"	"TCGA-DX-A8BV"	1.2778	0.5578	-0.526	0.1525	0.301029996
"TCGA-WP-A9GB"	"TCGA-WP-A9GB"	0.2382	-0.2092	-3.016	-0.3631	NA
"TCGA-QQ-A8VH"	"TCGA-QQ-A8VH"	0.6963	0.3354	-1.048	0.0617	NA
"TCGA-DX-A8BX"	"TCGA-DX-A8BX"	1.0971	0.7132	1.637	-0.107	NA
"TCGA-DX-A8BN"	"TCGA-DX-A8BN"	0.1158	0.1072	-1.856	-0.3526	NA
"TCGA-DX-A8BP"	"TCGA-DX-A8BP"	NA	NA	NA	NA	0.84509804
"TCGA-DX-A8BZ"	"TCGA-DX-A8BZ"	1.5765	0.3828	2.494	-0.351	NA
"TCGA-WK-A8XO"	"TCGA-WK-A8XO"	2.2337	0.6774	1.68	0.4407	0.602059991
"TCGA-WK-A8XZ"	"TCGA-WK-A8XZ"	0.9035	0.1768	-1.325	0.2338	NA
