"FID"	"IID"	"Sigs160.Wolf_MHC1.21978456"	"Sigs160.Wolf_MHC2.21978456"	"Sigs160.Wolf_Minterferon.Cluster.21214954"	"Sigs160.Wolf_Module11.Prolif.score"	"Sigs160.Wolf_Module3.IFN.score"
"TCGA-43-6143"	"TCGA-43-6143"	-0.5961	-0.4622	0.2914	1.2337	0.2755
"TCGA-63-6202"	"TCGA-63-6202"	0.436	1.3935	0.5468	0.7034	0.2496
"TCGA-60-2709"	"TCGA-60-2709"	0.7046	2.0597	0.612	0.4405	0.4734
"TCGA-43-6647"	"TCGA-43-6647"	0.0347	0.6365	0.4292	0.124	0.0451
"TCGA-70-6722"	"TCGA-70-6722"	0.1479	0.862	0.8578	0.674	0.9182
"TCGA-39-5022"	"TCGA-39-5022"	1.2079	2.3286	1.19	0.4649	0.8335
"TCGA-43-6770"	"TCGA-43-6770"	-0.5649	-0.2205	-0.4127	0.8118	-1.0163
"TCGA-70-6723"	"TCGA-70-6723"	-0.1443	-2.0605	0.2899	1.0407	0.3024
"TCGA-85-6175"	"TCGA-85-6175"	0.4381	1.0658	0.664	-0.3088	0.64
"TCGA-39-5027"	"TCGA-39-5027"	-0.5601	-0.8329	-0.5038	0.8804	-1.0753
"TCGA-22-4593"	"TCGA-22-4593"	-0.7801	-0.9069	-0.3993	1.0004	-0.4936
"TCGA-34-5239"	"TCGA-34-5239"	0.1173	1.1119	0.7028	0.6423	0.5778
"TCGA-85-6561"	"TCGA-85-6561"	-0.1004	0.793	0.3654	0.7423	-0.1149
"TCGA-22-5483"	"TCGA-22-5483"	-0.4077	0.1044	0.0237	1.1803	-0.4712
"TCGA-56-6546"	"TCGA-56-6546"	0.6034	1.4742	0.3737	0.9057	0.1223
"TCGA-BR-6458"	"TCGA-BR-6458"	0.3067	1.1825	0.5865	0.6554	0.5419
"TCGA-BR-6565"	"TCGA-BR-6565"	0.5981	1.0394	0.7486	0.8485	0.6176
"TCGA-BR-6566"	"TCGA-BR-6566"	0.8016	0.9706	0.5336	0.5982	0.4469
"TCGA-39-5019"	"TCGA-39-5019"	0.007	0.4737	0.035	0.7979	-0.3825
"TCGA-34-5231"	"TCGA-34-5231"	0.2616	-0.1585	0.6726	1.0875	0.9403
"TCGA-39-5024"	"TCGA-39-5024"	0.6933	0.0395	0.8912	0.7257	1.3359
"TCGA-AO-A03O"	"TCGA-AO-A03O"	-0.1754	0.0968	1.4908	0.6844	2.5175
"TCGA-A8-A0A4"	"TCGA-A8-A0A4"	-0.4833	0.0635	0.0771	0.0074	0.513
"TCGA-A8-A09T"	"TCGA-A8-A09T"	-0.5999	0.6429	-0.4353	-0.0438	-0.3325
"TCGA-A8-A094"	"TCGA-A8-A094"	-0.461	0.6515	0.2977	0.6612	0.2286
"TCGA-AN-A0AR"	"TCGA-AN-A0AR"	-1.4004	-0.8861	-1.2324	0.8812	-1.4938
"TCGA-AN-A0AK"	"TCGA-AN-A0AK"	-1.1429	-0.0423	-0.4977	0.9204	-0.5159
"TCGA-BH-A0DZ"	"TCGA-BH-A0DZ"	-0.2459	0.8767	0.2882	0.4017	0.2026
"TCGA-AN-A03Y"	"TCGA-AN-A03Y"	-0.7604	0.2525	-0.1328	0.5056	-0.1312
"TCGA-A8-A095"	"TCGA-A8-A095"	-1.013	-0.1192	-0.3711	0.6131	-0.6674
"TCGA-AO-A03P"	"TCGA-AO-A03P"	-0.2449	-0.5453	0.3017	0.2698	0.906
"TCGA-AN-A0AS"	"TCGA-AN-A0AS"	-0.5954	-0.0355	-0.3859	-0.1725	-0.2846
"TCGA-AN-A0AJ"	"TCGA-AN-A0AJ"	-0.2676	0.8174	0.445	1.0801	0.5327
"TCGA-A8-A090"	"TCGA-A8-A090"	-0.209	0.0992	0.5422	0.2327	1.0364
"TCGA-AN-A03X"	"TCGA-AN-A03X"	-0.8674	-0.0964	-0.1108	-0.7321	0.43
"TCGA-A8-A08X"	"TCGA-A8-A08X"	-0.2871	0.5925	0.2734	0.5487	0.0117
"TCGA-A8-A096"	"TCGA-A8-A096"	0.7703	1.293	0.7958	0.0129	0.9779
"TCGA-A8-A09X"	"TCGA-A8-A09X"	-0.2071	1.2512	0.4329	0.4951	0.5466
"TCGA-A8-A0A7"	"TCGA-A8-A0A7"	0.566	1.5238	1.1629	0.196	1.3249
"TCGA-A8-A092"	"TCGA-A8-A092"	-0.9783	-0.2819	0.2727	0.9142	0.8395
"TCGA-A8-A08Z"	"TCGA-A8-A08Z"	-0.6539	0.3383	-0.1559	-0.1204	-0.2257
"TCGA-A8-A099"	"TCGA-A8-A099"	-0.772	-0.0585	-0.0272	-0.6063	-0.1499
"TCGA-A8-A09Z"	"TCGA-A8-A09Z"	1.6341	0.8735	0.9709	-0.3249	0.7638
"TCGA-AN-A0AL"	"TCGA-AN-A0AL"	0.4031	0.1151	0.5417	0.7884	1.0619
"TCGA-AN-A049"	"TCGA-AN-A049"	-0.2156	0.3505	0.8053	0.2674	1.7438
"TCGA-A8-A09B"	"TCGA-A8-A09B"	-0.6587	-0.4381	-0.3362	-0.3054	-0.4356
"TCGA-BH-A0BV"	"TCGA-BH-A0BV"	0.0557	0.1409	0.5237	-0.2084	1.1588
"TCGA-A8-A09C"	"TCGA-A8-A09C"	-1.275	-0.6149	-0.7036	0.16	-1.0019
"TCGA-A8-A09A"	"TCGA-A8-A09A"	-0.841	-0.3567	-0.0876	-0.0574	-0.2353
"TCGA-A8-A09N"	"TCGA-A8-A09N"	-0.3296	-0.2835	0.1956	0.44	0.3927
"TCGA-A8-A0A1"	"TCGA-A8-A0A1"	0.1121	1.1241	0.4065	-0.1787	0.3648
"TCGA-AN-A0FJ"	"TCGA-AN-A0FJ"	-1.3977	-0.668	-0.8442	0.7742	-1.1654
"TCGA-BH-A0AY"	"TCGA-BH-A0AY"	-0.6186	0.4701	0.1108	-0.0438	0.1378
"TCGA-A8-A091"	"TCGA-A8-A091"	-1.24	-0.1805	-0.6428	-0.2945	-0.9431
"TCGA-A8-A09W"	"TCGA-A8-A09W"	-1.0789	0.4563	0.0499	0.8036	0.4612
"TCGA-A8-A09Q"	"TCGA-A8-A09Q"	-0.748	1.177	-0.2213	0.3279	-0.4335
"TCGA-BH-A0B4"	"TCGA-BH-A0B4"	-0.6174	0.4795	0.2316	0.1332	0.5759
"TCGA-A8-A09G"	"TCGA-A8-A09G"	0.2077	0.6955	0.6082	0.4075	0.7406
"TCGA-A8-A09M"	"TCGA-A8-A09M"	0.1407	0.8493	0.9009	0.2333	1.3619
"TCGA-A8-A093"	"TCGA-A8-A093"	-0.9014	-0.3303	-0.6438	-0.2941	-0.7393
"TCGA-AN-A0FV"	"TCGA-AN-A0FV"	-0.6839	-0.3285	-0.2262	0.2181	0.1636
"TCGA-A8-A09D"	"TCGA-A8-A09D"	-0.393	0.6284	0.1967	0.2741	0.7293
"TCGA-A8-A09R"	"TCGA-A8-A09R"	0.033	1.1603	0.7782	0.1448	0.7459
"TCGA-A8-A0A9"	"TCGA-A8-A0A9"	-0.465	-0.0523	0.4622	0.0811	0.8046
"TCGA-TS-A7OU"	"TCGA-TS-A7OU"	0.9109	0.5637	1.0523	-0.9042	1.6829
"TCGA-UT-A88D"	"TCGA-UT-A88D"	-0.0249	0.9646	0.0966	-0.4065	-0.3075
"TCGA-UD-AABZ"	"TCGA-UD-AABZ"	-0.4881	-1.9266	-0.405	0.3773	-0.1823
"TCGA-ZN-A9VS"	"TCGA-ZN-A9VS"	0.7749	0.087	0.1497	-0.4326	0.3172
"TCGA-3U-A98J"	"TCGA-3U-A98J"	0.7481	0.7681	0.0944	-0.9627	0.0407
"TCGA-UT-A88E"	"TCGA-UT-A88E"	-0.1007	-0.2975	0.6736	-0.0419	1.008
"TCGA-ZN-A9VO"	"TCGA-ZN-A9VO"	1.6364	1.1342	1.8235	-0.2389	2.4766
"TCGA-3H-AB3L"	"TCGA-3H-AB3L"	1.2391	-0.5661	0.9238	0.3459	1.6582
"TCGA-3U-A98D"	"TCGA-3U-A98D"	0.451	0.2409	0.0864	-0.1441	-0.0666
"TCGA-SC-AA5Z"	"TCGA-SC-AA5Z"	0.0793	0.9118	-0.1908	-0.6883	-0.3884
"TCGA-TS-A8AF"	"TCGA-TS-A8AF"	0.3517	1.1233	0.2776	-0.1166	0.1608
"TCGA-UD-AAC1"	"TCGA-UD-AAC1"	0.1914	-0.0496	-0.0656	-0.365	-0.3079
"TCGA-3U-A98I"	"TCGA-3U-A98I"	0.092	1.2138	0.2974	-0.1852	0.7563
"TCGA-3H-AB3U"	"TCGA-3H-AB3U"	-0.1931	0.1215	0.2136	-0.6859	0.3902
"TCGA-UD-AABY"	"TCGA-UD-AABY"	-0.6114	-0.1799	-0.6651	-1.0305	-0.9244
"TCGA-TS-A7P1"	"TCGA-TS-A7P1"	0.7477	0.1668	0.6214	0.1266	0.5672
"TCGA-UT-A88C"	"TCGA-UT-A88C"	0.5269	0.5276	1.0728	-0.3657	1.8382
"TCGA-ZN-A9VV"	"TCGA-ZN-A9VV"	-0.2907	0.7523	0.4658	-1.1551	1.275
"TCGA-V5-AASW"	"TCGA-V5-AASW"	0.2613	-0.8649	0.7652	1.1416	0.9979
"TCGA-VR-AA7D"	"TCGA-VR-AA7D"	0.5436	-0.4091	1.9574	1.2745	2.7717
"TCGA-VR-AA7I"	"TCGA-VR-AA7I"	0.487	-0.203	1.5046	0.7066	1.8518
"TCGA-Z6-AAPN"	"TCGA-Z6-AAPN"	-0.1571	0.9058	0.9392	0.8265	1.1155
"TCGA-V5-A7RC"	"TCGA-V5-A7RC"	-0.8624	-2.6203	0.3125	0.8215	0.5862
"TCGA-X8-AAAR"	"TCGA-X8-AAAR"	0.6819	0.2667	0.6439	0.0767	0.7897
"TCGA-VR-A8ET"	"TCGA-VR-A8ET"	-0.6039	-2.9865	0.5097	0.1665	1.5315
"TCGA-VR-AA7B"	"TCGA-VR-AA7B"	-0.6317	-1.6115	-0.0869	0.9137	-0.1407
"TCGA-VR-A8EP"	"TCGA-VR-A8EP"	-1.1291	-2.1464	0.6649	0.8066	1.58
"TCGA-A5-AB3J"	"TCGA-A5-AB3J"	0.4471	-0.0722	-0.1206	-0.6304	-0.1973
"TCGA-JU-AAVI"	"TCGA-JU-AAVI"	0.548	0.3185	0.7797	0.4147	0.8547
"TCGA-2E-A9G8"	"TCGA-2E-A9G8"	1.124	-0.0901	1.0425	0.6981	1.8791
"TCGA-5S-A9Q8"	"TCGA-5S-A9Q8"	0.2173	0.2584	-0.4826	-0.2887	-0.8391
"TCGA-WY-A85D"	"TCGA-WY-A85D"	-1.1021	-2.214	-1.0645	-1.9388	-1.0247
"TCGA-F6-A8O4"	"TCGA-F6-A8O4"	-1.5801	-1.9838	-1.3955	-1.229	-1.0093
"TCGA-R5-A804"	"TCGA-R5-A804"	NA	NA	NA	NA	NA
"TCGA-RD-A8N6"	"TCGA-RD-A8N6"	0.2261	-0.7585	0.2278	0.539	0.3566
"TCGA-PL-A8LZ"	"TCGA-PL-A8LZ"	1.3729	0.705	2.0657	0.6688	3.0649
"TCGA-AC-A8OP"	"TCGA-AC-A8OP"	-1.0144	-0.2603	-0.1097	-0.2923	0.0176
"TCGA-XX-A899"	"TCGA-XX-A899"	-0.2106	0.8645	0.3586	-0.3044	0.3913
"TCGA-C5-A7X8"	"TCGA-C5-A7X8"	0.1727	-0.04	-0.039	0.7319	-0.3243
"TCGA-L5-A891"	"TCGA-L5-A891"	-0.1641	-2.8195	0.0956	1.0414	0.9744
"TCGA-VR-A8EO"	"TCGA-VR-A8EO"	-1.3294	0.1934	-1.0417	1.4001	-1.16
"TCGA-DC-6681"	"TCGA-DC-6681"	0.1953	-1.011	-0.5498	0.4141	-0.8394
"TCGA-DC-6683"	"TCGA-DC-6683"	-0.2806	-0.9668	-0.1875	0.4856	-0.0457
"TCGA-AH-6644"	"TCGA-AH-6644"	-0.2854	-0.7583	0.0524	0.4689	0.1771
"TCGA-AH-6547"	"TCGA-AH-6547"	0.9036	0.2995	0.1399	-0.1749	-0.1734
"TCGA-CI-6624"	"TCGA-CI-6624"	0.3233	-0.1982	0.0396	0.3304	-0.1099
"TCGA-AH-6549"	"TCGA-AH-6549"	-0.0103	-0.7962	-0.2836	0.8843	-0.4982
"TCGA-F5-6812"	"TCGA-F5-6812"	0.8561	0.2034	0.4879	0.1727	0.3938
"TCGA-F5-6813"	"TCGA-F5-6813"	0.6321	-0.7845	-0.0174	0.7697	-0.3581
"TCGA-CI-6619"	"TCGA-CI-6619"	0.1763	-0.3908	-0.3081	0.7302	-0.7917
"TCGA-CI-6620"	"TCGA-CI-6620"	-0.4113	-0.7175	-1.0358	1.1518	-1.5321
"TCGA-DT-5265"	"TCGA-DT-5265"	0.274	-0.3292	0.3504	0.3309	0.8941
"TCGA-G5-6641"	"TCGA-G5-6641"	0.4273	-2.5818	-0.8092	0.0502	-1.1917
"TCGA-AF-6136"	"TCGA-AF-6136"	0.266	-1.0855	-0.8569	0.6529	-1.3306
"TCGA-CI-6621"	"TCGA-CI-6621"	0.1004	-0.5941	0.0655	0.8191	-0.4261
"TCGA-F5-6571"	"TCGA-F5-6571"	0.5353	0.3	0.0397	-0.0866	-0.1845
"TCGA-CI-6622"	"TCGA-CI-6622"	0.1497	-1.6185	-0.6348	0.4578	-1.1101
"TCGA-F5-6702"	"TCGA-F5-6702"	0.2034	0.1658	0.1675	0.238	0.2821
"TCGA-AF-6672"	"TCGA-AF-6672"	0.32	-1.2869	-0.7453	0.2271	-1.1694
"TCGA-CI-6623"	"TCGA-CI-6623"	0.2439	-1.3539	-0.6805	0.9192	-1.3752
"TCGA-F5-6810"	"TCGA-F5-6810"	-0.2156	-1.3765	-0.0953	1.0168	0.0022
"TCGA-DM-A28F"	"TCGA-DM-A28F"	0.2069	-1.5957	-0.0978	0.6855	-0.1154
"TCGA-DM-A28A"	"TCGA-DM-A28A"	0.1197	-0.9384	0.0833	0.8199	0.3641
"TCGA-DM-A28C"	"TCGA-DM-A28C"	-0.4891	-2.3435	-0.95	0.2856	-1.5352
"TCGA-AC-A2FG"	"TCGA-AC-A2FG"	-0.7116	-0.1664	-0.4475	-0.8991	-0.8156
"TCGA-EW-A2FV"	"TCGA-EW-A2FV"	0.2919	0.2605	1.283	0.6113	2.2789
"TCGA-DC-6682"	"TCGA-DC-6682"	-0.0711	-0.4692	-0.2832	1.0846	-0.3029
"TCGA-AH-6643"	"TCGA-AH-6643"	0.0797	-1.4722	-0.4389	0.5575	-0.6751
"TCGA-DM-A28H"	"TCGA-DM-A28H"	-1.4981	-1.7845	-1.4543	1.3866	-2.0917
"TCGA-DM-A288"	"TCGA-DM-A288"	-0.032	-2.4335	-1.4984	0.6023	-1.9789
"TCGA-DM-A28K"	"TCGA-DM-A28K"	0.9317	-1.7449	-0.6424	0.8065	-0.873
"TCGA-AC-A2B8"	"TCGA-AC-A2B8"	-0.2109	0.87	0.3003	-0.4828	0.3194
"TCGA-EW-A2FW"	"TCGA-EW-A2FW"	-1.2997	-0.6432	-1.0283	0.8831	-1.2792
"TCGA-D8-A27V"	"TCGA-D8-A27V"	-0.8633	-0.2115	0.0796	-0.5076	0.2287
"TCGA-AH-6544"	"TCGA-AH-6544"	0.6741	-1.9009	-0.4425	0.9946	-0.1806
"TCGA-AF-6655"	"TCGA-AF-6655"	0.0739	-0.6369	0.1619	0.797	0.7028
"TCGA-DM-A280"	"TCGA-DM-A280"	0.6833	-1.8285	-0.8625	0.6791	-1.2792
"TCGA-DM-A285"	"TCGA-DM-A285"	-0.6117	-1.865	-0.7591	0.7217	-1.0271
"TCGA-DM-A28E"	"TCGA-DM-A28E"	0.3934	-2.119	-0.8272	0.5878	-1.3589
"TCGA-DM-A28G"	"TCGA-DM-A28G"	-0.4123	-1.4545	-0.7814	0.3808	-1.3218
"TCGA-AC-A2FF"	"TCGA-AC-A2FF"	-0.2944	0.9042	0.2678	-0.3068	0.3021
"TCGA-EW-A2FS"	"TCGA-EW-A2FS"	-0.4061	0.6158	0.4064	0.1032	0.6856
"TCGA-ZF-A9R9"	"TCGA-ZF-A9R9"	-0.5164	-0.1433	-0.1824	-0.6351	-0.5634
"TCGA-2F-A9KW"	"TCGA-2F-A9KW"	-0.8914	-0.8508	-0.0915	0.7699	0.2871
"TCGA-ZF-AA4R"	"TCGA-ZF-AA4R"	0.1159	-0.6742	0.1284	0.7847	0.0891
"TCGA-ZF-AA4T"	"TCGA-ZF-AA4T"	-0.5176	-0.5782	-0.1683	0.7822	0.216
"TCGA-ZF-A9RC"	"TCGA-ZF-A9RC"	-1.2076	-1.4715	-0.8296	0.4246	-1.2083
"TCGA-YC-A8S6"	"TCGA-YC-A8S6"	0.0847	0.0017	-0.4192	-0.1255	-0.6634
"TCGA-ZF-AA4V"	"TCGA-ZF-AA4V"	0.024	0.6976	0.5007	0.875	0.375
"TCGA-UY-A9PB"	"TCGA-UY-A9PB"	1.6974	1.1145	1.4428	0.5877	1.577
"TCGA-E7-A97P"	"TCGA-E7-A97P"	1.1937	0.768	1.542	0.7015	1.5928
"TCGA-2F-A9KR"	"TCGA-2F-A9KR"	0.4519	-0.689	-0.0039	0.2561	0.1183
"TCGA-K4-AAQO"	"TCGA-K4-AAQO"	-0.0293	-0.0115	-0.1632	0.2522	-0.2737
"TCGA-UY-A9PA"	"TCGA-UY-A9PA"	1.1704	0.376	1.5942	-0.1747	2.4919
"TCGA-UY-A9PE"	"TCGA-UY-A9PE"	-0.8209	-1.3592	-0.2056	0.4899	-0.3622
"TCGA-XF-A8HI"	"TCGA-XF-A8HI"	-0.1776	-1.3498	-0.2786	-0.0527	-0.2337
"TCGA-ZF-A9R0"	"TCGA-ZF-A9R0"	0.0434	-0.5895	-0.0563	-0.0396	-0.4651
"TCGA-2F-A9KQ"	"TCGA-2F-A9KQ"	-0.7084	-2.605	-1.0934	0.267	-1.4019
"TCGA-ZF-A9RF"	"TCGA-ZF-A9RF"	1.1413	1.8805	0.5716	1.0669	0.4384
"TCGA-E7-A97Q"	"TCGA-E7-A97Q"	0.2669	-0.5035	0.087	0.2755	-0.2163
"TCGA-2F-A9KT"	"TCGA-2F-A9KT"	-1.3847	-1.8817	-1.3206	0.6058	-1.7789
"TCGA-ZF-AA4U"	"TCGA-ZF-AA4U"	0.3483	-0.394	-0.4271	0.0345	-0.4951
"TCGA-ZF-A9RE"	"TCGA-ZF-A9RE"	-0.91	-1.3223	-0.0573	0.6823	0.2893
"TCGA-YF-AA3L"	"TCGA-YF-AA3L"	-0.2163	-0.9768	-0.8977	-0.2991	-1.1608
"TCGA-UY-A9PD"	"TCGA-UY-A9PD"	0.1469	-1.0484	-0.4569	0.6069	-1.2204
"TCGA-S5-AA26"	"TCGA-S5-AA26"	-0.9206	-2.5687	-1.0526	0.5587	-1.4407
"TCGA-CF-A9FF"	"TCGA-CF-A9FF"	-0.3366	-0.3599	0.0256	0.2229	0.406
"TCGA-ZF-A9R3"	"TCGA-ZF-A9R3"	0.0919	-0.6996	0.6829	-0.2604	1.6051
"TCGA-UY-A9PF"	"TCGA-UY-A9PF"	-0.518	-0.4604	-0.1344	-0.3509	0.0411
"TCGA-ZF-AA4W"	"TCGA-ZF-AA4W"	0.6303	-1.9262	0.7671	0.7547	1.4181
"TCGA-ZF-A9RL"	"TCGA-ZF-A9RL"	-0.8021	-1.9109	-0.8947	0.397	-1.0708
"TCGA-ZF-AA4X"	"TCGA-ZF-AA4X"	-0.3049	-0.0064	-0.0234	0.7421	0.1472
"TCGA-CF-A9FH"	"TCGA-CF-A9FH"	0.9696	-1.3451	1.3883	0.2173	2.6566
"TCGA-2F-A9KO"	"TCGA-2F-A9KO"	1.5427	0.7139	1.1212	0.4108	1.0724
"TCGA-ZF-A9RM"	"TCGA-ZF-A9RM"	-0.8409	-3.1291	-0.5748	0.7512	-0.7042
"TCGA-ZF-A9R4"	"TCGA-ZF-A9R4"	0.8456	0.3555	0.386	0.1706	0.2329
"TCGA-UY-A9PH"	"TCGA-UY-A9PH"	1.7244	1.6545	1.1773	0.4695	1.3628
"TCGA-SY-A9G0"	"TCGA-SY-A9G0"	-0.7216	-0.4157	-0.4098	-0.5432	-0.6471
"TCGA-ZF-AA4N"	"TCGA-ZF-AA4N"	0.044	-0.4157	0.0351	0.7851	-0.153
"TCGA-2F-A9KP"	"TCGA-2F-A9KP"	-0.9944	-2.3925	-1.1202	0.7125	-1.6064
"TCGA-CF-A9FL"	"TCGA-CF-A9FL"	-0.9001	-1.2614	-0.5798	0.1618	-0.5945
"TCGA-SY-A9G5"	"TCGA-SY-A9G5"	1.1019	0.8007	1.2182	0.422	1.4003
"TCGA-XF-A8HH"	"TCGA-XF-A8HH"	-0.7269	-0.3282	-0.2091	-0.0116	-0.2152
"TCGA-ZF-A9R7"	"TCGA-ZF-A9R7"	1.4454	1.4924	1.1838	-0.0982	0.9934
"TCGA-DV-5574"	"TCGA-DV-5574"	0.9904	1.5699	0.8296	-0.8315	1.2126
"TCGA-DV-5565"	"TCGA-DV-5565"	0.8269	0.7605	-0.0597	-1.8411	-0.2434
"TCGA-DV-5575"	"TCGA-DV-5575"	1.3826	1.5071	0.5675	-0.9338	0.453
"TCGA-CW-5585"	"TCGA-CW-5585"	0.4349	0.2069	-0.1616	-1.4293	-0.0865
"TCGA-38-4625"	"TCGA-38-4625"	NA	NA	NA	NA	NA
"TCGA-38-4626"	"TCGA-38-4626"	0.7276	1.5196	0.496	-0.7396	0.6277
"TCGA-CW-5584"	"TCGA-CW-5584"	0.745	0.8593	0.0643	-1.2228	0.0757
"TCGA-CW-5588"	"TCGA-CW-5588"	0.438	1.0085	0.1366	-0.8653	0.0769
"TCGA-CW-5589"	"TCGA-CW-5589"	0.7699	1.0423	0.1706	-1.2312	0.2693
"TCGA-CW-5590"	"TCGA-CW-5590"	0.6387	1.0321	0.4665	-1.1984	0.3345
"TCGA-CW-5581"	"TCGA-CW-5581"	0.8956	0.6651	0.269	-1.6809	0.1896
"TCGA-CW-5591"	"TCGA-CW-5591"	-0.5019	-0.5345	-0.2324	-1.5305	-0.2566
"TCGA-DV-5566"	"TCGA-DV-5566"	0.918	1.0455	0.193	-0.6133	0.0687
"TCGA-DV-5569"	"TCGA-DV-5569"	1.0623	1.1695	0.5027	-0.8573	0.5168
"TCGA-C8-A12Y"	"TCGA-C8-A12Y"	0.245	-0.6845	1.0192	-0.0524	1.9967
"TCGA-BH-A0C1"	"TCGA-BH-A0C1"	-0.232	0.2533	0.1055	0.1166	-0.1091
"TCGA-E2-A152"	"TCGA-E2-A152"	-0.7103	0.2191	-0.2	0.1259	-0.0072
"TCGA-E2-A14P"	"TCGA-E2-A14P"	-0.7707	-0.166	-0.165	0.8714	-0.3544
"TCGA-E2-A158"	"TCGA-E2-A158"	-0.4913	-0.9237	-0.6473	0.3424	-1.1014
"TCGA-BH-A18T"	"TCGA-BH-A18T"	-0.588	-0.8406	-0.2642	1.265	-0.1023
"TCGA-BH-A0BO"	"TCGA-BH-A0BO"	-0.3099	0.5434	-0.2456	-1.2921	-0.383
"TCGA-E2-A15C"	"TCGA-E2-A15C"	-1.037	-0.4128	-0.1331	-0.6931	-0.1679
"TCGA-BH-A18L"	"TCGA-BH-A18L"	0.1189	-0.8121	0.2423	0.7291	1.0116
"TCGA-BH-A0DT"	"TCGA-BH-A0DT"	-0.3676	0.5028	0.1085	-0.4339	-0.0022
"TCGA-E2-A15G"	"TCGA-E2-A15G"	-1.3256	-0.4181	-0.3949	-0.7442	-0.5153
"TCGA-E2-A153"	"TCGA-E2-A153"	-0.4701	0.5714	-0.0693	-0.8046	0.1546
"TCGA-E2-A15H"	"TCGA-E2-A15H"	-0.7421	-0.2667	-0.2176	0.3453	-0.29
"TCGA-E2-A15M"	"TCGA-E2-A15M"	-0.1037	0.7582	0.8609	0.5154	1.2565
"TCGA-BH-A18G"	"TCGA-BH-A18G"	-0.4071	0.0691	-0.2445	0.2884	-0.0232
"TCGA-E2-A155"	"TCGA-E2-A155"	-1.7421	-1.326	-0.7653	0.4859	-0.863
"TCGA-BH-A18J"	"TCGA-BH-A18J"	-0.1887	0.1989	0.0722	0.0459	0.4839
"TCGA-E2-A150"	"TCGA-E2-A150"	0.5254	0.7065	0.5862	0.4831	0.9299
"TCGA-E2-A15E"	"TCGA-E2-A15E"	-0.9867	-0.8775	-0.4683	-0.1268	-0.6447
"TCGA-BH-A18M"	"TCGA-BH-A18M"	0.0317	0.1994	0.5894	-0.0862	1.2543
"TCGA-C8-A133"	"TCGA-C8-A133"	1.2134	-0.5122	0.1863	-0.88	1.1237
"TCGA-BH-A18F"	"TCGA-BH-A18F"	-0.1447	0.4467	0.0629	0.4657	0.1194
"TCGA-E2-A14Q"	"TCGA-E2-A14Q"	-0.3709	-0.2528	0.1573	-0.1769	0.3766
"TCGA-E2-A15L"	"TCGA-E2-A15L"	-1.3843	-0.5566	-0.8821	0.2665	-1.051
"TCGA-BH-A18H"	"TCGA-BH-A18H"	0.0831	0.6404	0.8562	-0.3485	0.8804
"TCGA-E2-A156"	"TCGA-E2-A156"	-1.5801	-1.0255	-0.7162	-0.4589	-0.5635
"TCGA-E2-A15A"	"TCGA-E2-A15A"	-0.4723	0.076	0.5571	0.5739	0.772
"TCGA-BH-A18I"	"TCGA-BH-A18I"	-0.2141	1.0029	0.4728	-0.0355	0.509
"TCGA-BH-A18R"	"TCGA-BH-A18R"	-0.9584	-0.294	-0.0909	0.9718	-0.0606
"TCGA-E2-A14V"	"TCGA-E2-A14V"	-1.1796	-0.7296	-0.4864	0.9436	-0.6176
"TCGA-BH-A18S"	"TCGA-BH-A18S"	-1.138	-0.2256	-0.5887	-1.0347	-0.5243
"TCGA-BH-A18U"	"TCGA-BH-A18U"	-0.551	0.4235	0.5046	1.0351	0.9057
"TCGA-BH-A18K"	"TCGA-BH-A18K"	-0.6174	-0.0611	-0.0297	0.1656	0.1595
"TCGA-BH-A18V"	"TCGA-BH-A18V"	1.3964	0.7033	0.5704	1.2615	0.5599
"TCGA-E2-A14Y"	"TCGA-E2-A14Y"	-0.497	-1.1166	0.5289	1.0346	1.3764
"TCGA-BH-A0DO"	"TCGA-BH-A0DO"	-1.0129	-0.6667	-0.5802	-1.0988	-0.8761
"TCGA-BH-A18N"	"TCGA-BH-A18N"	-0.704	-0.1149	-0.5314	-0.4584	-0.4789
"TCGA-BH-A18Q"	"TCGA-BH-A18Q"	0.4306	1.1072	0.8392	0.8006	0.9808
"TCGA-E2-A14S"	"TCGA-E2-A14S"	-1.0107	0.4969	-0.3087	0.4082	-0.2846
"TCGA-AR-A1AH"	"TCGA-AR-A1AH"	-1.9451	-1.3336	-1.1098	1.0343	-0.9758
"TCGA-G7-A8LB"	"TCGA-G7-A8LB"	-0.1401	-1.6794	-0.9787	-1.3114	-1.1221
"TCGA-SX-A7SR"	"TCGA-SX-A7SR"	0.8571	0.464	-0.4542	-2.2404	-0.5492
"TCGA-SX-A7SQ"	"TCGA-SX-A7SQ"	0.5721	-0.5224	-0.5945	-1.1849	-0.6155
"TCGA-CC-A8HT"	"TCGA-CC-A8HT"	-0.5309	-0.0818	0.0789	0.7194	-0.4067
"TCGA-G7-A8LC"	"TCGA-G7-A8LC"	0.1864	-0.8379	-0.3944	-1.6488	-0.3123
"TCGA-SX-A7SS"	"TCGA-SX-A7SS"	-0.0286	0.4006	-0.6582	-1.8172	-0.7747
"TCGA-F9-A8NY"	"TCGA-F9-A8NY"	0.2856	0.1707	-0.1838	-1.1348	-0.6547
"TCGA-Y8-A896"	"TCGA-Y8-A896"	0.5651	1.2953	0.2175	-0.9907	0.0977
"TCGA-F9-A7Q0"	"TCGA-F9-A7Q0"	-0.1793	-0.617	0.0072	-1.6019	-0.3784
