"FID"	"IID"	"Sigs160.Wolf_Buck14.score"	"Sigs160.Wolf_CD103neg.mean.25446897"	"Sigs160.Wolf_CD103pos.CD103neg.ratio.25446897"	"Sigs160.Wolf_CD103pos.mean.25446897"	"Sigs160.Wolf_CD68"
"TCGA-FD-A3B5"	"TCGA-FD-A3B5"	-0.7956	-0.6474	-0.7373	-1.026	-0.383
"TCGA-GV-A3JW"	"TCGA-GV-A3JW"	-0.1256	-1.3779	1.7497	-0.1472	-0.706
"TCGA-FD-A3B6"	"TCGA-FD-A3B6"	-0.2553	0.5142	-1.2937	-0.5042	0.631
"TCGA-G2-A3IE"	"TCGA-G2-A3IE"	0.2519	-0.431	0.6552	0.0868	-1.942
"TCGA-HG-A2PA"	"TCGA-HG-A2PA"	0.3381	-0.1766	0.2278	0.0084	0.684
"TCGA-EK-A2RN"	"TCGA-EK-A2RN"	0.2805	-0.1533	-1.0583	-0.8378	-0.35
"TCGA-FD-A3B7"	"TCGA-FD-A3B7"	0.0128	0.7557	0.1694	0.8239	0.994
"TCGA-FD-A3B8"	"TCGA-FD-A3B8"	0.356	1.1659	0.3051	1.3351	0.977
"TCGA-EA-A3HS"	"TCGA-EA-A3HS"	-0.2745	-0.1385	0.1416	-0.0211	-0.268
"TCGA-CJ-6033"	"TCGA-CJ-6033"	-0.2492	1.0235	-1.2661	-0.1243	1.004
"TCGA-DC-6157"	"TCGA-DC-6157"	-0.0288	-0.6681	0.9078	0.0352	-0.334
"TCGA-DC-6158"	"TCGA-DC-6158"	0.4632	0.4412	-0.4309	0.0516	0.207
"TCGA-EF-5831"	"TCGA-EF-5831"	-0.1031	-0.0915	-1.0045	-0.7594	0.027
"TCGA-DC-6155"	"TCGA-DC-6155"	0.1945	-0.7087	0.1572	-0.5337	-0.802
"TCGA-DC-6156"	"TCGA-DC-6156"	0.2105	0.9517	-0.8203	0.1588	1.083
"TCGA-CZ-5989"	"TCGA-CZ-5989"	-0.711	-0.0318	0.6784	0.5082	-0.431
"TCGA-CZ-5985"	"TCGA-CZ-5985"	0.3583	1.4314	-0.6229	0.6984	1.906
"TCGA-CZ-5988"	"TCGA-CZ-5988"	-0.4032	0.4651	-0.0508	0.3721	1.516
"TCGA-CZ-5987"	"TCGA-CZ-5987"	-0.3625	0.6013	-0.3916	0.2149	1.532
"TCGA-AG-3732"	"TCGA-AG-3732"	0.2026	-0.1071	1.2088	0.894	-0.186
"TCGA-DC-5337"	"TCGA-DC-5337"	0.114	-0.8095	0.6802	-0.2767	0.594
"TCGA-DC-5869"	"TCGA-DC-5869"	-0.2414	-0.7324	0.7007	-0.184	-0.093
"TCGA-AF-5654"	"TCGA-AF-5654"	0.1175	-1.1906	0.6929	-0.654	-0.931
"TCGA-CZ-5982"	"TCGA-CZ-5982"	0.1099	0.2583	0.1443	0.345	0.367
"TCGA-CW-5580"	"TCGA-CW-5580"	0.5557	1.0862	-0.8024	0.2767	1.367
"TCGA-CZ-5984"	"TCGA-CZ-5984"	-0.2235	1.2726	-0.3061	0.8505	1.391
"TCGA-CW-6087"	"TCGA-CW-6087"	-0.2159	1.7272	-0.5853	0.9692	1.907
"TCGA-CW-6088"	"TCGA-CW-6088"	-0.0414	0.7409	-0.5267	0.2228	0.528
"TCGA-CW-6090"	"TCGA-CW-6090"	-0.7837	1.5069	-0.8991	0.5192	1.945
"TCGA-CL-5918"	"TCGA-CL-5918"	0.0927	-1.5391	1.1015	-0.7662	-0.633
"TCGA-EF-5830"	"TCGA-EF-5830"	0.0738	-0.6387	-0.8412	-1.0775	0.363
"TCGA-CW-6097"	"TCGA-CW-6097"	-0.0064	1.6181	0.0894	1.5357	1.378
"TCGA-EU-5904"	"TCGA-EU-5904"	-0.1385	0.8013	-0.4425	0.3398	0.394
"TCGA-EU-5906"	"TCGA-EU-5906"	0.1259	1.2232	-0.4169	0.7102	1.107
"TCGA-EU-5907"	"TCGA-EU-5907"	-0.1273	0.8276	-2.356	-0.9589	1.287
"TCGA-CW-6093"	"TCGA-CW-6093"	0.5154	0.4369	-0.2875	0.1585	0.503
"TCGA-CL-5917"	"TCGA-CL-5917"	0.2722	-0.9131	0.3299	-0.6129	0.071
"TCGA-ET-A39P"	"TCGA-ET-A39P"	0.3337	-0.5039	-0.3489	-0.6783	-1.202
"TCGA-ET-A3DS"	"TCGA-ET-A3DS"	0.2013	-1.1252	2.0084	0.3699	-2.294
"TCGA-EL-A3CW"	"TCGA-EL-A3CW"	0.2491	-0.0989	1.676	1.3494	-0.493
"TCGA-ET-A3BX"	"TCGA-ET-A3BX"	0.1833	-0.5736	0.6602	-0.053	-0.394
"TCGA-EL-A3CY"	"TCGA-EL-A3CY"	0.2806	1.1229	1.2538	2.3156	1.077
"TCGA-EL-A3CZ"	"TCGA-EL-A3CZ"	0.4832	-0.6769	0.347	-0.3771	-0.95
"TCGA-EL-A3CS"	"TCGA-EL-A3CS"	0.1617	-0.6719	-0.2513	-0.7599	-1.617
"TCGA-ET-A39R"	"TCGA-ET-A39R"	0.2578	0.3229	0.3733	0.5971	0.194
"TCGA-ET-A3BV"	"TCGA-ET-A3BV"	0.8622	-0.2287	1.3512	0.8869	-0.946
"TCGA-EL-A3CL"	"TCGA-EL-A3CL"	0.2131	-0.2438	-0.8726	-0.7937	-0.582
"TCGA-ET-A39T"	"TCGA-ET-A39T"	0.3938	-0.8311	-0.2625	-0.9024	-1.118
"TCGA-EL-A3CX"	"TCGA-EL-A3CX"	0.6974	-0.0038	-0.3206	-0.2388	-0.426
"TCGA-EL-A3CO"	"TCGA-EL-A3CO"	0.1957	0.7869	0.1866	0.8682	0.971
"TCGA-FY-A3BL"	"TCGA-FY-A3BL"	0.2914	-1.3354	0.4923	-0.9201	-2.484
"TCGA-EL-A3CP"	"TCGA-EL-A3CP"	0.0226	-0.9714	-0.0554	-0.9026	-2.492
"TCGA-ET-A3BP"	"TCGA-ET-A3BP"	0.1417	-0.2777	-0.5511	-0.6201	-1.38
"TCGA-EL-A3D1"	"TCGA-EL-A3D1"	0.3532	-0.0341	-0.3688	-0.2981	-0.332
"TCGA-EL-A3CU"	"TCGA-EL-A3CU"	0.3819	-0.0111	0.8137	0.6452	-0.865
"TCGA-ET-A3DT"	"TCGA-ET-A3DT"	0.3423	0.6679	0.5624	1.1039	0.426
"TCGA-ET-A3BW"	"TCGA-ET-A3BW"	0.1915	-0.7723	-0.169	-0.7961	-2.236
"TCGA-EL-A3CM"	"TCGA-EL-A3CM"	0.7155	-0.177	-0.2548	-0.3398	-0.832
"TCGA-ET-A3BN"	"TCGA-ET-A3BN"	0.3955	-0.6978	0.1004	-0.5608	-1.194
"TCGA-ET-A3DQ"	"TCGA-ET-A3DQ"	0.5378	0.0746	1.192	1.0803	-0.998
"TCGA-ET-A3BT"	"TCGA-ET-A3BT"	0.0448	-0.3567	-0.4731	-0.6347	-1.161
"TCGA-EL-A3D4"	"TCGA-EL-A3D4"	0.2443	-0.1849	-0.4203	-0.4587	-1.45
"TCGA-EL-A3CV"	"TCGA-EL-A3CV"	0.4548	0.5904	0.7306	1.1874	0.369
"TCGA-ET-A3DU"	"TCGA-ET-A3DU"	0.815	0.5562	0.7143	1.1368	0.584
"TCGA-ET-A3BO"	"TCGA-ET-A3BO"	0.6767	0.0986	0.2777	0.3048	-0.359
"TCGA-ET-A3DO"	"TCGA-ET-A3DO"	0.338	0.0131	1.0769	0.9056	0.103
"TCGA-ET-A3DR"	"TCGA-ET-A3DR"	0.3528	-0.9759	0.9202	-0.2805	-2.09
"TCGA-ET-A3BU"	"TCGA-ET-A3BU"	0.2487	-0.0498	0.3045	0.1863	-0.679
"TCGA-ET-A39S"	"TCGA-ET-A39S"	0.6547	-0.2044	0.0833	-0.1242	-1.19
"TCGA-19-4065"	"TCGA-19-4065"	-0.3791	1.4592	-1.4559	0.0387	0.995
"TCGA-ET-A3DW"	"TCGA-ET-A3DW"	0.4728	-0.7062	0.759	-0.1151	-1.041
"TCGA-43-2578"	"TCGA-43-2578"	0.3107	0.6448	0.1633	0.7163	0.534
"TCGA-60-2720"	"TCGA-60-2720"	-0.0395	0.1275	0.4867	0.5048	0.186
"TCGA-34-2604"	"TCGA-34-2604"	NA	NA	NA	NA	NA
"TCGA-66-2759"	"TCGA-66-2759"	0.1692	0.5966	-0.318	0.2695	1.096
"TCGA-66-2778"	"TCGA-66-2778"	0.3042	0.4358	-0.2748	0.1675	0.682
"TCGA-43-2581"	"TCGA-43-2581"	0.2067	1.0721	-0.4837	0.5281	1.139
"TCGA-60-2711"	"TCGA-60-2711"	0.3205	-0.1535	1.185	0.8209	-0.413
"TCGA-66-2763"	"TCGA-66-2763"	0.4405	-0.0329	0.1955	0.1172	0.434
"TCGA-66-2780"	"TCGA-66-2780"	0.1802	0.0785	-0.2912	-0.1482	0.392
"TCGA-60-2695"	"TCGA-60-2695"	0.4393	0.5609	0.1457	0.6238	0.358
"TCGA-60-2722"	"TCGA-60-2722"	0.104	0.1291	-1.0112	-0.5994	-0.07
"TCGA-34-2608"	"TCGA-34-2608"	0.2805	1.3824	-0.2656	0.9808	1.131
"TCGA-66-2765"	"TCGA-66-2765"	0.1935	0.224	0.175	0.3384	0.373
"TCGA-66-2781"	"TCGA-66-2781"	0.0995	0.261	-0.0372	0.2021	-0.164
"TCGA-60-2713"	"TCGA-60-2713"	0.2025	0.8837	-0.056	0.7382	1.457
"TCGA-60-2723"	"TCGA-60-2723"	0.1633	0.5835	-0.2673	0.2991	0.914
"TCGA-34-2609"	"TCGA-34-2609"	NA	NA	NA	NA	NA
"TCGA-66-2766"	"TCGA-66-2766"	0.1841	0.5618	-1.1853	-0.3977	-0.035
"TCGA-66-2782"	"TCGA-66-2782"	0.5652	0.9328	-0.4608	0.433	1.259
"TCGA-60-2698"	"TCGA-60-2698"	0.5118	1.3701	-0.5515	0.7119	1.483
"TCGA-60-2714"	"TCGA-60-2714"	0.4833	0.6952	-0.3841	0.2991	0.751
"TCGA-60-2724"	"TCGA-60-2724"	0.1527	-0.1524	-0.8318	-0.6986	1.45
"TCGA-66-2755"	"TCGA-66-2755"	0.5942	0.3801	0.9804	1.2099	1.14
"TCGA-66-2767"	"TCGA-66-2767"	0.4735	1.5232	0.0931	1.4532	1.561
"TCGA-66-2785"	"TCGA-66-2785"	0.326	0.8079	-0.0945	0.6376	1.008
"TCGA-60-2706"	"TCGA-60-2706"	0.7267	1.2651	-0.675	0.5214	1.019
"TCGA-60-2726"	"TCGA-60-2726"	0.9089	-0.3652	0.7227	0.206	-0.874
"TCGA-66-2756"	"TCGA-66-2756"	-0.103	-0.2664	0.9089	0.4595	0.447
"TCGA-66-2768"	"TCGA-66-2768"	0.18	0.4806	-0.9435	-0.291	0.835
"TCGA-66-2786"	"TCGA-66-2786"	0.6385	0.9452	-0.6143	0.3173	1.175
"TCGA-60-2707"	"TCGA-60-2707"	-0.2572	0.5045	-0.9029	-0.2444	1.511
"TCGA-34-2596"	"TCGA-34-2596"	0.667	0.7759	-0.0102	0.6827	0.03
"TCGA-66-2757"	"TCGA-66-2757"	0.6187	0.478	0.3586	0.7324	0.471
"TCGA-66-2769"	"TCGA-66-2769"	0.2692	0.8603	-0.126	0.6561	0.836
"TCGA-66-2770"	"TCGA-66-2770"	0.2865	1.1181	-1.0011	0.144	0.96
"TCGA-43-2576"	"TCGA-43-2576"	-0.1119	0.9556	-0.3777	0.5215	1.294
"TCGA-60-2708"	"TCGA-60-2708"	0.1554	0.1067	-0.1724	-0.0368	1.269
"TCGA-60-2719"	"TCGA-60-2719"	0.2369	0.3285	-0.122	0.1948	0.578
"TCGA-34-2600"	"TCGA-34-2600"	0.5793	-0.7836	1.0475	0.0176	-0.607
"TCGA-66-2758"	"TCGA-66-2758"	0.8068	1.1628	-0.7446	0.383	0.694
"TCGA-J2-8192"	"TCGA-J2-8192"	0.1961	1.0302	0.1211	1.0313	1.092
"TCGA-55-8208"	"TCGA-55-8208"	0.4833	1.8266	-0.3701	1.2558	1.541
"TCGA-95-7562"	"TCGA-95-7562"	0.2828	-0.1013	0.2441	0.091	0.228
"TCGA-J2-8194"	"TCGA-J2-8194"	0.1892	0.5529	0.2387	0.6974	0.066
"TCGA-55-8204"	"TCGA-55-8204"	0.2801	0.0381	0.671	0.5725	0.555
"TCGA-86-8076"	"TCGA-86-8076"	0.6373	0.6446	0.8663	1.3769	0.637
"TCGA-55-8096"	"TCGA-55-8096"	0.2275	1.2585	-0.6724	0.5184	1.309
"TCGA-86-8054"	"TCGA-86-8054"	-0.1376	-0.2766	0.1193	-0.1638	-0.191
"TCGA-55-8085"	"TCGA-55-8085"	0.0553	0.6409	0.0956	0.6534	0.616
"TCGA-55-8087"	"TCGA-55-8087"	0.037	0.2223	0.2037	0.3602	0.129
"TCGA-86-8056"	"TCGA-86-8056"	0.7654	0.7557	0.3924	1.0289	0.433
"TCGA-99-8028"	"TCGA-99-8028"	0.4755	1.5561	-0.2795	1.1154	1.563
"TCGA-86-8073"	"TCGA-86-8073"	0.5577	1.2899	-0.5011	0.6911	0.478
"TCGA-99-8032"	"TCGA-99-8032"	0.285	0.1641	0.4015	0.4687	-0.012
"TCGA-44-8117"	"TCGA-44-8117"	0.3269	0.4639	0.1708	0.5561	0.039
"TCGA-55-8205"	"TCGA-55-8205"	0.0221	1.4618	-0.8998	0.4844	1.664
"TCGA-86-8074"	"TCGA-86-8074"	0.2242	0.3336	0.1879	0.4502	0.34
"TCGA-99-8033"	"TCGA-99-8033"	0.3133	0.4319	0.1482	0.5075	0.15
"TCGA-55-8206"	"TCGA-55-8206"	0.6498	0.9799	0.369	1.2212	1.2
"TCGA-86-8075"	"TCGA-86-8075"	0.1712	0.8426	-0.2649	0.5217	0.67
"TCGA-44-8120"	"TCGA-44-8120"	0.7125	0.6151	0.2768	0.7894	0.151
"TCGA-55-8207"	"TCGA-55-8207"	0.276	1.2475	-0.6204	0.5538	0.984
"TCGA-55-8203"	"TCGA-55-8203"	0.4899	0.1489	1.1605	1.1325	0.11
"TCGA-55-8089"	"TCGA-55-8089"	0.7782	1.6934	-0.6897	0.8467	1.525
"TCGA-55-8090"	"TCGA-55-8090"	0.5717	0.6109	0.1437	0.6679	0.65
"TCGA-44-8119"	"TCGA-44-8119"	0.1833	0.5224	0.3748	0.7892	0.974
"TCGA-55-8091"	"TCGA-55-8091"	0.2402	1.0468	-0.6577	0.3629	0.685
"TCGA-55-8092"	"TCGA-55-8092"	0.3712	0.4628	0.124	0.5154	0.507
"TCGA-55-7284"	"TCGA-55-7284"	0.6951	1.3164	-0.411	0.7927	1.282
"TCGA-55-8094"	"TCGA-55-8094"	0.1945	-0.6045	-0.3058	-0.7362	1.51
"TCGA-55-7913"	"TCGA-55-7913"	0.2878	-0.6774	0.4697	-0.2929	-0.685
"TCGA-55-8097"	"TCGA-55-8097"	0.8707	0.5476	0.5716	0.9934	-0.068
"TCGA-86-8055"	"TCGA-86-8055"	-0.2485	0.7169	-0.3744	0.325	0.8
"TCGA-99-8025"	"TCGA-99-8025"	0.3673	0.2637	0.1461	0.3514	-0.345
"TCGA-CQ-A4CB"	"TCGA-CQ-A4CB"	-0.0339	0.1528	0.0221	0.152	0.597
"TCGA-CV-A460"	"TCGA-CV-A460"	-0.1351	0.0304	0.8755	0.7426	0.079
"TCGA-CQ-A4CD"	"TCGA-CQ-A4CD"	-0.0642	0.0654	-0.8575	-0.548	0.247
"TCGA-CX-A4AQ"	"TCGA-CX-A4AQ"	0.0834	0.0405	1.3694	1.212	-0.297
"TCGA-CV-A45V"	"TCGA-CV-A45V"	-0.3993	-0.1598	0.6109	0.3238	0.124
"TCGA-D6-A4Z9"	"TCGA-D6-A4Z9"	-0.2028	-0.3302	0.6818	0.2092	-0.248
"TCGA-CQ-A4C6"	"TCGA-CQ-A4C6"	-0.6285	-0.4144	0.8358	0.2449	0.383
"TCGA-CV-A45W"	"TCGA-CV-A45W"	0.2637	0.7989	0.2733	0.9589	0.597
"TCGA-D6-A4ZB"	"TCGA-D6-A4ZB"	-0.1509	0.0274	-0.0896	-0.0444	0.239
"TCGA-CV-A45X"	"TCGA-CV-A45X"	-0.1333	-1.0146	0.39	-0.6716	0.537
"TCGA-CQ-A4C9"	"TCGA-CQ-A4C9"	0.1582	0.0443	-0.1719	-0.0905	0.249
"TCGA-CV-A45Y"	"TCGA-CV-A45Y"	0.0453	0.3666	0.407	0.6682	0.552
"TCGA-CQ-A4CA"	"TCGA-CQ-A4CA"	-0.3495	0.4841	0.3773	0.7548	0.2
"TCGA-CV-A45Z"	"TCGA-CV-A45Z"	0.217	0.3959	0.0172	0.3661	-0.007
"TCGA-IA-A40U"	"TCGA-IA-A40U"	0.1208	0.2021	-0.4898	-0.1884	0.708
"TCGA-B1-A47M"	"TCGA-B1-A47M"	-0.1252	-0.0872	-0.1984	-0.2233	1.11
"TCGA-IA-A40X"	"TCGA-IA-A40X"	-0.0914	-0.0839	0.3714	0.2065	0.364
"TCGA-B1-A47N"	"TCGA-B1-A47N"	0.4067	0.0159	-0.7499	-0.5158	-0.01
"TCGA-IA-A40Y"	"TCGA-IA-A40Y"	0.1862	-0.3854	-1.0212	-0.9878	0.193
"TCGA-B9-A44B"	"TCGA-B9-A44B"	-0.7712	0.0601	-0.519	-0.3248	0.989
"TCGA-F9-A4JJ"	"TCGA-F9-A4JJ"	0.139	-0.3465	0.9737	0.4284	0.32
"TCGA-GL-A4EM"	"TCGA-GL-A4EM"	-0.0475	1.3148	-1.2764	0.0747	1.806
"TCGA-85-A4JC"	"TCGA-85-A4JC"	-0.0553	0.0049	-0.0041	-5e-04	0.269
"TCGA-L3-A4E7"	"TCGA-L3-A4E7"	0.577	0.3214	-0.3594	0.0061	-0.001
"TCGA-85-A4PA"	"TCGA-85-A4PA"	1.0508	0.6073	1.5753	2.0901	0.649
"TCGA-LA-A446"	"TCGA-LA-A446"	0.6816	0.4151	-0.8517	-0.2765	0.028
"TCGA-85-A4QR"	"TCGA-85-A4QR"	0.0576	-1.9252	2.5418	-0.306	-1.188
"TCGA-90-A4ED"	"TCGA-90-A4ED"	0.2768	0.0034	0.326	0.2536	-0.206
"TCGA-90-A4EE"	"TCGA-90-A4EE"	0.6325	1.0939	-0.1784	0.8129	1.237
"TCGA-94-A4VJ"	"TCGA-94-A4VJ"	-0.0044	-0.121	0.028	-0.0894	-0.05
"TCGA-96-A4JL"	"TCGA-96-A4JL"	0.4068	0.5893	1.0718	1.5265	0.357
"TCGA-CV-7242"	"TCGA-CV-7242"	0.397	0.0644	1.3718	1.2418	0.242
"TCGA-CV-7183"	"TCGA-CV-7183"	-0.7962	-1.2562	0.7143	-0.7072	0.056
"TCGA-CV-7101"	"TCGA-CV-7101"	0.1395	0.6101	-0.1067	0.4537	0.602
"TCGA-CV-7091"	"TCGA-CV-7091"	-0.2305	-0.4835	0.7743	0.1252	0.087
"TCGA-CN-5370"	"TCGA-CN-5370"	-0.1257	1.2612	-0.6712	0.5215	1.87
"TCGA-CV-7097"	"TCGA-CV-7097"	-0.3547	0.5108	-0.6459	-0.0534	1.056
"TCGA-CV-7245"	"TCGA-CV-7245"	-0.3031	-0.8909	0.6904	-0.352	-0.037
"TCGA-CV-6956"	"TCGA-CV-6956"	-0.1855	-1.7398	0.4293	-1.3474	0.328
"TCGA-CV-7100"	"TCGA-CV-7100"	-0.0652	-0.2235	0.2561	-0.0142	0.552
"TCGA-CV-6960"	"TCGA-CV-6960"	-0.5255	-0.9199	0.646	-0.4115	-0.239
"TCGA-CX-7085"	"TCGA-CX-7085"	-0.1692	0.7773	0.9335	1.5851	0.904
"TCGA-CR-5248"	"TCGA-CR-5248"	0.6541	0.5476	0.8761	1.2851	0.844
"TCGA-CV-7103"	"TCGA-CV-7103"	-0.2241	-0.0388	0.3915	0.2657	-0.17
"TCGA-CV-7104"	"TCGA-CV-7104"	-0.2476	0.3442	0.3757	0.6195	0.861
"TCGA-CN-6998"	"TCGA-CN-6998"	-0.5642	-0.6926	-0.0487	-0.6517	0.964
"TCGA-CV-6955"	"TCGA-CV-6955"	-0.4662	-0.2159	1.0081	0.5972	0.148
"TCGA-CV-7180"	"TCGA-CV-7180"	-0.0684	-1.481	1.0857	-0.7126	-0.645
"TCGA-CV-7248"	"TCGA-CV-7248"	0.1762	0.3029	0.393	0.5948	0.409
"TCGA-CR-5247"	"TCGA-CR-5247"	-0.7431	-0.8652	-0.1902	-0.8891	0.035
"TCGA-CV-7089"	"TCGA-CV-7089"	0.0093	-0.473	0.8795	0.2184	0.385
"TCGA-CV-7102"	"TCGA-CV-7102"	-0.0762	0.5548	-0.1073	0.4047	0.737
"TCGA-CV-7238"	"TCGA-CV-7238"	0.1535	-0.026	0.8843	0.6912	0.124
"TCGA-HD-7229"	"TCGA-HD-7229"	0.0028	-0.6066	0.1245	-0.4617	0.455
"TCGA-CV-6937"	"TCGA-CV-6937"	-0.1517	0.1851	-0.8426	-0.4465	-0.263
"TCGA-CV-7095"	"TCGA-CV-7095"	-0.4003	-0.3756	0.2067	-0.1921	1.228
"TCGA-CV-6942"	"TCGA-CV-6942"	0.0296	0.513	0.6099	0.9947	0.646
"TCGA-CN-6995"	"TCGA-CN-6995"	-0.2654	0.0499	-0.3847	-0.2392	1.119
"TCGA-CV-7099"	"TCGA-CV-7099"	-0.2402	0.333	-0.5627	-0.1347	0.105
"TCGA-CV-7247"	"TCGA-CV-7247"	0.0484	-1.073	0.5417	-0.6324	-0.59
"TCGA-CN-6997"	"TCGA-CN-6997"	-0.107	-0.2642	-0.4787	-0.5625	0.706
"TCGA-CV-7235"	"TCGA-CV-7235"	0.4759	0.3101	0.7645	0.9324	0.301
"TCGA-CV-7236"	"TCGA-CV-7236"	-0.1792	-0.3132	0.14	-0.1824	-0.274
"TCGA-CX-7219"	"TCGA-CX-7219"	-0.0932	0.6004	-0.1462	0.4124	0.549
"TCGA-CV-7090"	"TCGA-CV-7090"	-0.3624	0.6815	-0.2222	0.4197	1.452
"TCGA-CV-7177"	"TCGA-CV-7177"	-0.2451	0.2692	-0.5783	-0.1974	0.29
"TCGA-CV-7243"	"TCGA-CV-7243"	-0.7052	-0.9459	0.273	-0.6799	0.172
"TCGA-CV-7178"	"TCGA-CV-7178"	-0.0836	0.4257	0.4651	0.7766	0.65
"TCGA-60-2697"	"TCGA-60-2697"	0.2122	0.9068	1.0664	1.8653	0.416
"TCGA-43-7658"	"TCGA-43-7658"	0.5854	0.194	0.9533	0.9859	0.053
"TCGA-68-7756"	"TCGA-68-7756"	0.2739	0.5049	-0.5151	0.0399	0.775
"TCGA-90-7767"	"TCGA-90-7767"	0.5256	-0.2241	1.1223	0.6874	0.095
"TCGA-22-4605"	"TCGA-22-4605"	0.3643	1.4009	-0.5329	0.7533	1.145
"TCGA-FG-7643"	"TCGA-FG-7643"	-0.5097	-0.5432	0.3388	-0.2556	-1.315
"TCGA-39-5040"	"TCGA-39-5040"	0.0125	-0.3128	1.4549	0.8845	-0.734
"TCGA-90-7766"	"TCGA-90-7766"	0.3218	0.1463	0.9721	0.9525	-0.379
"TCGA-85-7697"	"TCGA-85-7697"	0.3005	-0.2481	1.2105	0.7386	-0.021
"TCGA-22-4609"	"TCGA-22-4609"	0.4588	1.2666	0.0312	1.1601	1.258
"TCGA-FN-7833"	"TCGA-FN-7833"	-0.3965	1.4526	-1.0055	0.3897	0.61
"TCGA-52-7812"	"TCGA-52-7812"	0.3035	0.1812	-0.1765	0.0246	0.45
"TCGA-33-4587"	"TCGA-33-4587"	0.4163	-0.5998	0.6747	-0.0687	-0.533
"TCGA-68-7755"	"TCGA-68-7755"	-0.347	0.1663	-0.5828	-0.2833	-0.222
"TCGA-52-7809"	"TCGA-52-7809"	0.8612	0.0878	0.5167	0.4912	-0.259
"TCGA-85-7696"	"TCGA-85-7696"	0.7602	0.643	-0.5268	0.1432	0.163
"TCGA-FG-7636"	"TCGA-FG-7636"	-0.5155	-0.3995	0.3322	-0.1239	-0.559
"TCGA-FG-7637"	"TCGA-FG-7637"	-0.7563	-0.8179	1.1593	0.0649	-1.566
"TCGA-FG-7638"	"TCGA-FG-7638"	-1.0786	-0.6068	0.1124	-0.47	-1.381
"TCGA-56-7730"	"TCGA-56-7730"	0.776	-0.2181	-0.9843	-0.8416	-0.198
"TCGA-52-7622"	"TCGA-52-7622"	0.3993	1.3287	-0.3844	0.8268	0.951
"TCGA-52-7810"	"TCGA-52-7810"	0.3472	-1.1778	-0.146	-1.135	-0.262
"TCGA-90-7769"	"TCGA-90-7769"	-0.595	-0.2722	-0.6994	-0.7092	1.43
"TCGA-52-7811"	"TCGA-52-7811"	0.3991	0.8385	-1.3321	-0.3019	1.047
"TCGA-94-7557"	"TCGA-94-7557"	-0.3387	0.631	-0.6635	0.0288	0.624
"TCGA-43-7656"	"TCGA-43-7656"	0.5815	0.0506	1.4183	1.2714	-0.092
"TCGA-56-7731"	"TCGA-56-7731"	0.7807	0.9179	0.1554	0.9604	0.632
"TCGA-85-7710"	"TCGA-85-7710"	0.3829	-0.1953	0.1438	-0.0715	0.185
"TCGA-IK-7675"	"TCGA-IK-7675"	-0.4204	-0.2421	-0.1239	-0.3053	-0.94
"TCGA-FG-7634"	"TCGA-FG-7634"	-0.3646	0.3995	-0.4375	0.0122	0.214
"TCGA-43-5670"	"TCGA-43-5670"	0.3549	-1.2781	0.567	-0.8194	-1.076
"TCGA-85-7699"	"TCGA-85-7699"	0.292	0.4454	0.3363	0.6817	0.764
"TCGA-43-7657"	"TCGA-43-7657"	-0.4143	0.0442	-0.763	-0.5024	-0.123
"TCGA-85-7698"	"TCGA-85-7698"	0.2997	0.9532	-0.1546	0.712	0.729
"TCGA-HT-7610"	"TCGA-HT-7610"	-0.457	-0.3091	0.5636	0.1378	-1.435
"TCGA-BQ-7051"	"TCGA-BQ-7051"	-0.0293	-0.117	-2.0155	-1.3417	1.536
"TCGA-BQ-7048"	"TCGA-BQ-7048"	-0.0392	0.5269	-0.7849	-0.1427	0.236
"TCGA-BQ-7059"	"TCGA-BQ-7059"	-0.3471	1.6482	-0.7748	0.7352	2.295
"TCGA-DZ-6132"	"TCGA-DZ-6132"	-0.0032	1.7278	-1.0291	0.5743	2.168
"TCGA-BQ-7045"	"TCGA-BQ-7045"	-0.063	-0.2685	0.5411	0.1604	1.61
"TCGA-BQ-7061"	"TCGA-BQ-7061"	-0.2143	0.7775	-0.8376	0.0116	0.95
"TCGA-G7-6796"	"TCGA-G7-6796"	0.3393	-0.3717	0.7254	0.2015	0.242
"TCGA-DZ-6134"	"TCGA-DZ-6134"	0.1632	1.0587	-0.2721	0.6994	1.979
"TCGA-G7-6789"	"TCGA-G7-6789"	-0.2081	0.0765	-0.8451	-0.5314	1.08
"TCGA-HE-7128"	"TCGA-HE-7128"	0.0534	1.6235	-0.3575	1.098	2.424
"TCGA-GM-A2DF"	"TCGA-GM-A2DF"	-0.3465	0.3514	0.2167	0.4908	0.5
"TCGA-GM-A2DH"	"TCGA-GM-A2DH"	-0.0028	-0.1559	1.8137	1.4175	0.073
"TCGA-GM-A2DD"	"TCGA-GM-A2DD"	0.5696	0.8668	0.4494	1.1903	0.763
"TCGA-E9-A2JS"	"TCGA-E9-A2JS"	-0.1264	-0.2841	-0.2292	-0.4139	-0.22
"TCGA-BQ-7062"	"TCGA-BQ-7062"	0.0775	0.7454	0.5303	1.1497	1.578
"TCGA-BQ-7053"	"TCGA-BQ-7053"	0.1248	0.0178	0.5603	0.4587	0.324
"TCGA-BQ-7044"	"TCGA-BQ-7044"	0.8157	-0.1015	-0.811	-0.6463	0.872
"TCGA-BQ-7046"	"TCGA-BQ-7046"	0.2481	0.9867	-1.2417	-0.1327	2.295
"TCGA-BQ-7058"	"TCGA-BQ-7058"	-0.1729	-0.2609	-0.7866	-0.7543	0.632
