"FID"	"IID"	"Sigs160.Wolf_CSF1.response"	"Sigs160.Wolf_CSR.Activated.15701700"	"Sigs160.Wolf_CTLA4.data"	"Sigs160.Wolf_DAP12.data"	"Sigs160.Wolf_GP11.Immune.IFN"
"TCGA-HD-A4C1"	"TCGA-HD-A4C1"	-0.616	0.2006	0.026	-1.252	0.0896
"TCGA-C9-A480"	"TCGA-C9-A480"	-0.4328	0.0821	0.658	-1.262	0.6371
"TCGA-CV-A45O"	"TCGA-CV-A45O"	-0.1247	-0.1149	1.142	-0.1	0.5241
"TCGA-L5-A43C"	"TCGA-L5-A43C"	0.9872	0.0384	1.988	1.368	0.1046
"TCGA-LN-A49L"	"TCGA-LN-A49L"	0.0486	0.2656	0.792	-0.218	-0.2504
"TCGA-LN-A49V"	"TCGA-LN-A49V"	-0.697	0.2675	0.2	-1.048	0.2041
"TCGA-LN-A49K"	"TCGA-LN-A49K"	-0.0464	0.0882	1.321	-0.599	0.2166
"TCGA-IG-A3YB"	"TCGA-IG-A3YB"	0.1682	-0.121	1.339	-0.114	0.0161
"TCGA-LN-A49S"	"TCGA-LN-A49S"	-0.2726	0.1473	0.866	-0.996	0.1426
"TCGA-IG-A3YA"	"TCGA-IG-A3YA"	0.617	0.0546	2.095	0.069	0.1261
"TCGA-BC-A5W4"	"TCGA-BC-A5W4"	-1.5993	0.0333	-3.179	-1.361	-0.0759
"TCGA-DD-A4NO"	"TCGA-DD-A4NO"	-0.5707	-0.2892	-0.864	-0.793	-0.2104
"TCGA-CC-A5UC"	"TCGA-CC-A5UC"	-0.2877	0.1251	0.437	0.277	-0.3569
"TCGA-DD-A4NP"	"TCGA-DD-A4NP"	-0.8599	-0.1893	-3.179	-0.179	-0.0789
"TCGA-DD-A4NL"	"TCGA-DD-A4NL"	-0.3642	-0.3381	-1.216	0.167	-0.0414
"TCGA-K7-A5RF"	"TCGA-K7-A5RF"	0.4685	-0.2036	-0.386	1.001	0.7831
"TCGA-DD-A4NN"	"TCGA-DD-A4NN"	-1.0788	-0.0076	-1.691	-0.964	-0.4749
"TCGA-N8-A4PP"	"TCGA-N8-A4PP"	0.0805	0.2153	0.374	0.338	0.3466
"TCGA-N9-A4Q7"	"TCGA-N9-A4Q7"	1.0556	0.3622	2.337	2.152	0.4981
"TCGA-NA-A4R1"	"TCGA-NA-A4R1"	-1.5105	0.3789	-3.179	-1.578	-0.4994
"TCGA-N8-A4PQ"	"TCGA-N8-A4PQ"	0.2497	0.1185	0.78	0.723	0.4631
"TCGA-N9-A4Q8"	"TCGA-N9-A4Q8"	-1.4577	0.3342	-1.612	-1.15	-0.3509
"TCGA-NA-A5I1"	"TCGA-NA-A5I1"	0.05	0.0211	-1.574	0.959	0.1066
"TCGA-NF-A4X2"	"TCGA-NF-A4X2"	-0.28	0.3994	-2.079	0.659	-0.1939
"TCGA-N8-A56S"	"TCGA-N8-A56S"	-0.7659	0.1396	-1.379	-0.565	-0.0834
"TCGA-NA-A4QV"	"TCGA-NA-A4QV"	-0.3876	-0.0083	-0.358	-0.171	-0.1169
"TCGA-NF-A5CP"	"TCGA-NF-A5CP"	0.2336	0.0947	-0.515	0.651	0.3281
"TCGA-N8-A4PL"	"TCGA-N8-A4PL"	-1.2299	0.3583	-0.882	-1.148	-0.6254
"TCGA-N9-A4PZ"	"TCGA-N9-A4PZ"	-0.4639	0.105	-1.881	0.005	0.3336
"TCGA-NA-A4QW"	"TCGA-NA-A4QW"	-0.6838	0.1618	0.026	-0.239	-0.4699
"TCGA-ND-A4WA"	"TCGA-ND-A4WA"	-0.6387	0.0818	-1.982	-0.319	-0.1124
"TCGA-NG-A4VU"	"TCGA-NG-A4VU"	-0.4707	0.1629	-1.363	-0.091	-0.5534
"TCGA-ND-A4WC"	"TCGA-ND-A4WC"	-0.4979	0.2806	-0.099	-0.19	0.2721
"TCGA-N8-A4PM"	"TCGA-N8-A4PM"	-0.7076	0.3226	-2.767	0.17	0.0016
"TCGA-N9-A4Q1"	"TCGA-N9-A4Q1"	-0.8016	0.2495	-0.35	-0.35	-0.1519
"TCGA-NA-A4QX"	"TCGA-NA-A4QX"	-0.3016	0.157	-1.018	0.489	-0.3419
"TCGA-NG-A4VW"	"TCGA-NG-A4VW"	-1.3837	0.1917	-2.807	-1.153	-0.2794
"TCGA-G3-A5SM"	"TCGA-G3-A5SM"	0.1741	-0.1046	0.288	0.149	0.2276
"TCGA-CC-A5UE"	"TCGA-CC-A5UE"	-0.7453	0.1967	-0.596	0.2	-0.1134
"TCGA-DD-A4NQ"	"TCGA-DD-A4NQ"	-0.1498	0.0338	-0.177	0.101	-0.0859
"TCGA-DD-A4NK"	"TCGA-DD-A4NK"	-0.8637	-0.2625	-2.639	-0.596	-0.3514
"TCGA-NF-A4WU"	"TCGA-NF-A4WU"	-1.0932	0.1024	1.873	-1.288	-0.2989
"TCGA-QN-A5NN"	"TCGA-QN-A5NN"	-0.1602	0.2154	-1.518	0.886	0.3751
"TCGA-N9-A4Q4"	"TCGA-N9-A4Q4"	-0.7364	0.2789	-1.084	0.198	-0.2179
"TCGA-NA-A4R0"	"TCGA-NA-A4R0"	0.4486	0.0271	1.654	0.554	0.3106
"TCGA-N8-A4PO"	"TCGA-N8-A4PO"	-0.3529	0.1763	-0.618	-0.224	-0.2934
"TCGA-N9-A4Q3"	"TCGA-N9-A4Q3"	-0.5875	0.2331	1.126	-0.146	-0.0814
"TCGA-NA-A4QY"	"TCGA-NA-A4QY"	-0.4825	0.3256	-2.249	0.242	-0.2554
"TCGA-ND-A4WF"	"TCGA-ND-A4WF"	-0.8778	0.3034	1.023	-0.284	-0.0614
"TCGA-QM-A5NM"	"TCGA-QM-A5NM"	-1.0254	0.4282	-1.805	-0.008	-0.1314
"TCGA-24-1417"	"TCGA-24-1417"	0.6212	0.1442	0.908	0.813	1.0091
"TCGA-24-1428"	"TCGA-24-1428"	0.4928	0.2734	0.513	1.271	0.5421
"TCGA-24-1466"	"TCGA-24-1466"	NA	NA	NA	NA	NA
"TCGA-13-1496"	"TCGA-13-1496"	NA	NA	NA	NA	NA
"TCGA-13-1506"	"TCGA-13-1506"	-0.5589	0.4276	-0.496	-0.24	0.5121
"TCGA-24-1418"	"TCGA-24-1418"	-0.2213	0.3162	-0.562	-0.131	0.3266
"TCGA-24-1430"	"TCGA-24-1430"	-1.2045	0.1144	-2.425	-1.191	-0.4844
"TCGA-24-1467"	"TCGA-24-1467"	-0.5019	0.0403	-0.455	-0.446	0.1106
"TCGA-13-1487"	"TCGA-13-1487"	NA	NA	NA	NA	NA
"TCGA-13-1497"	"TCGA-13-1497"	-0.3478	0.3755	-0.726	0.497	0.4196
"TCGA-13-1507"	"TCGA-13-1507"	0.4959	0.2694	1.387	1.816	0.7561
"TCGA-24-1419"	"TCGA-24-1419"	-1.2627	0.2373	-3.036	-1.178	0.3781
"TCGA-24-1431"	"TCGA-24-1431"	NA	NA	NA	NA	NA
"TCGA-13-1477"	"TCGA-13-1477"	NA	NA	NA	NA	NA
"TCGA-24-1422"	"TCGA-24-1422"	NA	NA	NA	NA	NA
"TCGA-24-1434"	"TCGA-24-1434"	NA	NA	NA	NA	NA
"TCGA-13-1489"	"TCGA-13-1489"	NA	NA	NA	NA	NA
"TCGA-13-1499"	"TCGA-13-1499"	NA	NA	NA	NA	NA
"TCGA-13-1510"	"TCGA-13-1510"	NA	NA	NA	NA	NA
"TCGA-24-1423"	"TCGA-24-1423"	-0.2793	-0.0249	-0.354	-0.405	0.5701
"TCGA-24-1435"	"TCGA-24-1435"	NA	NA	NA	NA	NA
"TCGA-13-1481"	"TCGA-13-1481"	-0.3132	0.2125	0.262	0.304	0.0306
"TCGA-13-1491"	"TCGA-13-1491"	NA	NA	NA	NA	NA
"TCGA-13-1500"	"TCGA-13-1500"	NA	NA	NA	NA	NA
"TCGA-13-1511"	"TCGA-13-1511"	-0.4423	-0.0301	-1.606	-0.13	0.4321
"TCGA-24-1424"	"TCGA-24-1424"	-0.1575	0.1712	-0.319	0.004	0.4956
"TCGA-24-1436"	"TCGA-24-1436"	0.1819	0.1269	0.181	0.883	0.9286
"TCGA-13-1482"	"TCGA-13-1482"	NA	NA	NA	NA	NA
"TCGA-13-1492"	"TCGA-13-1492"	NA	NA	NA	NA	NA
"TCGA-13-1501"	"TCGA-13-1501"	NA	NA	NA	NA	NA
"TCGA-13-1512"	"TCGA-13-1512"	-0.0341	0.3383	-0.422	1.184	0.2771
"TCGA-24-1463"	"TCGA-24-1463"	NA	NA	NA	NA	NA
"TCGA-13-1483"	"TCGA-13-1483"	NA	NA	NA	NA	NA
"TCGA-13-1494"	"TCGA-13-1494"	NA	NA	NA	NA	NA
"TCGA-13-1504"	"TCGA-13-1504"	NA	NA	NA	NA	NA
"TCGA-13-1505"	"TCGA-13-1505"	-0.2421	0.123	-0.331	0.025	0.0696
"TCGA-24-1416"	"TCGA-24-1416"	-0.1917	0.2664	-2.225	0.41	0.3421
"TCGA-24-1427"	"TCGA-24-1427"	0.3735	0.1142	0.076	0.717	-0.0479
"TCGA-24-1464"	"TCGA-24-1464"	NA	NA	NA	NA	NA
"TCGA-13-1484"	"TCGA-13-1484"	NA	NA	NA	NA	NA
"TCGA-13-1495"	"TCGA-13-1495"	NA	NA	NA	NA	NA
"TCGA-04-1646"	"TCGA-04-1646"	NA	NA	NA	NA	NA
"TCGA-30-1857"	"TCGA-30-1857"	NA	NA	NA	NA	NA
"TCGA-61-1740"	"TCGA-61-1740"	0.7063	0.1959	1.025	1.114	0.4586
"TCGA-23-1029"	"TCGA-23-1029"	-0.3675	0.1326	-1.25	-0.388	0.8761
"TCGA-24-1850"	"TCGA-24-1850"	0.1802	0.2384	0.034	0.762	-0.1419
"TCGA-61-1907"	"TCGA-61-1907"	0.5339	0.3149	1.249	1.38	0.7671
"TCGA-04-1648"	"TCGA-04-1648"	NA	NA	NA	NA	NA
"TCGA-61-1722"	"TCGA-61-1722"	NA	NA	NA	NA	NA
"TCGA-61-1741"	"TCGA-61-1741"	-0.0375	0.1279	0.741	0.105	0.7031
"TCGA-23-1111"	"TCGA-23-1111"	-1.0721	0.0633	-1.494	-1.24	0.4781
"TCGA-61-1895"	"TCGA-61-1895"	NA	NA	NA	NA	NA
"TCGA-61-1910"	"TCGA-61-1910"	-0.5292	0.125	-1.272	-0.116	0.5741
"TCGA-04-1649"	"TCGA-04-1649"	NA	NA	NA	NA	NA
"TCGA-61-1725"	"TCGA-61-1725"	0.1269	0.3871	-0.641	1.057	0.3116
"TCGA-29-1769"	"TCGA-29-1769"	NA	NA	NA	NA	NA
"TCGA-24-1842"	"TCGA-24-1842"	0.4604	0.2285	0.938	0.692	0.5331
"TCGA-61-1899"	"TCGA-61-1899"	NA	NA	NA	NA	NA
"TCGA-61-1911"	"TCGA-61-1911"	NA	NA	NA	NA	NA
"TCGA-04-1651"	"TCGA-04-1651"	NA	NA	NA	NA	NA
"TCGA-61-1727"	"TCGA-61-1727"	NA	NA	NA	NA	NA
"TCGA-29-1774"	"TCGA-29-1774"	NA	NA	NA	NA	NA
"TCGA-24-1843"	"TCGA-24-1843"	0.5653	0.3542	0.196	1.315	0.3021
"TCGA-61-1900"	"TCGA-61-1900"	-0.8871	0.2542	-1.07	-0.981	-0.2844
"TCGA-61-1913"	"TCGA-61-1913"	NA	NA	NA	NA	NA
"TCGA-04-1652"	"TCGA-04-1652"	NA	NA	NA	NA	NA
"TCGA-61-1730"	"TCGA-61-1730"	NA	NA	NA	NA	NA
"TCGA-29-1775"	"TCGA-29-1775"	NA	NA	NA	NA	NA
"TCGA-24-1844"	"TCGA-24-1844"	-0.7764	0.0373	-2.739	-0.668	-0.0119
"TCGA-61-1914"	"TCGA-61-1914"	0.1929	0.2795	0.162	1.281	0.2121
"TCGA-09-1664"	"TCGA-09-1664"	NA	NA	NA	NA	NA
"TCGA-61-1733"	"TCGA-61-1733"	-0.4568	0.225	-0.823	0.516	0.4451
"TCGA-29-1776"	"TCGA-29-1776"	-0.3087	0.1098	-0.094	-0.002	0.2491
"TCGA-24-1845"	"TCGA-24-1845"	NA	NA	NA	NA	NA
"TCGA-61-1903"	"TCGA-61-1903"	NA	NA	NA	NA	NA
"TCGA-61-1915"	"TCGA-61-1915"	NA	NA	NA	NA	NA
"TCGA-30-1855"	"TCGA-30-1855"	0.3775	0.1461	0.083	0.751	0.2491
"TCGA-61-1737"	"TCGA-61-1737"	NA	NA	NA	NA	NA
"TCGA-29-1777"	"TCGA-29-1777"	NA	NA	NA	NA	NA
"TCGA-24-1846"	"TCGA-24-1846"	0.3055	0.2495	1.238	0.477	0.4916
"TCGA-61-1904"	"TCGA-61-1904"	NA	NA	NA	NA	NA
"TCGA-04-1638"	"TCGA-04-1638"	NA	NA	NA	NA	NA
"TCGA-61-1738"	"TCGA-61-1738"	-0.1119	0.1975	-0.839	0.818	1.1556
"TCGA-29-1778"	"TCGA-29-1778"	0.0297	0.087	0.471	0.166	0.3656
"TCGA-24-1849"	"TCGA-24-1849"	NA	NA	NA	NA	NA
"TCGA-61-1906"	"TCGA-61-1906"	NA	NA	NA	NA	NA
"TCGA-S9-A6U9"	"TCGA-S9-A6U9"	0.6209	-0.3397	-1.952	1.007	-0.5114
"TCGA-TM-A7C3"	"TCGA-TM-A7C3"	-0.5173	-0.0651	-1.411	-0.395	-0.3634
"TCGA-TM-A7C4"	"TCGA-TM-A7C4"	-0.8011	-0.2827	-1.591	-0.961	-0.8334
"TCGA-TM-A7C5"	"TCGA-TM-A7C5"	-0.9133	-0.1124	-2.175	-1.078	-0.7109
"TCGA-TM-A7CF"	"TCGA-TM-A7CF"	-0.8433	-0.3404	-1.718	-0.614	-0.6109
"TCGA-C5-A7CG"	"TCGA-C5-A7CG"	0.9891	0.1034	2.477	1.009	0.7316
"TCGA-C5-A7CJ"	"TCGA-C5-A7CJ"	0.3901	0.0841	1.638	0.128	0.3256
"TCGA-C5-A7CK"	"TCGA-C5-A7CK"	-0.8695	0.2293	-0.857	-1.355	0.1676
"TCGA-C5-A7CL"	"TCGA-C5-A7CL"	-0.3401	0.157	0.762	-0.55	0.4261
"TCGA-EA-A78R"	"TCGA-EA-A78R"	-0.085	0.4291	1.58	0.391	0.7631
"TCGA-EX-A69L"	"TCGA-EX-A69L"	0.7683	0.2497	1.873	0.941	0.5931
"TCGA-EX-A69M"	"TCGA-EX-A69M"	0.3813	0.1255	1.423	0.232	0.4581
"TCGA-JW-A69B"	"TCGA-JW-A69B"	0.1803	0.1691	0.491	0.376	0.5421
"TCGA-Q1-A6DT"	"TCGA-Q1-A6DT"	-0.5856	0.3705	-0.104	-0.881	-0.2334
"TCGA-Q1-A6DV"	"TCGA-Q1-A6DV"	-0.6992	0.2055	0.246	-1.09	-4e-04
"TCGA-Q1-A6DW"	"TCGA-Q1-A6DW"	-0.4601	0.3119	0.49	-0.916	-0.0079
"TCGA-Q1-A73O"	"TCGA-Q1-A73O"	-0.129	0.2544	1.227	-0.714	0.5041
"TCGA-Q1-A73P"	"TCGA-Q1-A73P"	-0.0446	0.1359	1.485	-0.236	0.3601
"TCGA-Q1-A73Q"	"TCGA-Q1-A73Q"	-0.6656	0.27	0.569	-1.368	0.3161
"TCGA-R2-A69V"	"TCGA-R2-A69V"	1.5053	0.2477	3.018	2.147	0.5221
"TCGA-DX-A6B9"	"TCGA-DX-A6B9"	-0.5453	-0.0875	-3.179	-0.616	-0.3339
"TCGA-DX-A6BB"	"TCGA-DX-A6BB"	-0.8538	-0.0409	-1.609	-0.407	0.2166
"TCGA-DX-A6BE"	"TCGA-DX-A6BE"	1.4806	-0.2409	1.899	2.208	0.1231
"TCGA-JV-A75J"	"TCGA-JV-A75J"	-1.8984	0.4212	-2.814	-2.287	-0.9564
"TCGA-K1-A6RU"	"TCGA-K1-A6RU"	0.8112	-0.1659	-0.681	2.087	0.2206
"TCGA-K1-A6RV"	"TCGA-K1-A6RV"	0.4001	0.3728	-0.789	1.632	-0.3679
"TCGA-N1-A6IA"	"TCGA-N1-A6IA"	-0.3157	0.156	-0.522	-0.29	-0.3269
"TCGA-QC-A6FX"	"TCGA-QC-A6FX"	0.8913	-0.0678	-0.207	1.874	0.4471
"TCGA-QQ-A5V2"	"TCGA-QQ-A5V2"	NA	NA	NA	NA	NA
"TCGA-QQ-A5V9"	"TCGA-QQ-A5V9"	0.9703	-0.0891	0.382	1.87	0.0696
"TCGA-QQ-A5VA"	"TCGA-QQ-A5VA"	NA	NA	NA	NA	NA
"TCGA-QQ-A5VC"	"TCGA-QQ-A5VC"	-0.1243	0.4611	-1.812	0.397	0.0166
"TCGA-QQ-A5VD"	"TCGA-QQ-A5VD"	NA	NA	NA	NA	NA
"TCGA-SG-A6Z7"	"TCGA-SG-A6Z7"	-0.6378	0.0467	3.621	-0.279	-0.5334
"TCGA-UE-A6QT"	"TCGA-UE-A6QT"	NA	NA	NA	NA	NA
"TCGA-UE-A6QU"	"TCGA-UE-A6QU"	NA	NA	NA	NA	NA
"TCGA-SB-A76C"	"TCGA-SB-A76C"	-0.2664	0.3085	0.815	-0.929	-0.0319
"TCGA-4K-AA1H"	"TCGA-4K-AA1H"	1.7791	-0.008	3.143	1.618	0.6671
"TCGA-W4-A7U3"	"TCGA-W4-A7U3"	0.6678	0.069	1.422	0.548	0.1096
"TCGA-VF-A8A9"	"TCGA-VF-A8A9"	0.7347	0.2643	1.891	0.167	0.3111
"TCGA-XE-AANV"	"TCGA-XE-AANV"	0.5572	0.169	1.579	0.235	-0.1089
"TCGA-XE-A8H1"	"TCGA-XE-A8H1"	0.0272	0.3878	0.312	0.365	0.0011
"TCGA-ZM-AA0B"	"TCGA-ZM-AA0B"	0.7466	0.2469	2.563	1.235	0.1131
"TCGA-YU-A90P"	"TCGA-YU-A90P"	0.5149	0.4083	1.388	0.617	-0.0584
"TCGA-XE-AAOF"	"TCGA-XE-AAOF"	0.8158	0.265	1.641	0.504	0.3216
"TCGA-ZM-AA0H"	"TCGA-ZM-AA0H"	1.7676	0.1055	2.734	3.258	0.4016
"TCGA-YU-AA61"	"TCGA-YU-AA61"	0.5376	0.089	1.394	0.376	0.2726
"TCGA-YU-A90Q"	"TCGA-YU-A90Q"	-0.7339	0.2413	0.346	-1.573	-0.1829
"TCGA-XE-AAOJ"	"TCGA-XE-AAOJ"	-0.604	0.1573	-0.189	-0.868	-0.2994
"TCGA-XE-AAO3"	"TCGA-XE-AAO3"	-0.1778	0.4271	1.361	-0.314	0.0841
"TCGA-4K-AA1I"	"TCGA-4K-AA1I"	1.3608	0.2205	2.499	1.439	0.5286
"TCGA-2G-AAM2"	"TCGA-2G-AAM2"	-0.5237	0.5345	0.197	-0.93	-0.1969
"TCGA-XE-A8H4"	"TCGA-XE-A8H4"	1.2032	0.2224	2.006	1.373	0.3876
"TCGA-W4-A7U4"	"TCGA-W4-A7U4"	0.0773	0.5049	1.519	0.143	-0.0419
"TCGA-VF-A8AA"	"TCGA-VF-A8AA"	0.5637	0.2176	1.864	0.451	0.0416
"TCGA-SN-A6IS"	"TCGA-SN-A6IS"	0.1675	0.2733	1.164	-0.228	-0.0569
"TCGA-XE-A8H5"	"TCGA-XE-A8H5"	0.3195	0.3647	1.113	0.421	0.1691
"TCGA-XE-AAO4"	"TCGA-XE-AAO4"	0.3986	0.3018	1.859	0.569	0.1341
"TCGA-XE-AAOL"	"TCGA-XE-AAOL"	-0.3945	0.5187	1.31	-0.536	0.0606
"TCGA-YU-A90S"	"TCGA-YU-A90S"	2.0677	-0.0534	3.014	2.565	0.1021
"TCGA-2G-AAM3"	"TCGA-2G-AAM3"	-0.1211	-0.0971	-0.479	0.304	-0.1394
"TCGA-4K-AAAL"	"TCGA-4K-AAAL"	0.578	0.2232	0.937	0.986	0.0061
"TCGA-SN-A84W"	"TCGA-SN-A84W"	-0.4963	-0.08	1.157	-0.649	-0.3969
"TCGA-VF-A8AB"	"TCGA-VF-A8AB"	1.97	0.0817	2.637	2.362	0.0846
"TCGA-WZ-A7V3"	"TCGA-WZ-A7V3"	0.2443	0.2766	1.56	-0.37	-0.1049
"TCGA-ZM-AA0F"	"TCGA-ZM-AA0F"	1.3702	0.1161	2.855	2.431	0.0266
"TCGA-2G-AAH0"	"TCGA-2G-AAH0"	0.7051	0.3431	2.044	0.738	0.2001
"TCGA-2G-AAHG"	"TCGA-2G-AAHG"	-0.0025	0.1647	1.23	-0.338	-0.4599
"TCGA-2G-AAGI"	"TCGA-2G-AAGI"	0.4125	0.1341	0.723	0.259	0.3386
"TCGA-2G-AAKL"	"TCGA-2G-AAKL"	0.1483	0.5226	0.901	0.29	-0.1959
"TCGA-2G-AAF8"	"TCGA-2G-AAF8"	0.5051	0.2671	1.469	0.165	0.1091
"TCGA-2G-AAGS"	"TCGA-2G-AAGS"	-0.4001	0.3416	-0.843	-0.425	-0.5009
"TCGA-2G-AAHL"	"TCGA-2G-AAHL"	0.4283	0.3785	1.47	1.056	0.3216
"TCGA-2G-AAH2"	"TCGA-2G-AAH2"	0.6753	0.0928	1.335	0.966	0.7076
"TCGA-2G-AAGT"	"TCGA-2G-AAGT"	-0.0182	0.3459	0.22	0.187	-0.3519
"TCGA-2G-AAKH"	"TCGA-2G-AAKH"	0.4471	0.3856	1.342	0.486	0.2731
"TCGA-2G-AAGJ"	"TCGA-2G-AAGJ"	0.57	0.4343	1.391	0.483	-0.0139
"TCGA-2G-AAG9"	"TCGA-2G-AAG9"	1.1308	0.2443	1.906	1.355	-0.2444
"TCGA-2G-AAGW"	"TCGA-2G-AAGW"	-1.3694	0.6781	-1.776	-1.701	-0.5679
"TCGA-2G-AAFZ"	"TCGA-2G-AAFZ"	-0.5168	0.1742	-0.941	-0.821	-0.0514
"TCGA-2G-AAH4"	"TCGA-2G-AAH4"	0.3142	0.1952	0.705	0.454	-0.2384
"TCGA-2G-AAFJ"	"TCGA-2G-AAFJ"	-0.6762	-0.0901	-0.932	-0.797	-0.2929
"TCGA-AX-A3FW"	"TCGA-AX-A3FW"	-1.1952	0.3376	-0.027	-0.901	0.0576
"TCGA-EY-A3QX"	"TCGA-EY-A3QX"	-0.2171	0.3254	-0.426	-0.035	1.0321
"TCGA-EO-A3KX"	"TCGA-EO-A3KX"	-1.0216	0.2636	0.206	-1.133	-0.3729
"TCGA-EO-A3L0"	"TCGA-EO-A3L0"	-1.0147	0.2353	-0.893	-1.188	0.2956
"TCGA-BG-A3EW"	"TCGA-BG-A3EW"	-0.904	0.1118	-1.199	-0.962	-0.0214
"TCGA-GM-A3NW"	"TCGA-GM-A3NW"	-0.3368	-0.1155	-0.289	0.009	-0.0074
"TCGA-AX-A3GB"	"TCGA-AX-A3GB"	-0.1422	-0.0884	1.332	0.21	0.0226
"TCGA-FI-A3PV"	"TCGA-FI-A3PV"	-1.3602	0.1714	-1.814	-1.595	0.0916
"TCGA-B5-A3FC"	"TCGA-B5-A3FC"	0.2734	0.2305	2.328	0.942	-0.0979
"TCGA-EO-A3KU"	"TCGA-EO-A3KU"	-0.6942	0.241	-0.059	-0.722	0.5796
"TCGA-B5-A3S1"	"TCGA-B5-A3S1"	-0.2947	0.178	0.534	-0.454	0.3746
"TCGA-EO-A3KW"	"TCGA-EO-A3KW"	0.0205	0.2339	0.202	0.516	0.3536
"TCGA-A5-A3LP"	"TCGA-A5-A3LP"	-0.1727	0.1047	-1.1	-0.364	0.0721
"TCGA-AX-A3FT"	"TCGA-AX-A3FT"	0.5688	0.2659	1.564	1.25	0.1206
"TCGA-EW-A3U0"	"TCGA-EW-A3U0"	1.2588	-0.0411	2.15	1.273	0.2786
"TCGA-AJ-A23N"	"TCGA-AJ-A23N"	0.1299	0.1329	-0.329	0.251	0.0901
"TCGA-AJ-A3OJ"	"TCGA-AJ-A3OJ"	-0.0391	0.2706	0.262	0.296	0.0116
"TCGA-AJ-A3I9"	"TCGA-AJ-A3I9"	-0.9954	0.3816	-0.75	-0.631	-0.1549
"TCGA-AJ-A3OK"	"TCGA-AJ-A3OK"	0.4441	-0.1467	0.711	0.535	-0.0594
"TCGA-AJ-A3OL"	"TCGA-AJ-A3OL"	-1.702	0.2183	-2.846	-2.059	0.1216
"TCGA-AX-A3FX"	"TCGA-AX-A3FX"	-0.3776	0.1792	0.683	0.074	0.0961
"TCGA-B5-A3F9"	"TCGA-B5-A3F9"	-0.1861	0.1027	-0.659	-0.131	-0.0439
"TCGA-D1-A3JQ"	"TCGA-D1-A3JQ"	-0.1614	0.0814	-0.699	0.05	0.2781
"TCGA-AJ-A3QS"	"TCGA-AJ-A3QS"	0.1306	0.1569	1.45	-0.387	0.2986
"TCGA-AX-A3FZ"	"TCGA-AX-A3FZ"	-1.4356	0.2504	-3.179	-1.235	-1.0154
"TCGA-AJ-A3TW"	"TCGA-AJ-A3TW"	0.6518	0.3737	0.808	1.449	0.2056
"TCGA-AX-A3G1"	"TCGA-AX-A3G1"	0.1951	0.2833	0.86	0.333	0.6351
"TCGA-AJ-A3NG"	"TCGA-AJ-A3NG"	-1.0371	0.2429	-0.98	-1.766	-0.5944
"TCGA-AX-A3FS"	"TCGA-AX-A3FS"	-0.7013	0.4493	-0.322	-0.744	0.2576
"TCGA-AX-A3G8"	"TCGA-AX-A3G8"	-1.5272	0.3821	-1.231	-1.7	-0.1604
"TCGA-AJ-A3NH"	"TCGA-AJ-A3NH"	-0.8546	0.1598	-2.844	-1.183	0.2366
"TCGA-AX-A3G9"	"TCGA-AX-A3G9"	-1.7236	0.4176	-0.822	-2.273	-0.6189
"TCGA-BG-A3PP"	"TCGA-BG-A3PP"	-0.7423	0.3622	-0.288	-0.551	-0.4349
"TCGA-E9-A3QA"	"TCGA-E9-A3QA"	0.9673	0.146	2.434	0.864	0.5581
"TCGA-AX-A3FV"	"TCGA-AX-A3FV"	-0.9108	0.5336	-1.552	-1.223	-0.3389
"TCGA-BK-A13B"	"TCGA-BK-A13B"	-0.276	0.1784	0.398	0.063	-0.1599
"TCGA-EY-A3L3"	"TCGA-EY-A3L3"	-1.5273	0.2419	-1.188	-2.315	-0.1544
"TCGA-AJ-A3NC"	"TCGA-AJ-A3NC"	-0.3581	0.0792	2.456	-0.795	-0.0919
"TCGA-AJ-A3NE"	"TCGA-AJ-A3NE"	-0.2135	0.2512	0.834	-0.681	0.1601
"TCGA-A5-A1OH"	"TCGA-A5-A1OH"	-1.086	0.2982	-0.653	-1.11	-0.2984
"TCGA-AJ-A3NF"	"TCGA-AJ-A3NF"	0.3014	0.0527	1.235	0.054	0.2546
"TCGA-A5-A3LO"	"TCGA-A5-A3LO"	-0.8868	0.3364	-1.185	-1.372	0.8361
"TCGA-S9-A7J0"	"TCGA-S9-A7J0"	-0.602	0.1454	-1.824	-0.545	-0.9554
"TCGA-S9-A6WQ"	"TCGA-S9-A6WQ"	0.286	-0.3183	-1.617	0.804	-0.6059
"TCGA-S9-A7QW"	"TCGA-S9-A7QW"	-1.0505	-0.1886	-2.348	-0.704	-0.6189
"TCGA-S9-A7IQ"	"TCGA-S9-A7IQ"	-1.1638	-0.4302	-2.066	-1.514	-0.8694
"TCGA-E1-A7YO"	"TCGA-E1-A7YO"	-0.9377	-0.3649	-0.598	-1.414	-0.6284
"TCGA-E1-A7YH"	"TCGA-E1-A7YH"	-0.2039	-0.2933	-1.459	0.142	-0.7044
"TCGA-S9-A7QY"	"TCGA-S9-A7QY"	-0.7744	-0.3221	-2.049	-0.813	-0.4029
"TCGA-E1-A7YS"	"TCGA-E1-A7YS"	-1.3088	-0.1834	-1.567	-1.393	-0.5534
"TCGA-E1-A7YI"	"TCGA-E1-A7YI"	-0.5688	0.078	-1.24	-0.453	-0.5804
"TCGA-DH-A7UT"	"TCGA-DH-A7UT"	-0.0657	-0.2733	-2.723	0.472	-0.6974
