"FID"	"IID"	"Sigs160.Attractors_G.GIMAP4"	"Sigs160.Attractors_G.HLA.DPA1"	"Sigs160.Attractors_G.LILRB4"	"Sigs160.Attractors_G.SIGLEC9"	"Sigs160.Attractors_G.SLAMF6"
"TCGA-BH-A0BC"	"TCGA-BH-A0BC"	9.360797203	13.0373578	7.972035291	7.011272042	7.042822972
"TCGA-36-2549"	"TCGA-36-2549"	NA	NA	NA	NA	NA
"TCGA-36-2547"	"TCGA-36-2547"	NA	NA	NA	NA	NA
"TCGA-23-2643"	"TCGA-23-2643"	NA	NA	NA	NA	NA
"TCGA-36-2529"	"TCGA-36-2529"	NA	NA	NA	NA	NA
"TCGA-36-2530"	"TCGA-36-2530"	NA	NA	NA	NA	NA
"TCGA-04-1644"	"TCGA-04-1644"	NA	NA	NA	NA	NA
"TCGA-36-2537"	"TCGA-36-2537"	NA	NA	NA	NA	NA
"TCGA-42-2588"	"TCGA-42-2588"	NA	NA	NA	NA	NA
"TCGA-29-2436"	"TCGA-29-2436"	NA	NA	NA	NA	NA
"TCGA-42-2589"	"TCGA-42-2589"	NA	NA	NA	NA	NA
"TCGA-04-1353"	"TCGA-04-1353"	NA	NA	NA	NA	NA
"TCGA-13-2057"	"TCGA-13-2057"	NA	NA	NA	NA	NA
"TCGA-36-2540"	"TCGA-36-2540"	NA	NA	NA	NA	NA
"TCGA-13-2066"	"TCGA-13-2066"	NA	NA	NA	NA	NA
"TCGA-36-2552"	"TCGA-36-2552"	NA	NA	NA	NA	NA
"TCGA-42-2582"	"TCGA-42-2582"	NA	NA	NA	NA	NA
"TCGA-59-2372"	"TCGA-59-2372"	NA	NA	NA	NA	NA
"TCGA-29-2432"	"TCGA-29-2432"	NA	NA	NA	NA	NA
"TCGA-29-2434"	"TCGA-29-2434"	NA	NA	NA	NA	NA
"TCGA-36-2538"	"TCGA-36-2538"	NA	NA	NA	NA	NA
"TCGA-13-2071"	"TCGA-13-2071"	NA	NA	NA	NA	NA
"TCGA-13-2059"	"TCGA-13-2059"	NA	NA	NA	NA	NA
"TCGA-23-2647"	"TCGA-23-2647"	NA	NA	NA	NA	NA
"TCGA-04-1369"	"TCGA-04-1369"	NA	NA	NA	NA	NA
"TCGA-36-2543"	"TCGA-36-2543"	NA	NA	NA	NA	NA
"TCGA-29-2431"	"TCGA-29-2431"	NA	NA	NA	NA	NA
"TCGA-36-2534"	"TCGA-36-2534"	NA	NA	NA	NA	NA
"TCGA-23-2645"	"TCGA-23-2645"	NA	NA	NA	NA	NA
"TCGA-36-2533"	"TCGA-36-2533"	NA	NA	NA	NA	NA
"TCGA-36-2544"	"TCGA-36-2544"	NA	NA	NA	NA	NA
"TCGA-04-1516"	"TCGA-04-1516"	NA	NA	NA	NA	NA
"TCGA-13-2061"	"TCGA-13-2061"	NA	NA	NA	NA	NA
"TCGA-23-2649"	"TCGA-23-2649"	NA	NA	NA	NA	NA
"TCGA-36-2532"	"TCGA-36-2532"	NA	NA	NA	NA	NA
"TCGA-36-2545"	"TCGA-36-2545"	NA	NA	NA	NA	NA
"TCGA-13-2065"	"TCGA-13-2065"	NA	NA	NA	NA	NA
"TCGA-29-2429"	"TCGA-29-2429"	NA	NA	NA	NA	NA
"TCGA-42-2587"	"TCGA-42-2587"	NA	NA	NA	NA	NA
"TCGA-42-2591"	"TCGA-42-2591"	NA	NA	NA	NA	NA
"TCGA-23-2641"	"TCGA-23-2641"	NA	NA	NA	NA	NA
"TCGA-36-2548"	"TCGA-36-2548"	NA	NA	NA	NA	NA
"TCGA-HT-7605"	"TCGA-HT-7605"	7.755468719	9.196320408	5.858499821	4.935449334	1.66781572
"TCGA-CV-7438"	"TCGA-CV-7438"	7.345421732	11.34137978	7.148844426	5.459225964	6.156472077
"TCGA-CV-7433"	"TCGA-CV-7433"	8.844060442	13.30528301	9.181337844	7.138974536	7.526030826
"TCGA-HT-7604"	"TCGA-HT-7604"	7.798646882	8.28506334	6.08823145	5.309183895	0.878654476
"TCGA-HT-7606"	"TCGA-HT-7606"	7.445646014	9.501843447	5.536579109	5.055219579	1.170816173
"TCGA-HT-7470"	"TCGA-HT-7470"	8.173109657	9.497769112	5.837904496	3.691965417	1.290378963
"TCGA-HT-7608"	"TCGA-HT-7608"	8.252095534	10.58810088	6.646856388	4.608241707	1.003192983
"TCGA-CR-7383"	"TCGA-CR-7383"	8.744758778	12.51648663	8.193656718	6.618374608	7.19403554
"TCGA-F7-7848"	"TCGA-F7-7848"	8.240541946	11.3539059	7.259358715	5.917764344	7.454494507
"TCGA-DU-7301"	"TCGA-DU-7301"	7.929269385	11.94587778	7.673192131	7.072235435	3.85009543
"TCGA-DU-7304"	"TCGA-DU-7304"	8.796147345	11.29935621	7.576240617	6.544614986	1.924209126
"TCGA-HT-7601"	"TCGA-HT-7601"	9.448660538	12.93166127	9.009959787	7.195776132	3.979992737
"TCGA-HT-7609"	"TCGA-HT-7609"	7.476680349	11.13265473	6.879877079	5.518983837	1.156073435
"TCGA-CV-7435"	"TCGA-CV-7435"	7.880464547	11.6871119	7.94045633	6.572184588	6.976806422
"TCGA-CR-7404"	"TCGA-CR-7404"	9.017068974	11.92350776	8.267019045	6.432810874	8.195442794
"TCGA-CV-7440"	"TCGA-CV-7440"	6.187802546	10.4188153	6.769974289	4.552985409	5.334974837
"TCGA-CV-7428"	"TCGA-CV-7428"	7.566772242	12.41004291	7.615582066	5.774096064	6.352106705
"TCGA-CR-7368"	"TCGA-CR-7368"	7.49074413	12.1020555	7.350861181	5.464990712	6.843613414
"TCGA-CV-7430"	"TCGA-CV-7430"	5.357071022	8.640328463	4.619368289	3.250332108	3.72247176
"TCGA-CR-7370"	"TCGA-CR-7370"	7.577494271	10.83703052	6.998413548	5.254758859	5.975406916
"TCGA-CR-7376"	"TCGA-CR-7376"	9.6986756	13.79299652	9.98495155	7.843768285	8.508751834
"TCGA-HD-7832"	"TCGA-HD-7832"	6.730611264	10.92208043	7.049290629	5.821205611	5.482734757
"TCGA-HT-7602"	"TCGA-HT-7602"	8.712390713	10.03463517	7.079330286	5.404077804	1.64458727
"TCGA-HT-7603"	"TCGA-HT-7603"	7.373423517	7.926471758	4.841098625	3.057663237	0.914312577
"TCGA-DU-7302"	"TCGA-DU-7302"	7.251214904	8.643667766	5.213762156	4.336358274	1.208343892
"TCGA-DU-7309"	"TCGA-DU-7309"	8.259017292	9.975183397	5.947598426	4.869075084	1.726219185
"TCGA-HT-7480"	"TCGA-HT-7480"	7.521739119	9.291122956	5.535826528	4.087347014	0.995255328
"TCGA-CR-7382"	"TCGA-CR-7382"	9.562507095	12.69269937	9.572874453	7.733623968	7.625565276
"TCGA-CV-7434"	"TCGA-CV-7434"	6.135094205	10.33867662	7.274724456	5.401964268	5.578769562
"TCGA-CV-7432"	"TCGA-CV-7432"	6.172093234	9.586011878	5.786995915	3.836981251	3.737374888
"TCGA-CV-7437"	"TCGA-CV-7437"	6.004616508	10.64964979	5.791369776	4.841102597	4.593635452
"TCGA-CR-7369"	"TCGA-CR-7369"	7.309058763	10.76189127	6.39149369	5.293706088	6.771860353
"TCGA-DU-7306"	"TCGA-DU-7306"	8.303846564	10.603323	6.636038546	5.686337723	2.273721754
"TCGA-HT-7607"	"TCGA-HT-7607"	7.978015937	10.62186141	6.313495415	4.564773239	2.141188053
"TCGA-CV-7429"	"TCGA-CV-7429"	7.879289546	10.97229453	7.337132923	6.059938241	5.527693863
"TCGA-VQ-A94T"	"TCGA-VQ-A94T"	6.12821852	7.617046023	5.222154933	3.667813955	4.105806563
"TCGA-VQ-A925"	"TCGA-VQ-A925"	7.575463453	10.37268717	5.212628357	3.860141572	6.306075374
"TCGA-VQ-A91W"	"TCGA-VQ-A91W"	8.184246514	12.73244214	7.883124842	6.4637757	6.818474925
"TCGA-VQ-A91E"	"TCGA-VQ-A91E"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PT"	"TCGA-VQ-A8PT"	NA	NA	NA	NA	NA
"TCGA-VQ-A91Y"	"TCGA-VQ-A91Y"	9.140417421	12.84203905	7.918001402	6.443057483	7.857734368
"TCGA-VQ-A928"	"TCGA-VQ-A928"	7.44093424	12.53659944	6.704047148	5.291940238	5.386270705
"TCGA-3M-AB47"	"TCGA-3M-AB47"	9.638084887	11.10911	6.211096038	5.230521865	7.58490348
"TCGA-VQ-AA64"	"TCGA-VQ-AA64"	7.717308799	10.17345943	5.878859932	4.5712141	5.464603163
"TCGA-VQ-AA6G"	"TCGA-VQ-AA6G"	6.893297194	10.4843563	5.506202864	3.870385434	4.838059284
"TCGA-VQ-A8E0"	"TCGA-VQ-A8E0"	7.724354612	11.86396522	7.358283973	5.189311256	5.458054409
"TCGA-VQ-A8PH"	"TCGA-VQ-A8PH"	7.785703377	10.25287517	6.122662018	3.25648248	6.870922345
"TCGA-VQ-A8PS"	"TCGA-VQ-A8PS"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PX"	"TCGA-VQ-A8PX"	7.452209491	12.65488792	5.956330507	4.225493501	6.876577291
"TCGA-3M-AB46"	"TCGA-3M-AB46"	7.34244549	11.11662598	5.630312698	3.588905702	4.900969018
"TCGA-IN-AB1V"	"TCGA-IN-AB1V"	7.42420096	10.19493718	4.70844714	3.112860709	5.838837147
"TCGA-VQ-A91X"	"TCGA-VQ-A91X"	5.267028476	8.224738541	3.684206178	2.250526366	4.321100781
"TCGA-VQ-A91K"	"TCGA-VQ-A91K"	7.798054772	11.61377902	7.998113826	6.360239908	6.34594955
"TCGA-VQ-A8PU"	"TCGA-VQ-A8PU"	6.750256727	9.963260624	5.192144529	4.095577031	3.913013467
"TCGA-VQ-A8PK"	"TCGA-VQ-A8PK"	7.054427813	11.67188826	6.403486354	4.558407016	5.684258133
"TCGA-VQ-AA6F"	"TCGA-VQ-AA6F"	8.468073144	12.95304682	6.787676487	4.624148334	8.130050472
"TCGA-VQ-A94U"	"TCGA-VQ-A94U"	9.466111559	11.42175551	6.108056651	4.100895795	4.687985893
"TCGA-VQ-A927"	"TCGA-VQ-A927"	8.761955977	10.99926536	6.5935804	4.50103686	6.973021096
"TCGA-VQ-AA6I"	"TCGA-VQ-AA6I"	7.566483941	11.68894632	6.757165187	5.354044174	6.902742489
"TCGA-VQ-A8E7"	"TCGA-VQ-A8E7"	7.624035912	10.66791353	5.658045351	3.74926387	4.670595409
"TCGA-VQ-A8PD"	"TCGA-VQ-A8PD"	9.678669902	12.17413535	7.898107483	6.241469411	8.789433859
"TCGA-VQ-A8PY"	"TCGA-VQ-A8PY"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PO"	"TCGA-VQ-A8PO"	8.094338444	12.34735039	7.453873662	5.558732447	7.62236337
"TCGA-VQ-A91Z"	"TCGA-VQ-A91Z"	5.181313298	9.29495252	4.011735365	2.10545767	2.644428471
"TCGA-VQ-A91Q"	"TCGA-VQ-A91Q"	7.294302936	11.43467941	5.920032335	4.03744126	5.452221847
"TCGA-VQ-AA68"	"TCGA-VQ-AA68"	6.407531327	12.36674851	6.010771417	4.229065921	6.710172593
"TCGA-VQ-AA6K"	"TCGA-VQ-AA6K"	7.778029606	11.40148529	6.393408689	4.855550248	6.955862518
"TCGA-VQ-AA69"	"TCGA-VQ-AA69"	7.026307899	11.02910169	8.053063284	5.595442463	5.236312981
"TCGA-VQ-A94O"	"TCGA-VQ-A94O"	7.569718851	10.07948374	6.124230651	4.587114083	6.251896027
"TCGA-VQ-A91S"	"TCGA-VQ-A91S"	8.016768299	10.40287736	6.956140064	5.341039643	6.728444037
"TCGA-VQ-A8PZ"	"TCGA-VQ-A8PZ"	NA	NA	NA	NA	NA
"TCGA-4Z-AA87"	"TCGA-4Z-AA87"	6.886888172	10.66488285	7.293745753	5.943295217	6.546428786
"TCGA-XF-A9SI"	"TCGA-XF-A9SI"	10.1498165	13.23650923	9.076858765	7.5724378	9.275304962
"TCGA-XF-A9T0"	"TCGA-XF-A9T0"	7.270000691	11.3796442	7.219812184	5.42312165	6.073415748
"TCGA-ZF-AA52"	"TCGA-ZF-AA52"	7.022415775	12.25518307	7.26436697	6.799105316	5.504900146
"TCGA-4Z-AA7N"	"TCGA-4Z-AA7N"	9.037187676	13.46029732	8.083428107	6.271068189	9.719689885
"TCGA-4Z-AA80"	"TCGA-4Z-AA80"	5.681241384	9.265726066	3.64242829	3.628440679	4.49864985
"TCGA-4Z-AA89"	"TCGA-4Z-AA89"	5.727514099	9.506731843	4.228537739	2.613696281	3.732488555
"TCGA-DK-AA6U"	"TCGA-DK-AA6U"	5.750235838	9.093383377	4.035466801	2.883369007	3.504314164
"TCGA-G2-AA3B"	"TCGA-G2-AA3B"	6.125250556	11.79251234	4.414034609	3.161396557	4.872131571
"TCGA-4W-AA9R"	"TCGA-4W-AA9R"	NA	NA	NA	NA	NA
"TCGA-26-A7UX"	"TCGA-26-A7UX"	NA	NA	NA	NA	NA
"TCGA-4W-AA9T"	"TCGA-4W-AA9T"	NA	NA	NA	NA	NA
"TCGA-4W-AA9S"	"TCGA-4W-AA9S"	NA	NA	NA	NA	NA
"TCGA-06-A7TK"	"TCGA-06-A7TK"	NA	NA	NA	NA	NA
"TCGA-06-A7TL"	"TCGA-06-A7TL"	NA	NA	NA	NA	NA
"TCGA-QK-AA3J"	"TCGA-QK-AA3J"	7.02453754	9.76166503	5.727423132	3.567204002	5.531977884
"TCGA-QK-A8ZB"	"TCGA-QK-A8ZB"	6.540621804	10.6160031	6.305784867	5.016827819	6.82351075
"TCGA-4P-AA8J"	"TCGA-4P-AA8J"	7.719649503	11.87087335	7.78473157	6.01523673	6.682084752
"TCGA-QK-A8Z8"	"TCGA-QK-A8Z8"	6.987581413	12.83839192	5.126819191	4.277844485	4.934208963
"TCGA-T3-A92N"	"TCGA-T3-A92N"	7.314587786	11.15233464	7.00253024	5.071317937	5.618772332
"TCGA-QK-A8Z9"	"TCGA-QK-A8Z9"	7.349584192	12.35924713	7.39635741	6.188434491	6.427721906
"TCGA-QK-A8ZA"	"TCGA-QK-A8ZA"	5.951970675	8.62022427	5.174836072	3.465268852	5.419256611
"TCGA-QK-A8Z7"	"TCGA-QK-A8Z7"	6.600365139	9.731217116	5.91653771	3.952916142	5.377734039
"TCGA-QK-AA3K"	"TCGA-QK-AA3K"	8.082041386	12.10566185	7.622850841	6.033772898	6.816403411
"TCGA-BA-A8YP"	"TCGA-BA-A8YP"	7.226877595	10.63359159	7.051263181	5.602357216	5.312312021
"TCGA-B8-A8YJ"	"TCGA-B8-A8YJ"	10.46606941	13.0864417	8.976351216	7.941404854	7.924985193
"TCGA-WX-AA46"	"TCGA-WX-AA46"	8.95775709	10.9853841	6.449766125	6.295327447	4.634948586
"TCGA-2Y-A9H9"	"TCGA-2Y-A9H9"	8.227666289	11.12718861	6.191515514	4.915187755	4.717113995
"TCGA-5C-AAPD"	"TCGA-5C-AAPD"	8.800783124	13.14879186	8.588942761	6.938172581	7.979591076
"TCGA-WX-AA47"	"TCGA-WX-AA47"	7.275206059	7.959910992	4.148214425	1.58013175	1.997606898
"TCGA-DD-AADP"	"TCGA-DD-AADP"	8.186812151	10.06236521	6.090971952	4.733914453	5.469003901
"TCGA-2Y-A9H7"	"TCGA-2Y-A9H7"	8.381266885	11.36898352	5.58276018	4.964140495	5.722067711
"TCGA-DD-AADW"	"TCGA-DD-AADW"	8.44842928	9.723246905	5.515069491	4.573812536	4.516071851
"TCGA-WJ-A86L"	"TCGA-WJ-A86L"	6.482524269	9.251917557	4.474293884	3.039594661	3.77564731
"TCGA-DD-AADV"	"TCGA-DD-AADV"	8.134098526	11.23456947	6.270886454	5.754439497	5.033933894
"TCGA-2Y-A9H8"	"TCGA-2Y-A9H8"	8.04723879	11.40071002	7.200175862	5.69036824	6.828874972
"TCGA-XR-A8TD"	"TCGA-XR-A8TD"	8.863158241	14.03497487	8.937591124	7.378901895	7.710086551
"TCGA-3K-AAZ8"	"TCGA-3K-AAZ8"	7.091465061	10.90138953	5.201597651	3.717756945	5.678611677
"TCGA-WX-AA44"	"TCGA-WX-AA44"	7.427786898	10.32762767	6.354836853	4.59229563	5.209051312
"TCGA-2Y-A9GZ"	"TCGA-2Y-A9GZ"	8.141662028	9.445839845	5.665877697	4.259928429	3.774583396
"TCGA-DD-AAEG"	"TCGA-DD-AAEG"	8.219051472	11.66987995	3.904232967	3.031462282	3.564132843
"TCGA-2Y-A9HA"	"TCGA-2Y-A9HA"	7.565390947	10.29553823	5.61281052	4.630635372	4.054336306
"TCGA-KK-A8I7"	"TCGA-KK-A8I7"	NA	NA	NA	NA	NA
"TCGA-XQ-A8TB"	"TCGA-XQ-A8TB"	6.878451692	10.77114723	5.856159033	4.077812086	4.57760639
"TCGA-KK-A8I9"	"TCGA-KK-A8I9"	8.555725154	11.21440497	7.040019596	5.509962117	6.028182827
"TCGA-EJ-A8FO"	"TCGA-EJ-A8FO"	NA	NA	NA	NA	NA
"TCGA-V1-A8MG"	"TCGA-V1-A8MG"	8.174805963	11.08130907	5.633042141	4.283737779	5.826824181
"TCGA-3X-AAV9"	"TCGA-3X-AAV9"	9.598288634	12.61917085	8.038757342	6.474064491	8.639609023
"TCGA-4G-AAZO"	"TCGA-4G-AAZO"	6.711486084	11.61954705	6.831827355	5.256624695	5.510394389
"TCGA-ZH-A8Y1"	"TCGA-ZH-A8Y1"	7.016050146	10.77006292	6.80562779	5.56824529	3.928279096
"TCGA-W5-AA36"	"TCGA-W5-AA36"	7.583516882	11.56873202	6.237190645	5.239817534	4.086389858
"TCGA-W5-AA2W"	"TCGA-W5-AA2W"	7.523671131	11.02710229	6.558726098	5.326735284	5.556727192
"TCGA-3X-AAVA"	"TCGA-3X-AAVA"	8.02964037	11.06434863	6.325535935	5.187298062	6.076438068
"TCGA-W5-AA2I"	"TCGA-W5-AA2I"	5.431689124	8.862862417	4.240344301	2.580740774	3.85257205
"TCGA-W5-AA2X"	"TCGA-W5-AA2X"	5.519693311	7.955923576	4.843290835	3.790760758	2.743265524
"TCGA-W5-AA38"	"TCGA-W5-AA38"	6.450779066	10.61940313	6.265125994	5.542928933	4.080943148
"TCGA-ZH-A8Y2"	"TCGA-ZH-A8Y2"	7.680402459	11.58922884	6.809527752	5.580951363	4.428707394
"TCGA-XK-AAJT"	"TCGA-XK-AAJT"	8.252522179	11.11687418	6.120667349	4.627575774	5.515742012
"TCGA-YL-A9WY"	"TCGA-YL-A9WY"	8.423221493	12.7027577	7.947224771	6.441207253	7.351327312
"TCGA-V1-A9Z9"	"TCGA-V1-A9Z9"	7.818763854	11.04157953	6.053453459	4.722637076	4.429128075
"TCGA-ZG-A9L9"	"TCGA-ZG-A9L9"	NA	NA	NA	NA	NA
"TCGA-EJ-AB27"	"TCGA-EJ-AB27"	7.815023086	11.06566505	5.237573058	3.952832924	6.694639486
"TCGA-XK-AAIR"	"TCGA-XK-AAIR"	7.687602538	11.06610955	6.060190788	4.636020611	5.785242421
"TCGA-ZG-A9KY"	"TCGA-ZG-A9KY"	8.891072141	11.34791936	6.676218598	5.391116212	7.436912235
"TCGA-ZG-A9L6"	"TCGA-ZG-A9L6"	8.716560519	11.46769524	6.293100922	5.307356621	5.337737834
"TCGA-V1-A9ZG"	"TCGA-V1-A9ZG"	8.117975695	10.65948936	5.84633438	4.926879317	4.468041901
"TCGA-V1-A9OQ"	"TCGA-V1-A9OQ"	8.578950855	10.83361727	5.349267884	3.726437254	5.669879551
"TCGA-V1-A9O5"	"TCGA-V1-A9O5"	8.397970048	11.75277721	7.010565756	5.879036768	6.959690259
"TCGA-Y6-A9XI"	"TCGA-Y6-A9XI"	7.61334025	9.797885157	5.503801652	4.343097291	4.284608364
"TCGA-HC-A9TE"	"TCGA-HC-A9TE"	9.178958508	12.1432344	6.815674905	5.5077164	7.577033079
"TCGA-ZG-A9L1"	"TCGA-ZG-A9L1"	6.776454214	9.388841091	4.089857303	3.006903924	1.81434708
"TCGA-4L-AA1F"	"TCGA-4L-AA1F"	9.243540891	12.92508955	8.36252254	7.076532389	7.515440426
"TCGA-J4-AATV"	"TCGA-J4-AATV"	7.509258404	11.89261005	6.189640482	5.256010104	5.36534384
"TCGA-TP-A8TV"	"TCGA-TP-A8TV"	6.193259353	9.457561092	4.703724996	3.679943524	3.208290436
"TCGA-V1-A9O9"	"TCGA-V1-A9O9"	8.653988467	12.4763874	6.778614595	5.551747907	8.214546148
"TCGA-V1-A9OL"	"TCGA-V1-A9OL"	7.860180085	10.86693408	6.378754097	5.043218413	5.687355727
"TCGA-V1-A9OX"	"TCGA-V1-A9OX"	7.93687952	10.90454755	5.956138634	4.326562632	6.010335133
"TCGA-2A-AAYU"	"TCGA-2A-AAYU"	6.259973695	10.23075146	4.89118618	3.402337377	3.1645842
"TCGA-V1-A9ZK"	"TCGA-V1-A9ZK"	7.684277136	10.83245662	5.55696385	4.404995178	4.530864519
"TCGA-G9-A9S7"	"TCGA-G9-A9S7"	6.584722764	10.98512393	4.798527354	3.404549369	4.879463156
"TCGA-HC-A9TH"	"TCGA-HC-A9TH"	7.441357741	11.35063245	6.561753983	5.166738639	5.602275564
"TCGA-EJ-AB20"	"TCGA-EJ-AB20"	NA	NA	NA	NA	NA
"TCGA-XK-AAIW"	"TCGA-XK-AAIW"	7.781282941	10.80360938	6.104985209	4.953380378	6.519225306
"TCGA-V1-A9ZI"	"TCGA-V1-A9ZI"	8.35953666	11.89260019	7.138959485	5.354960887	5.416846956
"TCGA-AC-A23G"	"TCGA-AC-A23G"	8.808065775	12.99468959	8.004748424	6.696012306	5.929216518
"TCGA-E2-A3DX"	"TCGA-E2-A3DX"	9.352106687	12.80353512	8.265805617	6.888061697	8.84263941
"TCGA-BD-A2L6"	"TCGA-BD-A2L6"	8.482439428	10.09219158	5.832240017	4.149622336	5.779406983
"TCGA-DD-A1EK"	"TCGA-DD-A1EK"	7.541017631	11.225605	7.338346746	6.115688593	3.987871888
"TCGA-BC-A3KF"	"TCGA-BC-A3KF"	8.427614535	9.909252352	5.374969659	4.18138623	4.310195944
"TCGA-A7-A3J0"	"TCGA-A7-A3J0"	7.94114706	12.24075747	7.084691139	5.719960467	6.09798478
"TCGA-C8-A3M8"	"TCGA-C8-A3M8"	8.205224016	10.20394239	6.492664978	5.225131301	4.254156235
"TCGA-A2-A3KD"	"TCGA-A2-A3KD"	8.296583236	11.02947996	6.695866637	6.012252864	5.672707668
"TCGA-DD-A3A2"	"TCGA-DD-A3A2"	8.198686849	9.689536679	5.257820432	5.211018777	4.717723689
"TCGA-G3-A3CJ"	"TCGA-G3-A3CJ"	7.754743635	10.18527266	5.688523144	4.26265329	4.025636309
"TCGA-DD-A3A1"	"TCGA-DD-A3A1"	7.030039834	11.26494036	6.725830123	5.404651011	4.927893078
"TCGA-BC-A3KG"	"TCGA-BC-A3KG"	7.547852587	8.89323595	5.663957021	3.313109323	3.796326266
"TCGA-DD-A3A0"	"TCGA-DD-A3A0"	NA	NA	NA	NA	NA
"TCGA-EP-A2KC"	"TCGA-EP-A2KC"	7.912922244	10.32877876	6.58259299	4.620875218	4.776235331
"TCGA-CC-A3MB"	"TCGA-CC-A3MB"	7.409086361	9.738197597	5.971977449	5.07674936	4.612654854
"TCGA-EP-A3JL"	"TCGA-EP-A3JL"	9.336179801	12.76865553	7.959716176	6.372044635	6.858978922
"TCGA-CC-A3M9"	"TCGA-CC-A3M9"	11.00519587	13.95387103	10.41710732	8.935857291	8.398904184
"TCGA-DD-A39V"	"TCGA-DD-A39V"	8.752912835	12.47407026	8.327058071	5.628474544	6.700843624
"TCGA-CC-A3MA"	"TCGA-CC-A3MA"	8.114994243	11.07473628	5.857994928	4.882698926	4.275027294
"TCGA-A2-A3KC"	"TCGA-A2-A3KC"	9.097037315	12.21594026	7.474639525	6.122875175	6.527725464
"TCGA-E9-A3HO"	"TCGA-E9-A3HO"	8.716257865	12.05703199	6.611536557	4.936565522	6.709869377
"TCGA-A7-A3J1"	"TCGA-A7-A3J1"	9.669054576	13.23554791	7.900206127	7.18244532	7.94807439
"TCGA-A7-A3IZ"	"TCGA-A7-A3IZ"	7.430166366	11.31697967	6.773840182	5.961370699	4.197951774
"TCGA-IR-A3LL"	"TCGA-IR-A3LL"	8.968343479	13.23917757	9.121352327	6.478432507	8.190544584
"TCGA-IR-A3LK"	"TCGA-IR-A3LK"	6.653422901	11.80425209	7.273326635	5.614422019	5.895950018
"TCGA-G3-A3CI"	"TCGA-G3-A3CI"	8.640671294	11.34130179	7.526896477	5.616702689	6.1343633
"TCGA-DD-A1EG"	"TCGA-DD-A1EG"	9.017100928	12.44835755	8.110727698	6.409872658	7.224324548
"TCGA-DD-A39Z"	"TCGA-DD-A39Z"	7.695494489	8.601618543	3.852528375	2.393882891	4.160140207
"TCGA-DD-A39X"	"TCGA-DD-A39X"	8.393589169	12.46681055	6.235723371	5.3189919	5.466131192
"TCGA-DD-A39W"	"TCGA-DD-A39W"	7.890708895	10.67858579	5.949468966	5.00235446	4.982774108
"TCGA-AC-A3HN"	"TCGA-AC-A3HN"	9.110396883	12.7085261	8.047188536	7.007540084	7.137849931
"TCGA-IR-A3LI"	"TCGA-IR-A3LI"	3.775116997	12.71925751	1.881380143	1.592065192	1.718130707
"TCGA-FV-A2QR"	"TCGA-FV-A2QR"	8.177249521	9.878853443	6.279396449	4.99508729	4.007447273
"TCGA-DD-A39Y"	"TCGA-DD-A39Y"	6.372589003	9.850185622	5.77758145	4.875321004	3.774454932
"TCGA-G3-A3CK"	"TCGA-G3-A3CK"	8.473698004	10.80051539	6.699873652	5.607185661	5.781081171
"TCGA-CC-5259"	"TCGA-CC-5259"	7.486571985	10.24461838	5.331000402	3.410094065	5.191966084
"TCGA-CV-6948"	"TCGA-CV-6948"	7.416294412	11.59245251	7.457609345	5.950433378	6.597483443
"TCGA-CV-6936"	"TCGA-CV-6936"	6.878229429	12.50591324	6.740377758	4.888320213	6.317408822
"TCGA-CV-6938"	"TCGA-CV-6938"	8.7487941	13.21868469	8.906616796	6.787501868	7.332495959
"TCGA-CV-6939"	"TCGA-CV-6939"	8.051157179	12.61063599	7.612545024	5.903257143	7.092897257
"TCGA-CV-6953"	"TCGA-CV-6953"	6.777996429	11.30734866	7.389254103	4.86691892	7.297008067
"TCGA-CV-6934"	"TCGA-CV-6934"	8.937307788	12.59243106	8.676012023	6.768958428	7.591429924
"TCGA-CV-6961"	"TCGA-CV-6961"	6.169903526	13.02678627	7.221230436	5.858277098	4.647800584
"TCGA-CQ-6220"	"TCGA-CQ-6220"	6.475226131	13.27364703	6.377639515	4.711891078	5.364421407
"TCGA-CQ-6218"	"TCGA-CQ-6218"	7.451065298	11.14617834	6.952457509	5.710600569	6.589152588
"TCGA-CV-6935"	"TCGA-CV-6935"	6.394082967	10.94539582	6.421118579	5.005459698	5.187639297
"TCGA-CV-6962"	"TCGA-CV-6962"	5.808648442	8.702700689	5.746173342	3.859624321	3.642389351
"TCGA-CQ-6225"	"TCGA-CQ-6225"	4.8602545	8.593574796	4.88581721	4.534122966	2.817371421
"TCGA-D6-6824"	"TCGA-D6-6824"	9.328700634	12.86673019	8.602293908	6.927055049	7.59302071
"TCGA-CV-6952"	"TCGA-CV-6952"	7.352772734	11.25612351	6.923923362	5.201663307	6.4758016
"TCGA-CV-6940"	"TCGA-CV-6940"	6.565565363	10.20464934	6.166657685	4.810758645	5.00690401
"TCGA-CV-6954"	"TCGA-CV-6954"	7.179098097	13.80692834	7.264069346	5.476279883	5.651833462
"TCGA-D6-6827"	"TCGA-D6-6827"	7.271495335	11.11539368	5.831687062	4.846860863	5.209412353
"TCGA-BA-6868"	"TCGA-BA-6868"	5.537345457	8.274028362	4.865027603	3.796461294	3.9788526
"TCGA-CV-6943"	"TCGA-CV-6943"	9.819864641	13.49372901	8.931370981	7.143789804	8.650696908
