"FID"	"IID"	"Sigs160.Bindea_Th2.cells"	"Sigs160.Bindea_Treg.cells"	"Sigs160.ICR_ICR.SCORE"	"Sigs160.Senbabaoglu_Angiogenesis"	"Sigs160.Senbabaoglu_APM1"
"TCGA-BF-AAP6"	"TCGA-BF-AAP6"	0.094430668	-0.108112795	4.530159457	0.056036124	0.387775809
"TCGA-XV-AAZY"	"TCGA-XV-AAZY"	0.048463829	0.039313744	6.85684673	0.147208509	0.483714253
"TCGA-VD-A8KG"	"TCGA-VD-A8KG"	-0.04114027	-0.170848532	4.434698247	0.111590132	0.45408947
"TCGA-VD-A8KN"	"TCGA-VD-A8KN"	0.019620477	-0.097697587	6.54563102	0.159820463	0.488782236
"TCGA-V4-A9F2"	"TCGA-V4-A9F2"	-0.047799953	-0.199795965	4.406419563	0.149349188	0.448750041
"TCGA-VD-AA8S"	"TCGA-VD-AA8S"	-0.036789214	-0.099262313	3.186565486	0.159165263	0.412490123
"TCGA-V4-A9E8"	"TCGA-V4-A9E8"	-0.015122564	-0.039558232	6.017149769	0.159447297	0.480436868
"TCGA-VD-A8K8"	"TCGA-VD-A8K8"	0.021389215	-0.099604597	7.096728494	0.03539016	0.491848064
"TCGA-VD-A8KO"	"TCGA-VD-A8KO"	0.000193942	-0.21050456	1.890397858	0.060525444	0.414856696
"TCGA-VD-A8KH"	"TCGA-VD-A8KH"	-0.011429911	-0.205028018	2.632582964	0.082897828	0.413963766
"TCGA-VD-A8K9"	"TCGA-VD-A8K9"	-0.009218354	-0.211189127	2.823068874	0.063454157	0.46339538
"TCGA-VD-AA8R"	"TCGA-VD-AA8R"	-0.043449037	-0.168843727	2.174184486	0.08476015	0.423600658
"TCGA-V4-A9F3"	"TCGA-V4-A9F3"	0.041542723	-0.108308386	7.602185987	0.128395041	0.495304102
"TCGA-V4-A9EW"	"TCGA-V4-A9EW"	-0.017710624	-0.139896294	2.883997687	0.088260752	0.419888199
"TCGA-VD-A8KB"	"TCGA-VD-A8KB"	-0.026778827	-0.214122989	1.965602824	0.085387318	0.379314808
"TCGA-V4-A9EM"	"TCGA-V4-A9EM"	-0.003845221	-0.146497482	3.204593885	0.089663714	0.433401199
"TCGA-VD-A8KJ"	"TCGA-VD-A8KJ"	-0.004841048	-0.182877364	2.357613609	0.091202364	0.436542808
"TCGA-V4-A9EE"	"TCGA-V4-A9EE"	0.035814637	-0.131974868	5.728658463	0.09307898	0.472955933
"TCGA-OR-A5KT"	"TCGA-OR-A5KT"	0.039413803	-0.244146171	4.965472477	0.280764779	0.445572213
"TCGA-OR-A5L3"	"TCGA-OR-A5L3"	0.003698804	-0.188011622	3.155041002	0.11305911	0.429030561
"TCGA-OR-A5LB"	"TCGA-OR-A5LB"	0.014048522	-0.176814051	2.773484584	0.182840961	0.412632024
"TCGA-OR-A5LK"	"TCGA-OR-A5LK"	-0.02371783	-0.157401667	6.482035253	0.227279091	0.441917846
"TCGA-OR-A5LS"	"TCGA-OR-A5LS"	0.032230241	-0.223364652	2.991744626	0.133257929	0.420794656
"TCGA-PK-A5H9"	"TCGA-PK-A5H9"	0.022784465	-0.21006448	4.501641723	0.248588045	0.454290837
"TCGA-OR-A5KU"	"TCGA-OR-A5KU"	0.005758696	-0.224195913	3.119576581	0.123347848	0.427640299
"TCGA-OR-A5L4"	"TCGA-OR-A5L4"	0.033618313	-0.235100098	3.653502267	0.257450486	0.430655172
"TCGA-OR-A5LC"	"TCGA-OR-A5LC"	0.101094305	-0.208793141	3.429069891	0.193071959	0.430121339
"TCGA-OR-A5LL"	"TCGA-OR-A5LL"	-0.013707055	-0.188109417	2.692509012	0.088123313	0.437829012
"TCGA-OR-A5LT"	"TCGA-OR-A5LT"	0.009078647	-0.188158315	3.854396322	0.10189513	0.426461131
"TCGA-PK-A5HA"	"TCGA-PK-A5HA"	-0.023472749	-0.161557971	5.48085178	0.228499704	0.444367362
"TCGA-OR-A5KV"	"TCGA-OR-A5KV"	-0.003344085	0.039949414	3.334010501	0.123082784	0.384154844
"TCGA-OR-A5L5"	"TCGA-OR-A5L5"	0.019447018	-0.250013894	5.64919391	0.249457466	0.439913346
"TCGA-OR-A5LD"	"TCGA-OR-A5LD"	0.048206373	-0.111877917	3.581726996	0.171585395	0.327972438
"TCGA-OR-A5LM"	"TCGA-OR-A5LM"	-0.009508317	-0.26429202	3.325402782	0.164746527	0.457687158
"TCGA-OU-A5PI"	"TCGA-OU-A5PI"	0.020695136	-0.220626382	3.132033745	0.147088717	0.429219989
"TCGA-PK-A5HB"	"TCGA-PK-A5HB"	0.073755025	-0.235197894	3.047972707	0.209819053	0.424230121
"TCGA-OR-A5KW"	"TCGA-OR-A5KW"	0.034131477	-0.203169906	3.294634234	0.140844045	0.415412746
"TCGA-OR-A5L6"	"TCGA-OR-A5L6"	0.025124716	-0.229672455	4.681694895	0.217846869	0.446265953
"TCGA-OR-A5LE"	"TCGA-OR-A5LE"	0.059996883	-0.155592453	2.156128554	0.148633132	0.402811934
"TCGA-OR-A5LN"	"TCGA-OR-A5LN"	0.005033485	-0.136473456	6.269359107	0.197642442	0.436172036
"TCGA-P6-A5OF"	"TCGA-P6-A5OF"	0.007540588	-0.207081721	3.494214657	0.165631845	0.401840863
"TCGA-PK-A5H8"	"TCGA-PK-A5H8"	0.050287971	-0.176422869	2.832133431	0.152046023	0.416337623
"TCGA-OR-A5KX"	"TCGA-OR-A5KX"	0.007919631	-0.215003147	3.35285346	0.164992442	0.451544342
"TCGA-OR-A5L8"	"TCGA-OR-A5L8"	0.043679927	-0.226151821	2.71191322	0.143988361	0.292721448
"TCGA-OR-A5LG"	"TCGA-OR-A5LG"	0.048392931	-0.258717683	4.123539617	0.162323163	0.413879619
"TCGA-OR-A5LR"	"TCGA-OR-A5LR"	0.026867886	-0.20224085	4.003646154	0.20319336	0.43611878
"TCGA-OR-A5K9"	"TCGA-OR-A5K9"	0.08733639	-0.174809245	2.048525676	0.138011326	0.401584303
"TCGA-OR-A5KY"	"TCGA-OR-A5KY"	0.088669331	-0.218621576	3.81479002	0.189572433	0.356731303
"TCGA-OR-A5L9"	"TCGA-OR-A5L9"	0.023869459	-0.091291989	5.678153173	0.230727789	0.429407068
"TCGA-OR-A5LP"	"TCGA-OR-A5LP"	-0.007656937	-0.200089352	5.114711718	0.251270244	0.439620497
"TCGA-PA-A5YG"	"TCGA-PA-A5YG"	-0.021633155	-0.20859755	5.468596999	0.258628024	0.433892986
"TCGA-OR-A5LJ"	"TCGA-OR-A5LJ"	0.037767153	-0.154027727	5.649895431	0.13563182	0.430055283
"TCGA-OR-A5KO"	"TCGA-OR-A5KO"	0.063247926	-0.181606024	2.622725725	0.134980119	0.435730976
"TCGA-OR-A5KZ"	"TCGA-OR-A5KZ"	0.088197081	-0.236322541	4.209316621	0.24525524	0.443142099
"TCGA-OR-A5LA"	"TCGA-OR-A5LA"	0.017960668	-0.18825611	5.381196223	0.264044424	0.431849504
"TCGA-DB-A64P"	"TCGA-DB-A64P"	0.029704581	-0.211286923	3.099614879	0.183690515	0.45332755
"TCGA-DB-A64X"	"TCGA-DB-A64X"	-0.009528896	-0.275734079	2.731891175	0.152830287	0.441532046
"TCGA-HT-A617"	"TCGA-HT-A617"	-0.011720085	-0.255245947	4.899417204	0.122616044	0.430803562
"TCGA-QH-A65Z"	"TCGA-QH-A65Z"	-0.001761729	-0.188011622	2.517362105	0.1246398	0.434370933
"TCGA-FG-A60K"	"TCGA-FG-A60K"	-0.004846247	-0.258815478	2.749374016	0.096663445	0.411984785
"TCGA-DH-A66F"	"TCGA-DH-A66F"	-0.01834792	-0.245466409	2.736710778	0.126467388	0.442542542
"TCGA-DB-A64R"	"TCGA-DB-A64R"	0.038243425	-0.178623265	2.248363558	0.098082429	0.410477818
"TCGA-HT-A61B"	"TCGA-HT-A61B"	0.05485214	-0.235540177	4.130893764	0.151033492	0.459478266
"TCGA-HT-A614"	"TCGA-HT-A614"	-0.000359503	-0.246444363	2.647267272	0.119086202	0.404559539
"TCGA-DB-A64U"	"TCGA-DB-A64U"	-0.015559062	-0.24248365	2.305593938	0.139600059	0.416793576
"TCGA-QH-A65S"	"TCGA-QH-A65S"	-0.007327237	-0.255148152	2.677689469	0.129940963	0.416931616
"TCGA-HT-A615"	"TCGA-HT-A615"	0.005716858	-0.164198446	4.19298293	0.117869425	0.461008147
"TCGA-DB-A64V"	"TCGA-DB-A64V"	-0.018214695	-0.251920904	4.723279622	0.149151875	0.463603229
"TCGA-DB-A64L"	"TCGA-DB-A64L"	-0.002438236	-0.179063344	4.449200771	0.10235934	0.442763567
"TCGA-HT-A61C"	"TCGA-HT-A61C"	0.076618748	-0.268546119	5.324523624	0.12534362	0.466049398
"TCGA-DB-A64O"	"TCGA-DB-A64O"	-0.024527451	-0.221604336	3.017109527	0.127678146	0.409005541
"TCGA-DB-A64W"	"TCGA-DB-A64W"	0.110345006	-0.235344587	2.12937288	0.107040137	0.349813864
"TCGA-HT-A616"	"TCGA-HT-A616"	0.024624921	-0.269915254	2.455937457	0.130805959	0.382464305
"TCGA-HC-A632"	"TCGA-HC-A632"	0.046373587	-0.113393745	6.288903042	0.136536567	0.453862246
"TCGA-HC-8213"	"TCGA-HC-8213"	0.010301736	-0.184197602	4.164703021	0.03409725	0.4393404
"TCGA-HC-8216"	"TCGA-HC-8216"	0.04493658	-0.201262896	6.412132699	0.101453183	0.467258074
"TCGA-EJ-A65G"	"TCGA-EJ-A65G"	0.008467984	-0.162438129	3.944682693	0.075182233	0.425563945
"TCGA-KK-A59X"	"TCGA-KK-A59X"	0.063526476	-0.203854474	4.416410825	0.078502048	0.436076129
"TCGA-KK-A59V"	"TCGA-KK-A59V"	NA	NA	NA	NA	NA
"TCGA-EJ-A65E"	"TCGA-EJ-A65E"	0.025505818	-0.205468098	4.94904075	0.034955924	0.430954283
"TCGA-EJ-A65M"	"TCGA-EJ-A65M"	NA	NA	NA	NA	NA
"TCGA-HC-A631"	"TCGA-HC-A631"	0.040869999	-0.185126658	5.160827824	0.028385973	0.469420163
"TCGA-HC-7817"	"TCGA-HC-7817"	NA	NA	NA	NA	NA
"TCGA-FC-7961"	"TCGA-FC-7961"	0.07164879	-0.151876228	5.13863896	0.143983606	0.420955967
"TCGA-FC-A5OB"	"TCGA-FC-A5OB"	0.009865209	-0.164931912	2.911715619	0.074545319	0.380922744
"TCGA-EE-A2MP"	"TCGA-EE-A2MP"	NA	NA	NA	NA	NA
"TCGA-EE-A2MQ"	"TCGA-EE-A2MQ"	NA	NA	NA	NA	NA
"TCGA-EE-A2MT"	"TCGA-EE-A2MT"	NA	NA	NA	NA	NA
"TCGA-EE-A2ML"	"TCGA-EE-A2ML"	NA	NA	NA	NA	NA
"TCGA-77-7140"	"TCGA-77-7140"	0.107069956	-0.151191661	6.193616602	0.039743916	0.411426874
"TCGA-EE-A2MN"	"TCGA-EE-A2MN"	NA	NA	NA	NA	NA
"TCGA-EE-A2MS"	"TCGA-EE-A2MS"	NA	NA	NA	NA	NA
"TCGA-D3-A3CC"	"TCGA-D3-A3CC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AC"	"TCGA-EE-A3AC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AD"	"TCGA-EE-A3AD"	NA	NA	NA	NA	NA
"TCGA-EE-A3AF"	"TCGA-EE-A3AF"	NA	NA	NA	NA	NA
"TCGA-60-2703"	"TCGA-60-2703"	0.108788825	-0.2202352	5.493096005	0.114634222	0.461108925
"TCGA-ER-A2NC"	"TCGA-ER-A2NC"	NA	NA	NA	NA	NA
"TCGA-D3-A3C3"	"TCGA-D3-A3C3"	NA	NA	NA	NA	NA
"TCGA-D3-A3BZ"	"TCGA-D3-A3BZ"	NA	NA	NA	NA	NA
"TCGA-D3-A3C1"	"TCGA-D3-A3C1"	NA	NA	NA	NA	NA
"TCGA-D3-A3C6"	"TCGA-D3-A3C6"	NA	NA	NA	NA	NA
"TCGA-D3-A3C7"	"TCGA-D3-A3C7"	NA	NA	NA	NA	NA
"TCGA-EE-A2MM"	"TCGA-EE-A2MM"	NA	NA	NA	NA	NA
"TCGA-EE-A2MR"	"TCGA-EE-A2MR"	NA	NA	NA	NA	NA
"TCGA-EE-A3AB"	"TCGA-EE-A3AB"	NA	NA	NA	NA	NA
"TCGA-EE-A3AE"	"TCGA-EE-A3AE"	NA	NA	NA	NA	NA
"TCGA-EE-A3AG"	"TCGA-EE-A3AG"	NA	NA	NA	NA	NA
"TCGA-EE-A3AH"	"TCGA-EE-A3AH"	NA	NA	NA	NA	NA
"TCGA-ER-A2ND"	"TCGA-ER-A2ND"	NA	NA	NA	NA	NA
"TCGA-51-6867"	"TCGA-51-6867"	0.066642343	-0.152120717	7.989373198	0.103367978	0.488451737
"TCGA-77-7138"	"TCGA-77-7138"	0.109318584	-0.109530828	5.658997487	-0.005980882	0.477084469
"TCGA-77-7139"	"TCGA-77-7139"	0.088413298	-0.122879897	6.572022177	0.087860282	0.459297157
"TCGA-77-7141"	"TCGA-77-7141"	0.065672773	-0.14082535	6.384017232	0.083659693	0.465980138
"TCGA-60-2704"	"TCGA-60-2704"	0.088469769	-0.084250722	7.584320754	0.196836622	0.466419984
"TCGA-D3-A3CE"	"TCGA-D3-A3CE"	NA	NA	NA	NA	NA
"TCGA-D3-A3CF"	"TCGA-D3-A3CF"	NA	NA	NA	NA	NA
"TCGA-ER-A2NB"	"TCGA-ER-A2NB"	0.030534706	0.004498588	7.784606282	0.089476765	0.486152851
"TCGA-ER-A2NE"	"TCGA-ER-A2NE"	NA	NA	NA	NA	NA
"TCGA-HR-A2OH"	"TCGA-HR-A2OH"	NA	NA	NA	NA	NA
"TCGA-HR-A2OG"	"TCGA-HR-A2OG"	NA	NA	NA	NA	NA
"TCGA-D3-A3CB"	"TCGA-D3-A3CB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MK"	"TCGA-EE-A2MK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MU"	"TCGA-EE-A2MU"	NA	NA	NA	NA	NA
"TCGA-ER-A2NG"	"TCGA-ER-A2NG"	NA	NA	NA	NA	NA
"TCGA-DJ-A3V8"	"TCGA-DJ-A3V8"	0.001571206	-0.146106301	4.947767412	0.17878422	0.433296658
"TCGA-DJ-A3V9"	"TCGA-DJ-A3V9"	0.021622098	-0.201751873	5.424319801	0.247552169	0.434116011
"TCGA-DJ-A3VA"	"TCGA-DJ-A3VA"	-0.000248615	-0.21451417	5.877562493	0.186759685	0.433664133
"TCGA-DJ-A3VD"	"TCGA-DJ-A3VD"	0.051491571	-0.04278548	7.739656015	0.194674233	0.479367532
"TCGA-DJ-A3VB"	"TCGA-DJ-A3VB"	-0.00169625	-0.030805545	6.854078185	0.184961062	0.471552972
"TCGA-DJ-A3VE"	"TCGA-DJ-A3VE"	-0.000680537	-0.243706092	4.768855772	0.267924695	0.428986712
"TCGA-BT-A42B"	"TCGA-BT-A42B"	NA	NA	NA	NA	NA
"TCGA-BT-A42C"	"TCGA-BT-A42C"	0.07418191	-0.123662261	4.357168813	0.041558079	0.437953131
"TCGA-GV-A40E"	"TCGA-GV-A40E"	0.11973736	-0.165665377	6.720119322	-0.011980726	0.491029345
"TCGA-DK-A3WW"	"TCGA-DK-A3WW"	0.08624126	-0.046452806	9.625169035	0.017174348	0.496118605
"TCGA-GV-A40G"	"TCGA-GV-A40G"	0.071108278	-0.228645603	3.397090939	0.145608987	0.403699986
"TCGA-FJ-A3ZE"	"TCGA-FJ-A3ZE"	0.085324955	-0.248009089	3.132143161	-0.063584838	0.406066304
"TCGA-FJ-A3ZF"	"TCGA-FJ-A3ZF"	0.067097992	-0.18615351	3.546522753	0.047849026	0.408176842
"TCGA-GC-A3YS"	"TCGA-GC-A3YS"	0.120191815	-0.046355011	6.390130218	0.084630379	0.484656928
"TCGA-BR-8676"	"TCGA-BR-8676"	NA	NA	NA	NA	NA
"TCGA-BR-8486"	"TCGA-BR-8486"	0.026610054	-0.146155198	7.298747481	0.188980105	0.409998026
"TCGA-BR-8678"	"TCGA-BR-8678"	0.0456764	-0.220039609	7.493483726	0.012653872	0.423292794
"TCGA-FP-8631"	"TCGA-FP-8631"	-0.006948371	-0.195492969	4.630470185	0.078717717	0.421704732
"TCGA-BR-8588"	"TCGA-BR-8588"	0.034265829	-0.133539594	7.321285479	0.135333153	0.417009004
"TCGA-BR-8589"	"TCGA-BR-8589"	0.022092484	-0.093883567	9.071910242	0.042826943	0.42328042
"TCGA-BR-8680"	"TCGA-BR-8680"	0.047290987	-0.247177828	4.657653596	-0.084319591	0.30332974
"TCGA-HU-8604"	"TCGA-HU-8604"	0.031988632	-0.113833825	9.071367974	0.102700882	0.420032894
"TCGA-BR-8590"	"TCGA-BR-8590"	0.023502638	-0.148111106	6.687593503	0.119660386	0.408446721
"TCGA-BR-8682"	"TCGA-BR-8682"	-0.019454658	-0.180823661	5.794082328	0.157648596	0.395374521
"TCGA-HU-8608"	"TCGA-HU-8608"	0.046384099	0.026062469	9.741136843	0.137104463	0.427452578
"TCGA-HU-8602"	"TCGA-HU-8602"	0.080280817	-0.112855871	8.100150574	0.056288865	0.42362936
"TCGA-BR-8591"	"TCGA-BR-8591"	0.047242535	-0.109677521	7.379391795	0.095782162	0.421728601
"TCGA-BR-8683"	"TCGA-BR-8683"	0.010268549	-0.134077469	7.016895127	0.174898213	0.424086576
"TCGA-HU-8610"	"TCGA-HU-8610"	0.0214786	-0.016380726	7.112523339	0.17624733	0.411878333
"TCGA-BR-8484"	"TCGA-BR-8484"	0.019976653	-0.07432449	7.724631048	0.104738216	0.417499609
"TCGA-BR-8592"	"TCGA-BR-8592"	-0.016871306	-0.255979412	6.159852597	0.199223237	0.385641818
"TCGA-BR-8686"	"TCGA-BR-8686"	0.03716757	-0.125324782	7.876009025	0.198435798	0.418951779
"TCGA-IN-8663"	"TCGA-IN-8663"	0.029808802	-0.205223609	5.330779046	0.009310337	0.422425865
"TCGA-AX-A05Z"	"TCGA-AX-A05Z"	-0.03528549	-0.068945744	9.172386453	-0.065350073	0.347029025
"TCGA-BK-A0C9"	"TCGA-BK-A0C9"	-0.073289321	-0.09847995	7.024783447	-0.065871994	0.337632592
"TCGA-AP-A051"	"TCGA-AP-A051"	-0.020040114	-0.209966685	6.576995627	-0.080965416	0.290515369
"TCGA-AP-A05D"	"TCGA-AP-A05D"	-0.057276363	-0.197937853	6.614725316	-0.100498032	0.341010946
"TCGA-AP-A05A"	"TCGA-AP-A05A"	-0.035584095	-0.34560888	4.393039853	-0.13900309	0.248549288
"TCGA-BK-A0CC"	"TCGA-BK-A0CC"	-0.022863129	-0.278374555	4.550827643	-0.072360846	0.28898833
"TCGA-AP-A05N"	"TCGA-AP-A05N"	-0.035532341	-0.270404231	5.148810594	-0.020474779	0.289171795
"TCGA-AP-A05J"	"TCGA-AP-A05J"	-0.066475872	-0.260869181	4.45307795	-0.118196636	0.289414404
"TCGA-AP-A056"	"TCGA-AP-A056"	-0.018940608	-0.209917787	6.954208067	-0.029089266	0.300367723
"TCGA-AP-A052"	"TCGA-AP-A052"	-0.027751276	-0.227276468	6.137214054	-0.062791835	0.332453467
"TCGA-AP-A05H"	"TCGA-AP-A05H"	-0.05218008	-0.361109448	4.062037284	-0.079108032	0.309603957
"TCGA-CM-6677"	"TCGA-CM-6677"	0.095278627	-0.050169031	6.648087547	0.140543414	0.477030996
"TCGA-CM-6674"	"TCGA-CM-6674"	0.09695814	-0.110948861	7.134889017	0.106646729	0.461048909
"TCGA-CM-6675"	"TCGA-CM-6675"	0.091828949	-0.106401376	5.492222519	0.002564746	0.477608218
"TCGA-CM-6676"	"TCGA-CM-6676"	0.063392509	-0.108308386	5.057896662	0.09313806	0.428260557
"TCGA-CM-6678"	"TCGA-CM-6678"	0.062338311	-0.136669046	4.511539924	0.090399967	0.446872957
"TCGA-AZ-6605"	"TCGA-AZ-6605"	0.05856583	-0.017065294	6.896038215	0.220293309	0.483690239
"TCGA-A6-6654"	"TCGA-A6-6654"	0.054567724	0.033152634	7.742419255	0.192729354	0.474316773
"TCGA-CM-6679"	"TCGA-CM-6679"	0.03787337	-0.102831844	5.844239336	0.14405598	0.473952927
"TCGA-CA-6716"	"TCGA-CA-6716"	0.037136032	-0.166105456	3.78466648	0.094184056	0.428945906
"TCGA-CM-6680"	"TCGA-CM-6680"	0.050716355	-0.075889216	6.897056853	0.098506354	0.474476083
"TCGA-AZ-6607"	"TCGA-AZ-6607"	0.059805656	-0.10121822	7.27874119	0.141055401	0.473515295
"TCGA-F4-6805"	"TCGA-F4-6805"	0.070535459	-0.07178181	6.239622142	0.15926342	0.480066816
"TCGA-AA-3489"	"TCGA-AA-3489"	0.069474767	-0.081512451	7.515329635	0.221860822	0.484499009
"TCGA-AA-3496"	"TCGA-AA-3496"	0.041778663	-0.007481347	7.314193145	0.149657244	0.486615555
"TCGA-A6-5656"	"TCGA-A6-5656"	0.041795808	-0.107819409	4.83496102	-0.002368687	0.478020104
"TCGA-AZ-4616"	"TCGA-AZ-4616"	0.07733991	-0.15353875	7.692619873	0.059841978	0.493772002
"TCGA-F4-6807"	"TCGA-F4-6807"	0.064543417	-0.059264001	7.587832954	0.186326679	0.485428205
"TCGA-AA-3511"	"TCGA-AA-3511"	0.056365906	-0.111486735	5.497332273	0.133754594	0.478941342
"TCGA-A6-5664"	"TCGA-A6-5664"	0.082500124	-0.13192597	6.587333889	0.198597149	0.457020967
"TCGA-CA-5254"	"TCGA-CA-5254"	0.065398431	-0.166203252	5.404388854	0.032362015	0.467321342
"TCGA-F4-6808"	"TCGA-F4-6808"	0.049808292	-0.173048928	4.740521599	0.051733979	0.47139485
"TCGA-AZ-6603"	"TCGA-AZ-6603"	0.04515431	-0.082392609	6.763725793	0.135570607	0.477703428
"TCGA-A6-6651"	"TCGA-A6-6651"	0.06134496	-0.041954219	6.939652031	0.247584897	0.469364889
"TCGA-F4-6809"	"TCGA-F4-6809"	0.038835615	-0.123760056	6.282725139	0.196986539	0.477298946
"TCGA-CA-6715"	"TCGA-CA-6715"	0.067780745	-0.176569562	4.130521264	0.043241496	0.462646759
"TCGA-G4-6309"	"TCGA-G4-6309"	0.109430976	-0.09593727	5.874903143	0.02415653	0.453068201
"TCGA-AZ-6606"	"TCGA-AZ-6606"	0.091824375	-0.169870578	4.855357752	0.065931448	0.483486618
"TCGA-G4-6628"	"TCGA-G4-6628"	0.094853621	-0.043763433	8.897189414	0.120668444	0.495284932
"TCGA-CM-5863"	"TCGA-CM-5863"	0.057328322	-0.197204388	5.523734544	0.107060661	0.465688
"TCGA-F4-6703"	"TCGA-F4-6703"	0.082008984	0.030316568	9.014894137	0.224605663	0.492755873
"TCGA-AD-6548"	"TCGA-AD-6548"	0.092572365	-0.085864345	7.542320697	0.108648564	0.4911769
"TCGA-F4-6704"	"TCGA-F4-6704"	0.08017042	-0.078187408	6.4609045	0.198793712	0.488072002
"TCGA-AZ-4323"	"TCGA-AZ-4323"	0.058835955	-0.067527711	7.415036757	0.174549582	0.478246422
"TCGA-F4-6806"	"TCGA-F4-6806"	0.044070319	-0.112806973	5.732951974	0.075720671	0.476323718
"TCGA-CK-6747"	"TCGA-CK-6747"	0.093506295	-0.084690801	5.924663722	0.093547581	0.473685858
"TCGA-CA-5255"	"TCGA-CA-5255"	0.075573449	-0.152071819	4.864830724	-0.028947224	0.474213018
"TCGA-CK-6748"	"TCGA-CK-6748"	0.024055148	-0.085913243	5.304383125	0.138997126	0.449554626
"TCGA-CK-6751"	"TCGA-CK-6751"	0.095132967	-0.073248741	6.144647556	0.133259965	0.481846009
"TCGA-CA-6718"	"TCGA-CA-6718"	0.102666269	-0.080827883	9.021691636	0.095424599	0.49840011
"TCGA-A6-6780"	"TCGA-A6-6780"	0.096991385	-0.118625798	8.522219809	0.042176584	0.494134458
"TCGA-CM-4751"	"TCGA-CM-4751"	0.076001143	-0.029191922	7.590063772	0.111834114	0.491537887
"TCGA-A6-6782"	"TCGA-A6-6782"	0.053965688	-0.163611674	6.771558658	0.173457289	0.471424393
"TCGA-CA-6717"	"TCGA-CA-6717"	0.099129671	-0.049239975	7.267588793	0.176494732	0.453430095
"TCGA-CA-6719"	"TCGA-CA-6719"	0.051781054	-0.070901652	6.327198077	0.145780549	0.483347041
"TCGA-CK-6746"	"TCGA-CK-6746"	0.094534722	-0.050462417	8.34932501	0.020442824	0.49834025
"TCGA-CN-5361"	"TCGA-CN-5361"	0.066541434	-0.058775025	7.073267832	0.147687575	0.495284708
"TCGA-BB-4224"	"TCGA-BB-4224"	0.119687514	-0.124249033	5.399127999	-0.051799962	0.485175913
"TCGA-CN-4740"	"TCGA-CN-4740"	0.130692563	-0.007383551	7.798923415	0.203363742	0.47955407
"TCGA-CN-4729"	"TCGA-CN-4729"	0.086489177	0.014522614	6.039386207	0.129284231	0.48670325
"TCGA-BA-4076"	"TCGA-BA-4076"	0.081041781	-0.063029124	5.07061403	0.002382973	0.460021514
"TCGA-BB-4228"	"TCGA-BB-4228"	0.111774518	-0.064251566	7.363594566	0.017757485	0.426385781
"TCGA-CN-5355"	"TCGA-CN-5355"	0.129876236	-0.056770219	5.656692308	0.18731679	0.482488425
"TCGA-BA-4078"	"TCGA-BA-4078"	0.094748212	-0.025475697	6.478877582	0.112991069	0.467652518
"TCGA-CN-4723"	"TCGA-CN-4723"	0.098160232	0.006894574	7.691164042	0.077814665	0.492039383
"TCGA-CN-4725"	"TCGA-CN-4725"	0.127649436	-0.086353322	4.915065834	0.087154927	0.463068421
"TCGA-CN-5360"	"TCGA-CN-5360"	0.086732982	0.115740835	8.646211374	0.119082061	0.492016988
"TCGA-BA-5153"	"TCGA-BA-5153"	0.109057896	0.085228675	8.478275722	0.086108628	0.487668907
"TCGA-CN-4736"	"TCGA-CN-4736"	0.084725447	0.033641611	9.245130402	0.142194258	0.498195192
"TCGA-CN-5374"	"TCGA-CN-5374"	0.079999356	0.007823631	8.32528863	0.024169105	0.492377573
"TCGA-CN-5363"	"TCGA-CN-5363"	0.115386801	-0.018532225	8.648580235	0.126785027	0.495905406
"TCGA-BA-4074"	"TCGA-BA-4074"	0.123960943	-0.177743107	5.852772569	0.079411152	0.456558969
"TCGA-CN-4728"	"TCGA-CN-4728"	0.088423137	0.171288612	7.787567627	0.183557536	0.488527243
"TCGA-CN-4741"	"TCGA-CN-4741"	0.098190724	-0.074666774	6.780961289	0.001954958	0.48823197
"TCGA-CN-5365"	"TCGA-CN-5365"	0.086614423	-0.042100912	7.821896511	0.006097841	0.493425375
"TCGA-CN-5366"	"TCGA-CN-5366"	0.097329902	-0.045817136	7.904780548	0.124475151	0.489292111
"TCGA-CN-4731"	"TCGA-CN-4731"	0.078350664	-0.167327899	5.992847753	-0.037869862	0.488420099
"TCGA-CN-5367"	"TCGA-CN-5367"	0.111052807	-0.091878761	5.836347043	0.030395066	0.491742403
"TCGA-CN-4734"	"TCGA-CN-4734"	0.089999915	0.050951394	9.128187963	0.096318507	0.493392528
"TCGA-CN-5359"	"TCGA-CN-5359"	0.090588953	0.146595278	8.145920761	0.155405701	0.485524906
"TCGA-CN-5373"	"TCGA-CN-5373"	0.065978843	0.145177245	8.299244218	0.118579233	0.493296372
"TCGA-CN-4726"	"TCGA-CN-4726"	0.062724313	-0.117892333	5.482172307	0.061683818	0.470794338
"TCGA-BB-4223"	"TCGA-BB-4223"	0.114939882	0.047235169	8.525863337	0.041237884	0.463177736
"TCGA-CN-4727"	"TCGA-CN-4727"	0.053319033	-0.12155966	3.90109618	0.111567688	0.481886542
"TCGA-AG-A020"	"TCGA-AG-A020"	-0.001010752	-0.348396048	5.075813256	-0.140746247	0.327621522
"TCGA-CN-4730"	"TCGA-CN-4730"	0.11587663	-0.13573999	4.681710667	0.027766823	0.477881353
